Policy_ID,Issue_Date,Effective_Date,End_Of_Effective_Date,Reference_Date,Sales_Location,Line_Of_Business,Sales_Channel,Premium_Amount
809146,2021-07-20,2021-07-20,2022-07-20,2021-12-31,France,Liability,Non-Digital,104247.1
261864,2021-07-18,2021-07-18,2022-07-18,2021-12-31,France,Engineering,Digital,155726.84
783071,2021-10-20,2021-10-20,2022-10-20,2021-12-31,France,Auto,Digital,28523.27
378799,2021-03-10,2021-03-10,2022-03-10,2021-12-31,Portugal,Auto,Non-Digital,12738.42
732852,2021-06-14,2021-06-14,2022-06-14,2021-12-31,Italy,Transportation,Non-Digital,228089.98
666932,2021-06-11,2021-06-11,2022-06-11,2021-12-31,Switzerland,Liability,Non-Digital,115710.26
877013,2021-08-19,2021-08-19,2022-08-19,2021-12-31,Denmark,Residence,Non-Digital,52619.63
527689,2021-10-07,2021-10-07,2022-10-07,2021-12-31,Sweden,Liability,Non-Digital,458810.09
497847,2021-03-08,2021-03-08,2022-03-08,2021-12-31,Germany,Auto,Non-Digital,45109.27
242757,2021-08-14,2021-08-14,2022-08-14,2021-12-31,Germany,Residence,Digital,20831.14
373053,2021-09-09,2021-09-09,2022-09-09,2021-12-31,Norway,Transportation,Digital,119893.98
409596,2021-09-03,2021-09-03,2022-09-03,2021-12-31,Norway,Auto,Non-Digital,34318.86
795783,2021-11-20,2021-11-20,2022-11-20,2021-12-31,Netherlands,Liability,Non-Digital,305633.49
215456,2021-02-16,2021-02-16,2022-02-16,2021-12-31,Italy,Residence,Non-Digital,60731.07
686589,2021-08-18,2021-08-18,2022-08-18,2021-12-31,Norway,Transportation,Non-Digital,81765.08
670144,2021-06-15,2021-06-15,2022-06-15,2021-12-31,Sweden,Engineering,Non-Digital,455854.14
348099,2021-11-08,2021-11-08,2022-11-08,2021-12-31,Norway,Liability,Digital,102220.68
607764,2021-10-24,2021-10-24,2022-10-24,2021-12-31,Norway,Auto,Non-Digital,9927.43
642613,2021-11-02,2021-11-02,2022-11-02,2021-12-31,Switzerland,Residence,Non-Digital,88207.78
940512,2021-11-26,2021-11-26,2022-11-26,2021-12-31,Netherlands,Liability,Digital,302756.45
788426,2021-10-13,2021-10-13,2022-10-13,2021-12-31,France,Transportation,Digital,179345.52
522815,2021-08-12,2021-08-12,2022-08-12,2021-12-31,Italy,Residence,Digital,60582.26
245795,2021-09-01,2021-09-01,2022-09-01,2021-12-31,Sweden,Auto,Non-Digital,31707.45
915539,2021-09-26,2021-09-26,2022-09-26,2021-12-31,Germany,Auto,Non-Digital,27174.06
228944,2021-03-12,2021-03-12,2022-03-12,2021-12-31,Netherlands,Auto,Non-Digital,43073.08
662052,2021-08-04,2021-08-04,2022-08-04,2021-12-31,Denmark,Engineering,Digital,213366.76
483790,2021-12-25,2021-12-25,2022-12-25,2021-12-31,France,Auto,Digital,40517.18
943486,2021-05-28,2021-05-28,2022-05-28,2021-12-31,Portugal,Liability,Non-Digital,418244.94
909417,2021-11-07,2021-11-07,2022-11-07,2021-12-31,Netherlands,Residence,Non-Digital,84908.95
610099,2021-05-06,2021-05-06,2022-05-06,2021-12-31,Sweden,Engineering,Digital,157085.94
782386,2021-06-29,2021-06-29,2022-06-29,2021-12-31,France,Transportation,Digital,144303.78
879254,2021-09-09,2021-09-09,2022-09-09,2021-12-31,Netherlands,Auto,Digital,13018.46
436452,2021-06-28,2021-06-28,2022-06-28,2021-12-31,Sweden,Liability,Digital,79051.53
928418,2021-03-05,2021-03-05,2022-03-05,2021-12-31,Switzerland,Auto,Non-Digital,35747.27
396703,2021-09-18,2021-09-18,2022-09-18,2021-12-31,Norway,Auto,Non-Digital,5606.55
638491,2021-03-27,2021-03-27,2022-03-27,2021-12-31,Sweden,Residence,Non-Digital,46426.6
990894,2021-10-15,2021-10-15,2022-10-15,2021-12-31,Norway,Residence,Non-Digital,10642.21
825503,2021-11-19,2021-11-19,2022-11-19,2021-12-31,Denmark,Residence,Non-Digital,44220.72
938601,2021-03-17,2021-03-17,2022-03-17,2021-12-31,Norway,Residence,Non-Digital,85459.09
654285,2021-11-19,2021-11-19,2022-11-19,2021-12-31,Sweden,Residence,Digital,20393.56
231161,2021-04-11,2021-04-11,2022-04-11,2021-12-31,Sweden,Residence,Digital,71490.92
773680,2021-10-22,2021-10-22,2022-10-22,2021-12-31,Denmark,Residence,Non-Digital,16957.62
998991,2021-07-24,2021-07-24,2022-07-24,2021-12-31,Netherlands,Liability,Digital,206992.55
187916,2021-02-03,2021-02-03,2022-02-03,2021-12-31,Italy,Transportation,Non-Digital,24371.53
575306,2021-01-14,2021-01-14,2022-01-14,2021-12-31,Switzerland,Residence,Non-Digital,13708.62
450081,2021-02-08,2021-02-08,2022-02-08,2021-12-31,Netherlands,Auto,Non-Digital,48610.16
888432,2021-08-27,2021-08-27,2022-08-27,2021-12-31,Netherlands,Residence,Digital,15662.71
293146,2021-10-17,2021-10-17,2022-10-17,2021-12-31,Norway,Auto,Non-Digital,20426.23
571169,2021-11-26,2021-11-26,2022-11-26,2021-12-31,Portugal,Residence,Non-Digital,54577.41
487351,2021-09-30,2021-09-30,2022-09-30,2021-12-31,Denmark,Auto,Non-Digital,27768.75
840629,2021-03-02,2021-03-02,2022-03-02,2021-12-31,Netherlands,Auto,Digital,31822.37
460160,2021-12-26,2021-12-26,2022-12-26,2021-12-31,Germany,Transportation,Digital,113483.84
487311,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Portugal,Residence,Non-Digital,72355.47
205815,2021-01-03,2021-01-03,2022-01-03,2021-12-31,France,Residence,Non-Digital,31660.13
472098,2021-06-10,2021-06-10,2022-06-10,2021-12-31,Netherlands,Transportation,Digital,119826.86
986551,2021-09-26,2021-09-26,2022-09-26,2021-12-31,Switzerland,Residence,Non-Digital,50108.37
312470,2021-10-24,2021-10-24,2022-10-24,2021-12-31,Norway,Liability,Non-Digital,171680.69
646475,2021-07-14,2021-07-14,2022-07-14,2021-12-31,Netherlands,Residence,Digital,83704.88
542883,2021-06-17,2021-06-17,2022-06-17,2021-12-31,France,Residence,Digital,59429.75
488017,2021-03-17,2021-03-17,2022-03-17,2021-12-31,Norway,Auto,Non-Digital,13554.98
150782,2021-02-10,2021-02-10,2022-02-10,2021-12-31,France,Liability,Digital,268364.34
714951,2021-03-08,2021-03-08,2022-03-08,2021-12-31,Portugal,Residence,Digital,77321.76
267437,2021-02-25,2021-02-25,2022-02-25,2021-12-31,Sweden,Residence,Digital,12966.64
552306,2021-02-15,2021-02-15,2022-02-15,2021-12-31,Netherlands,Auto,Non-Digital,9788.11
568503,2021-08-28,2021-08-28,2022-08-28,2021-12-31,Germany,Transportation,Digital,108867.65
808596,2021-01-31,2021-01-31,2022-01-31,2021-12-31,Germany,Auto,Non-Digital,35325.76
370342,2021-05-04,2021-05-04,2022-05-04,2021-12-31,Sweden,Residence,Digital,73444.25
623949,2021-08-17,2021-08-17,2022-08-17,2021-12-31,Germany,Auto,Non-Digital,31875.83
748232,2021-11-06,2021-11-06,2022-11-06,2021-12-31,Netherlands,Liability,Digital,296162.71
482712,2021-12-12,2021-12-12,2022-12-12,2021-12-31,Denmark,Auto,Digital,48670.2
509509,2021-06-29,2021-06-29,2022-06-29,2021-12-31,Italy,Residence,Digital,80589.71
710239,2021-01-26,2021-01-26,2022-01-26,2021-12-31,Italy,Auto,Non-Digital,24335.21
990334,2021-11-18,2021-11-18,2022-11-18,2021-12-31,Germany,Transportation,Digital,221026.98
796525,2021-08-08,2021-08-08,2022-08-08,2021-12-31,Netherlands,Liability,Non-Digital,144190.0
493932,2021-09-12,2021-09-12,2022-09-12,2021-12-31,Germany,Auto,Non-Digital,41103.89
550150,2021-07-22,2021-07-22,2022-07-22,2021-12-31,Italy,Engineering,Digital,463891.85
983579,2021-12-25,2021-12-25,2022-12-25,2021-12-31,Portugal,Auto,Non-Digital,40910.37
943300,2021-01-09,2021-01-09,2022-01-09,2021-12-31,France,Auto,Non-Digital,11209.49
448524,2021-04-04,2021-04-04,2022-04-04,2021-12-31,Germany,Transportation,Non-Digital,172120.86
274591,2021-05-22,2021-05-22,2022-05-22,2021-12-31,Switzerland,Transportation,Non-Digital,236679.26
945534,2021-08-19,2021-08-19,2022-08-19,2021-12-31,Norway,Residence,Digital,25744.23
578986,2021-12-28,2021-12-28,2022-12-28,2021-12-31,Norway,Residence,Non-Digital,29231.62
218922,2021-03-15,2021-03-15,2022-03-15,2021-12-31,France,Auto,Digital,25993.68
337720,2021-06-14,2021-06-14,2022-06-14,2021-12-31,Switzerland,Transportation,Non-Digital,81857.15
102410,2021-11-10,2021-11-10,2022-11-10,2021-12-31,Denmark,Liability,Non-Digital,218157.43
498740,2021-08-29,2021-08-29,2022-08-29,2021-12-31,Germany,Residence,Digital,2592.47
273292,2021-12-11,2021-12-11,2022-12-11,2021-12-31,Netherlands,Transportation,Digital,38515.69
282106,2021-03-22,2021-03-22,2022-03-22,2021-12-31,Italy,Residence,Digital,92001.5
343458,2021-11-30,2021-11-30,2022-11-30,2021-12-31,Denmark,Residence,Digital,47267.15
213614,2021-12-22,2021-12-22,2022-12-22,2021-12-31,Netherlands,Transportation,Non-Digital,124614.02
672484,2021-10-28,2021-10-28,2022-10-28,2021-12-31,Switzerland,Engineering,Digital,220179.34
663176,2021-08-11,2021-08-11,2022-08-11,2021-12-31,Portugal,Residence,Digital,46728.68
501100,2021-06-03,2021-06-03,2022-06-03,2021-12-31,Denmark,Auto,Digital,20454.52
211857,2021-02-21,2021-02-21,2022-02-21,2021-12-31,Norway,Residence,Digital,75870.31
496021,2021-12-10,2021-12-10,2022-12-10,2021-12-31,Portugal,Liability,Non-Digital,256179.01
164197,2021-09-10,2021-09-10,2022-09-10,2021-12-31,Switzerland,Residence,Non-Digital,55422.98
634711,2021-01-04,2021-01-04,2022-01-04,2021-12-31,Norway,Auto,Digital,20370.6
903895,2021-03-21,2021-03-21,2022-03-21,2021-12-31,Denmark,Engineering,Non-Digital,268090.25
712788,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Denmark,Engineering,Non-Digital,59798.59
530895,2021-01-09,2021-01-09,2022-01-09,2021-12-31,France,Transportation,Digital,196930.6
291078,2021-10-21,2021-10-21,2022-10-21,2021-12-31,Sweden,Auto,Non-Digital,22482.19
714244,2021-12-14,2021-12-14,2022-12-14,2021-12-31,Sweden,Residence,Digital,26695.82
118721,2021-10-24,2021-10-24,2022-10-24,2021-12-31,France,Transportation,Digital,53175.22
663572,2021-12-13,2021-12-13,2022-12-13,2021-12-31,Sweden,Residence,Digital,86290.23
616012,2021-09-07,2021-09-07,2022-09-07,2021-12-31,France,Auto,Non-Digital,13590.98
282947,2021-10-02,2021-10-02,2022-10-02,2021-12-31,Norway,Transportation,Non-Digital,141218.71
143924,2021-05-10,2021-05-10,2022-05-10,2021-12-31,Denmark,Auto,Non-Digital,47413.28
474588,2021-12-21,2021-12-21,2022-12-21,2021-12-31,Switzerland,Transportation,Digital,83073.09
741803,2021-07-23,2021-07-23,2022-07-23,2021-12-31,Norway,Auto,Non-Digital,13721.63
225338,2021-03-06,2021-03-06,2022-03-06,2021-12-31,Sweden,Residence,Non-Digital,73424.26
865976,2021-09-04,2021-09-04,2022-09-04,2021-12-31,Portugal,Auto,Non-Digital,9288.78
523469,2021-03-02,2021-03-02,2022-03-02,2021-12-31,Italy,Residence,Non-Digital,6032.12
960338,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Norway,Transportation,Digital,21915.89
949980,2021-08-22,2021-08-22,2022-08-22,2021-12-31,France,Residence,Non-Digital,49978.83
968252,2021-01-19,2021-01-19,2022-01-19,2021-12-31,Denmark,Engineering,Digital,134913.73
865368,2021-07-18,2021-07-18,2022-07-18,2021-12-31,Germany,Residence,Digital,35195.28
205704,2021-02-02,2021-02-02,2022-02-02,2021-12-31,Netherlands,Auto,Non-Digital,46153.14
308206,2021-10-23,2021-10-23,2022-10-23,2021-12-31,Portugal,Residence,Digital,29274.45
342382,2021-12-16,2021-12-16,2022-12-16,2021-12-31,Netherlands,Residence,Digital,69851.15
734362,2021-10-06,2021-10-06,2022-10-06,2021-12-31,Switzerland,Auto,Non-Digital,23307.53
596398,2021-04-22,2021-04-22,2022-04-22,2021-12-31,Italy,Residence,Digital,66131.26
103114,2021-07-23,2021-07-23,2022-07-23,2021-12-31,Sweden,Residence,Non-Digital,4724.31
476299,2021-09-01,2021-09-01,2022-09-01,2021-12-31,Germany,Transportation,Digital,86749.47
353353,2021-04-16,2021-04-16,2022-04-16,2021-12-31,Italy,Auto,Non-Digital,41795.76
571645,2021-01-13,2021-01-13,2022-01-13,2021-12-31,Sweden,Liability,Digital,415780.29
753702,2021-03-18,2021-03-18,2022-03-18,2021-12-31,Denmark,Auto,Non-Digital,47658.4
578271,2021-09-06,2021-09-06,2022-09-06,2021-12-31,Italy,Residence,Non-Digital,32957.88
464502,2021-12-13,2021-12-13,2022-12-13,2021-12-31,Switzerland,Engineering,Digital,220505.11
668381,2021-09-29,2021-09-29,2022-09-29,2021-12-31,Portugal,Transportation,Non-Digital,220607.33
730259,2021-12-28,2021-12-28,2022-12-28,2021-12-31,Denmark,Auto,Non-Digital,33309.63
412115,2021-11-19,2021-11-19,2022-11-19,2021-12-31,Switzerland,Auto,Non-Digital,37164.63
802050,2021-12-13,2021-12-13,2022-12-13,2021-12-31,Denmark,Residence,Non-Digital,14332.33
186639,2021-01-19,2021-01-19,2022-01-19,2021-12-31,France,Auto,Non-Digital,13982.05
948078,2021-10-26,2021-10-26,2022-10-26,2021-12-31,Switzerland,Auto,Digital,13441.52
972175,2021-07-12,2021-07-12,2022-07-12,2021-12-31,Denmark,Auto,Non-Digital,17581.21
490673,2021-05-02,2021-05-02,2022-05-02,2021-12-31,Germany,Residence,Non-Digital,26709.81
659725,2021-05-23,2021-05-23,2022-05-23,2021-12-31,Sweden,Residence,Non-Digital,38659.94
290772,2021-08-25,2021-08-25,2022-08-25,2021-12-31,Norway,Transportation,Non-Digital,67824.41
766085,2021-04-06,2021-04-06,2022-04-06,2021-12-31,France,Auto,Digital,20904.41
317362,2021-02-28,2021-02-28,2022-02-28,2021-12-31,Italy,Residence,Digital,47345.73
162529,2021-12-24,2021-12-24,2022-12-24,2021-12-31,Portugal,Engineering,Digital,334837.39
771073,2021-11-16,2021-11-16,2022-11-16,2021-12-31,Switzerland,Liability,Digital,412780.5
258820,2021-12-04,2021-12-04,2022-12-04,2021-12-31,Switzerland,Residence,Non-Digital,25303.46
412489,2021-07-01,2021-07-01,2022-07-01,2021-12-31,Netherlands,Transportation,Non-Digital,60073.2
992201,2021-12-23,2021-12-23,2022-12-23,2021-12-31,Portugal,Residence,Non-Digital,39203.38
261588,2021-03-11,2021-03-11,2022-03-11,2021-12-31,Italy,Transportation,Digital,126001.89
122972,2021-03-15,2021-03-15,2022-03-15,2021-12-31,France,Auto,Non-Digital,20093.02
539251,2021-01-31,2021-01-31,2022-01-31,2021-12-31,Germany,Liability,Non-Digital,361127.91
802448,2021-04-29,2021-04-29,2022-04-29,2021-12-31,Sweden,Auto,Digital,8622.73
842535,2021-07-24,2021-07-24,2022-07-24,2021-12-31,Portugal,Residence,Non-Digital,65380.3
519328,2021-08-01,2021-08-01,2022-08-01,2021-12-31,Denmark,Engineering,Non-Digital,462328.47
437760,2021-02-06,2021-02-06,2022-02-06,2021-12-31,Switzerland,Transportation,Digital,183179.97
209651,2021-07-23,2021-07-23,2022-07-23,2021-12-31,Portugal,Engineering,Non-Digital,251724.12
753732,2021-05-03,2021-05-03,2022-05-03,2021-12-31,France,Residence,Non-Digital,73408.62
437326,2021-02-03,2021-02-03,2022-02-03,2021-12-31,Portugal,Residence,Digital,88202.34
161462,2021-12-10,2021-12-10,2022-12-10,2021-12-31,Denmark,Residence,Digital,66066.59
269679,2021-03-08,2021-03-08,2022-03-08,2021-12-31,Netherlands,Liability,Digital,73990.06
900796,2021-06-04,2021-06-04,2022-06-04,2021-12-31,Switzerland,Engineering,Digital,437043.48
941840,2021-09-17,2021-09-17,2022-09-17,2021-12-31,Netherlands,Auto,Non-Digital,27985.33
403886,2021-03-09,2021-03-09,2022-03-09,2021-12-31,Portugal,Transportation,Non-Digital,43032.11
241579,2021-05-22,2021-05-22,2022-05-22,2021-12-31,Netherlands,Liability,Non-Digital,276045.08
661655,2021-11-09,2021-11-09,2022-11-09,2021-12-31,Portugal,Engineering,Non-Digital,454404.41
365608,2021-11-11,2021-11-11,2022-11-11,2021-12-31,Italy,Transportation,Non-Digital,41695.06
897760,2021-05-17,2021-05-17,2022-05-17,2021-12-31,France,Engineering,Non-Digital,345017.06
672391,2021-02-03,2021-02-03,2022-02-03,2021-12-31,Norway,Transportation,Non-Digital,36785.47
159633,2021-06-07,2021-06-07,2022-06-07,2021-12-31,France,Residence,Non-Digital,7629.82
354864,2021-02-15,2021-02-15,2022-02-15,2021-12-31,Germany,Transportation,Non-Digital,201122.61
450579,2021-06-06,2021-06-06,2022-06-06,2021-12-31,Sweden,Residence,Non-Digital,82061.24
947246,2021-08-22,2021-08-22,2022-08-22,2021-12-31,Italy,Auto,Non-Digital,43124.54
976256,2021-01-26,2021-01-26,2022-01-26,2021-12-31,Norway,Residence,Non-Digital,83679.36
214100,2021-06-07,2021-06-07,2022-06-07,2021-12-31,Italy,Transportation,Digital,72857.84
269894,2021-04-27,2021-04-27,2022-04-27,2021-12-31,Sweden,Transportation,Non-Digital,24734.31
297121,2021-02-07,2021-02-07,2022-02-07,2021-12-31,Italy,Transportation,Digital,174889.95
326465,2021-01-03,2021-01-03,2022-01-03,2021-12-31,Switzerland,Residence,Digital,61639.96
245937,2021-04-16,2021-04-16,2022-04-16,2021-12-31,Norway,Transportation,Digital,133165.42
232463,2021-03-27,2021-03-27,2022-03-27,2021-12-31,Denmark,Auto,Non-Digital,19815.48
680423,2021-09-19,2021-09-19,2022-09-19,2021-12-31,Sweden,Liability,Non-Digital,418018.54
453144,2021-10-03,2021-10-03,2022-10-03,2021-12-31,Sweden,Transportation,Digital,214911.79
715095,2021-08-12,2021-08-12,2022-08-12,2021-12-31,Netherlands,Auto,Non-Digital,37794.37
371957,2021-03-08,2021-03-08,2022-03-08,2021-12-31,Denmark,Residence,Digital,28283.7
865069,2021-04-01,2021-04-01,2022-04-01,2021-12-31,Portugal,Liability,Non-Digital,100858.02
247877,2021-11-01,2021-11-01,2022-11-01,2021-12-31,Netherlands,Transportation,Non-Digital,184571.09
651444,2021-09-08,2021-09-08,2022-09-08,2021-12-31,Netherlands,Transportation,Non-Digital,68348.15
505159,2021-01-13,2021-01-13,2022-01-13,2021-12-31,Sweden,Auto,Digital,29170.36
443404,2021-08-20,2021-08-20,2022-08-20,2021-12-31,Netherlands,Transportation,Non-Digital,32286.1
393085,2021-03-18,2021-03-18,2022-03-18,2021-12-31,Switzerland,Auto,Non-Digital,5298.98
727998,2021-08-18,2021-08-18,2022-08-18,2021-12-31,Italy,Engineering,Non-Digital,335839.77
370810,2021-03-06,2021-03-06,2022-03-06,2021-12-31,France,Auto,Non-Digital,2274.83
556549,2021-02-06,2021-02-06,2022-02-06,2021-12-31,Netherlands,Residence,Digital,39879.78
813719,2021-08-06,2021-08-06,2022-08-06,2021-12-31,Sweden,Transportation,Non-Digital,207053.3
637220,2021-06-16,2021-06-16,2022-06-16,2021-12-31,Norway,Auto,Digital,47761.56
157517,2021-05-29,2021-05-29,2022-05-29,2021-12-31,Portugal,Residence,Non-Digital,64655.79
273924,2021-03-12,2021-03-12,2022-03-12,2021-12-31,Sweden,Transportation,Digital,166616.28
456356,2021-06-16,2021-06-16,2022-06-16,2021-12-31,Sweden,Residence,Non-Digital,85489.61
947663,2021-03-26,2021-03-26,2022-03-26,2021-12-31,France,Residence,Non-Digital,17895.04
815020,2021-10-20,2021-10-20,2022-10-20,2021-12-31,Denmark,Auto,Digital,44633.27
553856,2021-07-05,2021-07-05,2022-07-05,2021-12-31,Italy,Residence,Non-Digital,23401.9
611030,2021-12-01,2021-12-01,2022-12-01,2021-12-31,Italy,Transportation,Digital,170869.26
762543,2021-12-26,2021-12-26,2022-12-26,2021-12-31,Norway,Liability,Digital,121178.88
144599,2021-04-03,2021-04-03,2022-04-03,2021-12-31,Sweden,Residence,Non-Digital,87240.76
977102,2021-04-03,2021-04-03,2022-04-03,2021-12-31,Sweden,Engineering,Non-Digital,127820.18
696643,2021-05-18,2021-05-18,2022-05-18,2021-12-31,Italy,Residence,Digital,83582.27
424348,2021-09-10,2021-09-10,2022-09-10,2021-12-31,Denmark,Auto,Digital,41060.2
283945,2021-08-08,2021-08-08,2022-08-08,2021-12-31,France,Liability,Digital,392028.87
337944,2021-11-20,2021-11-20,2022-11-20,2021-12-31,Sweden,Auto,Digital,25509.38
471810,2021-07-31,2021-07-31,2022-07-31,2021-12-31,France,Auto,Non-Digital,21212.26
910832,2021-10-25,2021-10-25,2022-10-25,2021-12-31,Denmark,Auto,Digital,37759.67
329938,2021-06-26,2021-06-26,2022-06-26,2021-12-31,Denmark,Residence,Digital,65135.02
192045,2021-04-05,2021-04-05,2022-04-05,2021-12-31,Germany,Residence,Non-Digital,34881.21
408385,2021-10-15,2021-10-15,2022-10-15,2021-12-31,Portugal,Auto,Digital,16664.58
235570,2021-03-05,2021-03-05,2022-03-05,2021-12-31,Denmark,Auto,Digital,21347.86
692900,2021-12-29,2021-12-29,2022-12-29,2021-12-31,Netherlands,Residence,Digital,19397.42
997355,2021-12-07,2021-12-07,2022-12-07,2021-12-31,Switzerland,Auto,Digital,44681.26
609479,2021-03-11,2021-03-11,2022-03-11,2021-12-31,Portugal,Auto,Non-Digital,24453.94
179074,2021-06-25,2021-06-25,2022-06-25,2021-12-31,France,Residence,Non-Digital,47603.94
526618,2021-02-26,2021-02-26,2022-02-26,2021-12-31,Portugal,Auto,Digital,16254.01
841887,2021-09-05,2021-09-05,2022-09-05,2021-12-31,Denmark,Auto,Digital,25439.73
694980,2021-06-19,2021-06-19,2022-06-19,2021-12-31,Sweden,Liability,Digital,257079.88
938637,2021-07-10,2021-07-10,2022-07-10,2021-12-31,France,Auto,Digital,37257.24
854820,2021-08-12,2021-08-12,2022-08-12,2021-12-31,Norway,Auto,Non-Digital,37712.87
590974,2021-03-05,2021-03-05,2022-03-05,2021-12-31,Italy,Residence,Non-Digital,87271.77
519301,2021-01-14,2021-01-14,2022-01-14,2021-12-31,France,Auto,Non-Digital,11205.89
577157,2021-07-29,2021-07-29,2022-07-29,2021-12-31,Denmark,Engineering,Non-Digital,364666.38
681933,2021-08-18,2021-08-18,2022-08-18,2021-12-31,Norway,Auto,Non-Digital,38281.94
362380,2021-02-28,2021-02-28,2022-02-28,2021-12-31,Germany,Auto,Non-Digital,7322.95
288279,2021-11-24,2021-11-24,2022-11-24,2021-12-31,Portugal,Residence,Non-Digital,83543.78
768703,2021-05-17,2021-05-17,2022-05-17,2021-12-31,Portugal,Auto,Digital,30748.19
675965,2021-07-23,2021-07-23,2022-07-23,2021-12-31,Italy,Auto,Non-Digital,39234.49
572174,2021-02-26,2021-02-26,2022-02-26,2021-12-31,Denmark,Residence,Non-Digital,39839.83
609361,2021-04-23,2021-04-23,2022-04-23,2021-12-31,Denmark,Liability,Digital,433546.74
427751,2021-10-24,2021-10-24,2022-10-24,2021-12-31,Switzerland,Liability,Digital,198595.41
852517,2021-01-06,2021-01-06,2022-01-06,2021-12-31,Portugal,Residence,Digital,10745.28
212145,2021-02-13,2021-02-13,2022-02-13,2021-12-31,Sweden,Residence,Digital,86179.71
175649,2021-03-03,2021-03-03,2022-03-03,2021-12-31,Italy,Residence,Non-Digital,64816.17
343729,2021-02-22,2021-02-22,2022-02-22,2021-12-31,Netherlands,Auto,Digital,49676.86
195793,2021-05-07,2021-05-07,2022-05-07,2021-12-31,Italy,Transportation,Non-Digital,176449.48
253321,2021-10-18,2021-10-18,2022-10-18,2021-12-31,Netherlands,Transportation,Non-Digital,33285.56
224579,2021-04-02,2021-04-02,2022-04-02,2021-12-31,Netherlands,Auto,Non-Digital,43462.54
159306,2021-09-30,2021-09-30,2022-09-30,2021-12-31,Norway,Engineering,Digital,446122.94
150955,2021-10-29,2021-10-29,2022-10-29,2021-12-31,Netherlands,Auto,Non-Digital,49773.64
905314,2021-11-24,2021-11-24,2022-11-24,2021-12-31,France,Residence,Non-Digital,35444.02
892564,2021-07-18,2021-07-18,2022-07-18,2021-12-31,Sweden,Auto,Non-Digital,3926.27
877618,2021-03-28,2021-03-28,2022-03-28,2021-12-31,Switzerland,Engineering,Non-Digital,499224.29
961092,2021-01-02,2021-01-02,2022-01-02,2021-12-31,Portugal,Residence,Digital,30881.6
397083,2021-12-14,2021-12-14,2022-12-14,2021-12-31,France,Residence,Non-Digital,45437.22
970981,2021-10-18,2021-10-18,2022-10-18,2021-12-31,Italy,Residence,Non-Digital,31347.28
304748,2021-05-11,2021-05-11,2022-05-11,2021-12-31,Denmark,Auto,Non-Digital,3032.68
297044,2021-02-13,2021-02-13,2022-02-13,2021-12-31,Sweden,Residence,Digital,83719.91
877381,2021-02-20,2021-02-20,2022-02-20,2021-12-31,Denmark,Auto,Digital,33823.18
338454,2021-05-22,2021-05-22,2022-05-22,2021-12-31,Norway,Residence,Digital,9258.25
388965,2021-03-17,2021-03-17,2022-03-17,2021-12-31,Italy,Liability,Non-Digital,481162.36
787208,2021-12-16,2021-12-16,2022-12-16,2021-12-31,Sweden,Residence,Digital,61108.66
368661,2021-09-12,2021-09-12,2022-09-12,2021-12-31,Norway,Residence,Non-Digital,86879.23
353194,2021-01-09,2021-01-09,2022-01-09,2021-12-31,Netherlands,Auto,Non-Digital,15161.03
806060,2021-01-22,2021-01-22,2022-01-22,2021-12-31,Germany,Transportation,Non-Digital,41224.1
847203,2021-01-17,2021-01-17,2022-01-17,2021-12-31,Portugal,Residence,Digital,6537.57
706224,2021-02-02,2021-02-02,2022-02-02,2021-12-31,Italy,Residence,Non-Digital,65056.96
234081,2021-07-19,2021-07-19,2022-07-19,2021-12-31,Italy,Residence,Non-Digital,92177.43
106124,2021-09-24,2021-09-24,2022-09-24,2021-12-31,Norway,Engineering,Non-Digital,280007.06
862982,2021-06-07,2021-06-07,2022-06-07,2021-12-31,Portugal,Transportation,Digital,224637.57
821230,2021-04-09,2021-04-09,2022-04-09,2021-12-31,Sweden,Auto,Non-Digital,39549.87
931462,2021-12-02,2021-12-02,2022-12-02,2021-12-31,Switzerland,Liability,Digital,464159.96
962018,2021-11-02,2021-11-02,2022-11-02,2021-12-31,Portugal,Auto,Digital,42945.14
668772,2021-01-14,2021-01-14,2022-01-14,2021-12-31,Italy,Engineering,Digital,266597.19
297163,2021-11-15,2021-11-15,2022-11-15,2021-12-31,France,Transportation,Non-Digital,18269.14
146785,2021-12-07,2021-12-07,2022-12-07,2021-12-31,Sweden,Auto,Digital,42223.13
630850,2021-08-23,2021-08-23,2022-08-23,2021-12-31,Germany,Auto,Digital,9233.94
295920,2021-04-10,2021-04-10,2022-04-10,2021-12-31,Germany,Auto,Digital,48938.91
202522,2021-11-16,2021-11-16,2022-11-16,2021-12-31,Sweden,Liability,Non-Digital,184864.41
389096,2021-01-24,2021-01-24,2022-01-24,2021-12-31,Switzerland,Residence,Non-Digital,83773.85
594715,2021-10-23,2021-10-23,2022-10-23,2021-12-31,Denmark,Transportation,Non-Digital,153396.69
768427,2021-02-25,2021-02-25,2022-02-25,2021-12-31,Italy,Auto,Digital,4281.63
284568,2021-05-23,2021-05-23,2022-05-23,2021-12-31,Italy,Transportation,Non-Digital,188786.76
753182,2021-01-21,2021-01-21,2022-01-21,2021-12-31,Netherlands,Residence,Non-Digital,30467.88
313214,2021-12-08,2021-12-08,2022-12-08,2021-12-31,Norway,Engineering,Non-Digital,68538.23
