Claim_ID,Policy_ID,Occurrence_Date,Claim_Status,Claim_Amount,Payment_Date,Expense_Amount
C2023-2502,617299,2024-11-14,Pending,33102.12,,908.59
C2023-2503,372966,2023-11-23,Pending,303775.71,,29769.09
C2023-2504,798853,2024-11-20,Pending,251568.51,,25870.32
C2023-2505,401683,2024-05-11,Settled,698643.0,2025-05-11,22970.89
C2023-2506,227759,2024-08-04,Pending,35780.12,,6177.13
C2023-2507,281444,2024-04-13,Pending,31132.09,,1509.79
C2023-2508,479869,2024-07-29,Settled,360221.08,2025-07-29,26243.5
C2023-2509,214441,2024-07-21,Pending,53411.91,,1920.29
C2023-2510,581817,2023-10-08,Settled,157951.67,2024-10-07,6374.21
C2023-2511,753697,2023-11-28,Pending,97950.1,,6888.38
C2023-2512,620009,2024-05-12,Pending,867569.46,,13249.5
C2023-2513,837520,2024-03-04,Pending,12566.87,,2876.36
C2023-2514,656432,2024-07-25,Pending,138898.69,,3100.04
C2023-2515,466824,2024-06-28,Settled,29736.52,2024-12-21,2967.31
C2023-2516,576850,2024-03-02,Pending,268495.38,,13234.09
C2023-2517,432995,2024-03-12,Settled,169133.05,2024-05-29,26917.3
C2023-2518,802839,2023-09-04,Pending,32006.31,,2969.02
C2023-2519,534422,2024-08-12,Settled,193364.18,2024-11-30,9185.75
C2023-2520,543140,2024-09-16,Pending,13628.09,,1236.04
C2023-2521,394995,2023-07-07,Settled,42912.51,2023-12-02,4090.41
C2023-2522,462826,2023-12-28,Settled,38224.26,2024-06-16,1718.56
C2023-2523,242376,2023-11-15,Settled,39857.2,2024-03-03,692.26
C2023-2524,702130,2023-07-21,Pending,19187.36,,4844.64
C2023-2525,565211,2024-03-08,Pending,13642.2,,2252.84
C2023-2526,585124,2023-08-11,Pending,52806.45,,2462.81
C2023-2527,540147,2023-09-14,Pending,107530.32,,5402.8
C2023-2528,942107,2024-05-27,Settled,122089.13,2025-05-27,10062.9
C2023-2529,629791,2024-02-09,Pending,66802.42,,11457.39
C2023-2530,284748,2023-09-12,Pending,1199143.19,,17469.86
C2023-2531,658336,2024-01-18,Settled,249642.72,2024-04-18,8860.59
C2023-2532,772912,2024-06-24,Pending,127230.44,,6237.8
C2023-2533,752950,2023-08-09,Pending,26698.0,,3329.57
C2023-2534,879660,2024-04-02,Pending,215682.5,,10869.07
C2023-2535,228325,2024-02-21,Pending,22470.18,,2026.54
C2023-2536,322733,2024-12-12,Settled,51521.86,2025-04-29,5519.81
C2023-2537,722467,2024-02-10,Pending,384894.86,,32719.42
C2023-2538,625764,2024-04-12,Pending,16757.38,,2870.01
C2023-2539,508187,2023-10-19,Pending,243195.92,,14427.47
C2023-2540,772637,2024-07-04,Settled,73303.08,2024-11-21,24524.62
C2023-2541,659770,2023-12-02,Settled,27345.92,2024-01-03,1641.18
C2023-2542,473269,2024-01-31,Pending,273312.31,,8738.99
C2023-2543,157705,2023-06-24,Pending,67165.6,,3977.36
C2023-2544,585093,2023-06-09,Pending,33904.44,,3527.39
C2023-2545,505824,2024-07-02,Pending,331086.12,,36051.71
C2023-2546,721359,2023-07-06,Settled,38357.25,2023-12-11,1696.71
C2023-2547,883589,2024-03-24,Pending,36913.93,,2950.58
C2023-2548,141416,2024-05-28,Settled,57610.09,2025-05-28,3224.54
C2023-2549,871447,2024-07-21,Settled,132131.24,2024-12-22,7105.83
C2023-2550,784111,2024-04-28,Pending,36538.42,,3070.64
C2023-2551,265316,2024-07-07,Settled,22283.71,2024-10-06,996.99
C2023-2552,720104,2023-12-06,Pending,255231.01,,15743.55
C2023-2553,589109,2024-12-10,Pending,19620.22,,3210.36
C2023-2554,316021,2023-08-17,Settled,39771.84,2024-08-16,1617.83
C2023-2555,648689,2023-10-23,Pending,89202.53,,3716.79
C2023-2556,830612,2023-05-04,Pending,13879.64,,2751.64
C2023-2557,782305,2024-03-02,Settled,38499.39,2025-03-02,3263.16
C2023-2558,396120,2023-12-01,Pending,33315.69,,928.91
C2023-2559,258920,2024-07-20,Pending,30318.81,,2142.17
C2023-2560,743932,2024-05-16,Settled,360091.08,2024-06-27,22739.29
C2023-2561,404209,2024-06-19,Pending,986122.17,,12748.67
C2023-2562,642505,2023-07-27,Settled,33787.21,2023-10-13,2449.34
C2023-2563,652609,2024-02-02,Pending,19504.35,,2723.53
C2023-2564,975944,2023-10-28,Settled,69737.53,2024-03-15,18493.63
C2023-2565,852644,2024-05-27,Pending,35742.36,,2690.72
C2023-2566,280321,2023-04-15,Settled,44074.66,2024-04-14,4350.7
C2023-2567,336717,2023-07-10,Pending,39737.6,,2521.24
C2023-2568,501261,2023-05-27,Pending,22793.38,,3485.57
C2023-2569,712167,2023-03-11,Pending,101623.82,,3180.02
C2023-2570,597219,2023-12-12,Settled,39844.07,2024-12-11,3947.24
C2023-2571,331851,2024-08-01,Pending,12236.04,,1505.25
C2023-2572,837197,2023-10-02,Pending,39132.97,,3073.47
C2023-2573,351358,2023-05-04,Settled,14814.35,2023-07-09,2007.76
C2023-2574,974421,2023-03-31,Pending,669970.11,,35263.59
C2023-2575,883090,2023-10-08,Settled,14327.0,2024-02-05,2812.22
C2023-2576,412600,2024-05-14,Pending,22898.47,,3209.18
C2023-2577,652227,2024-01-11,Settled,33892.03,2024-06-11,2645.75
C2023-2578,966503,2024-12-09,Pending,15700.16,,666.59
C2023-2579,893888,2024-02-26,Settled,915142.55,2024-08-11,27329.04
C2023-2580,662025,2024-02-16,Pending,159903.57,,4252.01
C2023-2581,492095,2024-03-04,Settled,53838.76,2024-07-12,1346.96
C2023-2582,957875,2023-12-28,Pending,83911.6,,4356.23
C2023-2583,721054,2024-02-22,Pending,191354.13,,9916.84
C2023-2584,868718,2023-09-11,Pending,46648.19,,4218.92
C2023-2585,993879,2024-02-02,Settled,939956.88,2024-07-02,6293.99
C2023-2586,950231,2023-12-15,Pending,23592.06,,2621.67
C2023-2587,781848,2023-06-27,Settled,512074.16,2023-12-01,29386.17
C2023-2588,681957,2024-04-30,Pending,30122.85,,2388.11
C2023-2589,254461,2023-10-19,Settled,247056.0,2024-04-04,16997.82
C2023-2590,129388,2023-08-17,Settled,155787.88,2023-10-06,4247.37
C2023-2591,787191,2023-05-26,Pending,734227.62,,19272.49
C2023-2592,754257,2023-07-18,Settled,49762.77,2023-08-19,4514.69
C2023-2593,372589,2024-06-10,Settled,49306.1,2024-10-14,1848.61
C2023-2594,902585,2024-07-20,Pending,122225.1,,2140.46
C2023-2595,866002,2024-03-09,Settled,48179.74,2024-05-26,4425.4
C2023-2596,762530,2024-06-02,Pending,81726.28,,6296.11
C2023-2597,777289,2024-08-05,Settled,368732.4,2024-11-21,30848.9
C2023-2598,451750,2023-07-06,Settled,14097.57,2024-07-05,830.96
C2023-2599,516723,2023-07-10,Settled,263340.39,2023-08-31,23115.56
C2023-2600,151185,2024-01-28,Pending,32829.9,,1732.11
C2023-2601,776329,2024-01-13,Settled,864161.13,2024-04-15,23441.74
C2023-2602,399053,2024-02-08,Pending,134756.44,,25328.68
C2023-2603,301942,2024-01-02,Pending,16279.38,,3237.75
C2023-2604,283431,2024-04-17,Pending,43316.32,,1213.5
C2023-2605,642926,2024-06-21,Pending,16250.91,,3273.18
C2023-2606,860614,2023-11-16,Settled,42819.04,2024-03-19,4147.0
C2023-2607,706328,2023-06-28,Settled,14034.47,2023-08-10,7323.11
C2023-2608,359358,2024-02-29,Settled,31307.64,2024-06-03,2593.51
C2023-2609,570501,2023-11-25,Pending,202111.81,,26558.43
C2023-2610,985587,2024-06-28,Pending,13921.24,,3119.47
C2023-2611,196095,2023-09-09,Settled,382170.79,2024-09-08,35164.52
C2023-2612,787631,2023-11-10,Pending,169874.04,,20183.02
C2023-2613,424818,2024-02-04,Pending,568265.11,,35225.5
C2023-2614,367206,2023-07-24,Settled,19782.19,2023-12-29,5181.71
C2023-2615,982180,2024-07-07,Settled,24371.44,2024-10-27,2446.48
C2023-2616,273525,2024-02-16,Settled,37832.55,2024-04-10,1215.83
C2023-2617,621483,2023-09-28,Pending,498167.53,,11975.98
C2023-2618,328245,2024-10-24,Pending,205530.23,,18371.98
C2023-2619,254006,2024-12-04,Pending,19774.67,,2193.12
C2023-2620,596749,2024-03-27,Settled,45398.83,2024-04-30,4114.24
C2023-2621,181904,2023-11-10,Settled,17753.15,2023-12-29,1253.63
C2023-2622,248079,2024-02-23,Settled,38849.03,2024-08-14,1441.96
C2023-2623,229297,2024-02-06,Settled,965140.46,2024-07-14,45274.07
C2023-2624,514054,2023-12-16,Settled,275518.38,2024-03-11,39797.7
C2023-2625,926794,2023-06-16,Settled,148071.23,2023-08-09,3908.15
C2023-2626,678361,2023-06-29,Settled,147566.08,2023-09-11,3712.46
C2023-2627,599575,2024-09-05,Pending,182277.1,,22259.99
C2023-2628,227571,2024-08-26,Pending,18517.89,,3895.21
C2023-2629,732776,2024-04-19,Settled,739552.73,2024-08-18,16731.43
C2023-2630,354994,2024-05-01,Pending,66551.53,,6252.08
C2023-2631,422868,2024-01-20,Pending,159873.68,,7841.04
C2023-2632,973884,2023-08-26,Settled,76103.76,2023-10-08,3958.54
C2023-2633,315159,2024-08-13,Pending,74716.11,,21046.88
C2023-2634,256986,2023-06-18,Pending,21186.73,,3397.79
C2023-2635,160685,2023-03-19,Pending,196654.1,,21692.23
C2023-2636,636987,2024-01-09,Pending,29212.88,,6924.76
C2023-2637,159112,2024-04-17,Pending,712197.1,,25494.06
C2023-2638,270441,2024-05-23,Settled,169305.6,2024-07-06,9296.02
C2023-2639,698759,2023-10-31,Pending,948235.06,,16987.89
C2023-2640,191019,2023-11-02,Pending,176726.03,,9976.61
C2023-2641,847448,2024-04-27,Pending,441301.42,,38765.2
C2023-2642,432280,2024-04-10,Pending,17147.68,,1595.42
C2023-2643,627736,2023-11-13,Pending,27759.71,,2418.22
C2023-2644,259008,2024-04-29,Settled,71810.81,2024-07-27,2859.12
C2023-2645,202842,2024-02-24,Pending,167077.87,,9310.97
C2023-2646,436722,2024-02-16,Pending,143082.87,,4086.07
C2023-2647,756319,2023-10-23,Settled,163060.26,2024-01-07,9920.4
C2023-2648,115501,2023-12-26,Pending,430657.86,,33776.79
C2023-2649,688249,2023-12-22,Settled,89346.6,2024-03-23,6828.91
C2023-2650,538768,2023-08-07,Settled,227153.21,2023-09-29,24439.99
C2023-2651,982631,2023-08-17,Pending,77971.01,,6002.82
C2023-2652,603014,2024-03-23,Pending,16567.21,,2307.82
C2023-2653,134871,2023-12-24,Pending,215429.07,,30204.23
C2023-2654,617490,2024-03-20,Settled,244837.06,2024-07-30,10422.2
C2023-2655,656486,2023-10-19,Pending,49167.17,,4588.87
C2023-2656,769864,2023-12-28,Pending,65888.71,,11061.37
C2023-2657,100503,2024-02-10,Pending,40982.43,,4442.51
C2023-2658,763950,2024-03-02,Settled,64710.31,2024-05-18,4728.28
C2023-2659,304541,2024-09-15,Settled,146013.97,2025-09-15,6261.0
C2023-2660,658289,2023-11-26,Pending,463422.77,,31593.8
C2023-2661,314418,2024-08-24,Settled,19461.32,2025-08-24,2449.53
C2023-2662,525204,2023-12-31,Pending,958682.62,,20156.73
C2023-2663,288284,2024-03-02,Pending,27066.35,,3583.0
C2023-2664,379367,2023-12-26,Pending,69047.02,,23010.94
C2023-2665,367984,2023-12-22,Settled,269089.89,2024-05-09,14093.24
C2023-2666,404206,2023-06-27,Pending,31463.16,,3113.21
C2023-2667,549831,2024-05-09,Pending,27302.53,,3634.74
C2023-2668,831548,2023-08-28,Pending,32636.42,,3374.3
C2023-2669,943661,2024-03-07,Settled,105643.63,2024-08-31,3688.47
C2023-2670,836162,2023-12-18,Settled,40341.19,2024-05-13,4264.04
C2023-2671,660097,2023-08-07,Settled,150500.35,2023-10-06,7072.98
C2023-2672,797251,2023-11-08,Pending,679976.6,,32736.07
C2023-2673,523838,2023-11-02,Pending,118787.87,,13429.59
C2023-2674,390610,2023-08-27,Settled,825673.55,2024-01-28,20416.57
C2023-2675,504661,2023-07-18,Pending,19950.07,,3354.89
C2023-2676,915473,2024-05-30,Pending,273626.04,,19698.77
C2023-2677,279168,2023-09-01,Pending,180790.72,,24629.6
C2023-2678,147779,2024-06-08,Pending,62126.96,,7228.31
C2023-2679,652110,2023-08-21,Settled,251956.84,2023-09-21,16910.24
C2023-2680,257181,2024-06-11,Settled,39879.43,2024-12-07,1955.93
C2023-2681,287315,2024-04-30,Pending,105548.09,,4257.61
C2023-2682,271120,2023-08-26,Pending,72384.47,,22725.14
C2023-2683,386706,2024-02-06,Settled,71958.73,2025-02-05,4096.99
C2023-2684,335698,2024-01-07,Pending,133342.18,,15389.75
C2023-2685,400315,2023-11-17,Pending,113404.0,,6997.44
C2023-2686,204317,2023-09-14,Pending,751904.78,,23933.06
C2023-2687,856964,2024-02-20,Settled,155504.47,2024-06-22,6030.52
C2023-2688,215375,2024-01-22,Pending,61008.02,,2758.44
C2023-2689,980555,2023-11-20,Pending,29005.21,,1019.89
C2023-2690,795060,2024-01-30,Pending,38514.93,,2787.97
C2023-2691,349828,2024-04-22,Settled,85692.82,2024-08-29,5265.92
C2023-2692,994723,2023-10-06,Settled,627049.63,2024-01-01,16398.52
C2023-2693,652248,2024-02-17,Pending,100347.63,,4911.76
C2023-2694,529658,2023-11-29,Pending,27683.14,,1065.13
C2023-2695,187794,2023-10-16,Settled,39824.29,2024-02-26,636.4
C2023-2696,313423,2024-04-17,Pending,93770.17,,4828.1
C2023-2697,688938,2024-04-12,Pending,122332.6,,5231.12
C2023-2698,652246,2023-12-03,Pending,104996.51,,1285.48
C2023-2699,644577,2024-01-18,Settled,12381.68,2024-05-08,2879.35
C2023-2700,867776,2023-09-06,Pending,917781.69,,17170.21
C2023-2701,249615,2024-07-26,Settled,729319.63,2025-01-01,28581.68
C2023-2702,334692,2023-10-10,Pending,142710.77,,3673.36
C2023-2703,537520,2024-05-03,Settled,555868.97,2024-06-03,34938.58
C2023-2704,666944,2024-06-26,Pending,38081.06,,2077.78
C2023-2705,699441,2024-04-02,Pending,12114.52,,2369.29
C2023-2706,283560,2024-01-29,Pending,150906.54,,13990.01
C2023-2707,750436,2024-03-05,Pending,32482.05,,2008.51
C2023-2708,618908,2023-10-23,Pending,583498.86,,12115.36
C2023-2709,388232,2024-05-17,Settled,411800.9,2024-10-10,6764.95
C2023-2710,456080,2023-02-16,Pending,31089.86,,5198.93
C2023-2711,148242,2024-05-25,Settled,29770.38,2024-07-06,1674.23
C2023-2712,587161,2024-08-22,Pending,192984.87,,24747.39
C2023-2713,659530,2023-06-06,Pending,93443.9,,2595.66
C2023-2714,772831,2023-07-18,Pending,766685.07,,18709.92
C2023-2715,265380,2023-09-20,Pending,272426.52,,16773.7
C2023-2716,743417,2024-09-09,Pending,173303.62,,17640.45
C2023-2717,833817,2023-08-23,Settled,772657.3,2024-08-22,20228.49
C2023-2718,730195,2024-04-20,Pending,196639.5,,14281.15
C2023-2719,260970,2024-03-21,Pending,344631.82,,22277.72
C2023-2720,516845,2023-09-11,Settled,446800.17,2023-10-16,23407.28
C2023-2721,197726,2023-10-29,Settled,66009.57,2024-03-07,3380.01
C2023-2722,954724,2024-01-27,Pending,144555.12,,24091.4
C2023-2723,604633,2023-03-01,Settled,711730.84,2023-07-17,31083.08
C2023-2724,968566,2023-06-27,Settled,12669.76,2023-11-11,3539.97
C2023-2725,441357,2024-08-03,Settled,67489.39,2025-08-03,6940.21
C2023-2726,850009,2024-10-08,Pending,633084.44,,19375.02
C2023-2727,447458,2024-10-17,Settled,785820.94,2024-12-14,7105.76
C2023-2728,346948,2024-02-14,Settled,154638.62,2025-02-13,17120.12
C2023-2729,271484,2024-01-16,Settled,154747.03,2024-05-23,7902.54
C2023-2730,983805,2024-01-18,Settled,19272.37,2024-05-18,2235.89
C2023-2731,849768,2023-09-04,Pending,158669.95,,7855.52
C2023-2732,597230,2023-10-19,Settled,540147.29,2024-02-17,10916.26
C2023-2733,117084,2023-10-08,Pending,52931.88,,5763.21
C2023-2734,358315,2024-03-25,Settled,50295.19,2024-06-30,7139.44
C2023-2735,277356,2023-06-20,Pending,58057.02,,6082.45
C2023-2736,843129,2024-01-10,Pending,275936.44,,23405.06
C2023-2737,362105,2023-07-03,Pending,769667.39,,29335.18
C2023-2738,849750,2024-02-09,Pending,270485.43,,16349.57
C2023-2739,873011,2024-10-26,Pending,66667.06,,6711.59
C2023-2740,162343,2023-10-01,Settled,140302.16,2024-01-23,7471.6
C2023-2741,962962,2024-04-19,Pending,136346.13,,1888.23
C2023-2742,197038,2023-11-08,Pending,444951.81,,38373.47
C2023-2743,426376,2023-11-07,Settled,22300.76,2024-01-13,2438.05
C2023-2744,683080,2023-07-06,Settled,114542.09,2023-11-23,24675.36
C2023-2745,798310,2024-03-23,Settled,49692.45,2025-03-23,7509.1
C2023-2746,203498,2023-11-21,Pending,897787.05,,12645.14
C2023-2747,691389,2024-11-11,Pending,883368.95,,7607.91
C2023-2748,300285,2024-06-18,Pending,1486878.62,,31856.55
C2023-2749,533515,2023-09-02,Settled,568054.44,2023-11-27,30592.64
C2023-2750,509751,2023-12-16,Pending,111013.53,,13777.83
C2023-2751,128731,2024-10-16,Pending,30939.06,,1073.14
C2023-2752,185106,2024-03-22,Settled,197934.03,2024-05-22,16369.28
C2023-2753,553760,2023-08-13,Settled,19773.02,2024-02-06,1831.01
C2023-2754,973386,2024-02-16,Settled,37266.53,2024-04-24,3158.64
C2023-2755,299056,2024-05-16,Pending,95151.72,,24889.14
C2023-2756,577255,2023-09-06,Pending,168427.86,,9430.1
C2023-2757,237219,2023-04-13,Pending,28726.15,,3001.27
C2023-2758,248734,2024-01-05,Pending,735265.16,,23414.41
C2023-2759,624135,2023-09-13,Pending,948574.13,,45575.56
C2023-2760,959534,2024-09-14,Settled,102129.11,2025-01-23,6741.29
C2023-2761,658945,2024-05-05,Settled,18402.96,2024-07-24,3153.07
C2023-2762,985577,2023-06-18,Pending,262736.26,,13849.41
C2023-2763,238291,2023-12-28,Settled,150488.97,2024-06-13,23323.99
C2023-2764,784360,2024-07-18,Pending,37177.83,,1925.88
C2023-2765,120222,2023-12-20,Settled,157157.4,2024-12-19,6667.21
C2023-2766,932810,2024-02-13,Pending,238745.64,,18303.81
C2023-2767,436613,2024-03-07,Settled,17874.37,2024-08-12,2830.19
C2023-2768,719272,2024-01-10,Pending,264051.66,,26039.91
C2023-2769,728009,2024-04-20,Settled,39581.25,2024-07-16,1673.98
C2023-2770,506043,2023-11-19,Pending,19614.25,,729.63
C2023-2771,140966,2024-02-24,Settled,137215.73,2024-07-30,8270.34
C2023-2772,356960,2024-07-06,Pending,48709.63,,4523.17
C2023-2773,239147,2023-11-08,Pending,167322.49,,18209.02
C2023-2774,480678,2023-10-21,Settled,169632.91,2024-10-20,8184.02
C2023-2775,171023,2024-07-24,Settled,130842.39,2024-09-05,7068.27
C2023-2776,556526,2024-08-22,Pending,29685.83,,2369.41
C2023-2777,409516,2024-04-21,Settled,37898.11,2025-04-21,1015.29
C2023-2778,291134,2024-04-17,Pending,12283.63,,2022.31
C2023-2779,187143,2023-07-10,Settled,627126.03,2024-07-09,21391.92
C2023-2780,850262,2024-09-27,Settled,21111.76,2024-11-01,3474.99
C2023-2781,757982,2024-05-19,Settled,81153.81,2024-09-14,4702.04
C2023-2782,759309,2024-01-24,Settled,46353.94,2024-07-19,4509.29
C2023-2783,160026,2023-12-24,Settled,39962.33,2024-03-28,989.16
C2023-2784,433246,2023-11-26,Settled,44689.04,2024-04-21,4180.47
C2023-2785,321974,2023-11-03,Pending,33952.34,,1797.54
C2023-2786,345567,2023-10-08,Pending,25725.17,,3284.98
C2023-2787,458245,2023-12-22,Settled,122004.57,2024-12-21,25462.1
C2023-2788,640589,2024-02-08,Settled,65655.04,2024-06-26,4133.4
C2023-2789,569818,2023-12-05,Pending,198356.29,,20829.58
C2023-2790,684928,2024-01-13,Settled,168580.12,2024-04-15,15177.7
C2023-2791,882592,2024-02-14,Pending,213266.15,,19619.74
C2023-2792,364400,2024-06-07,Settled,128818.39,2024-07-13,2583.33
C2023-2793,982388,2023-08-23,Settled,20122.06,2024-02-14,3453.64
C2023-2794,467843,2023-12-13,Pending,13841.34,,3157.71
C2023-2795,138120,2023-12-03,Pending,242987.98,,15476.04
C2023-2796,759407,2023-05-22,Pending,165538.33,,9017.78
C2023-2797,576012,2024-08-21,Pending,128967.59,,1941.68
C2023-2798,401452,2023-09-02,Pending,154733.41,,5318.97
C2023-2799,743542,2023-04-29,Pending,41946.72,,4114.53
C2023-2800,749771,2024-01-30,Pending,26231.64,,2097.61
C2023-2801,328716,2023-08-15,Pending,733886.61,,26062.12
C2023-2802,111505,2024-03-06,Pending,38063.61,,1508.2
C2023-2803,679032,2023-11-01,Pending,58761.07,,5972.48
C2023-2804,613240,2023-12-24,Pending,19025.16,,3335.62
C2023-2805,514725,2023-10-11,Settled,277954.77,2024-10-10,39719.82
C2023-2806,681309,2024-01-31,Settled,25646.93,2024-05-04,6145.45
C2023-2807,802251,2024-06-06,Pending,123893.28,,7477.44
C2023-2808,349093,2024-01-25,Pending,982410.26,,24887.92
C2023-2809,851823,2024-05-27,Settled,201291.83,2024-09-11,9172.1
C2023-2810,232037,2024-02-25,Pending,27428.23,,3882.51
C2023-2811,828246,2024-02-25,Pending,85001.16,,1672.56
C2023-2812,419477,2023-12-31,Pending,12339.48,,3233.14
C2023-2813,666566,2024-04-07,Pending,270948.16,,15091.93
C2023-2814,927755,2024-01-08,Pending,15674.45,,2408.23
C2023-2815,467793,2024-06-30,Pending,24643.17,,1223.6
C2023-2816,613867,2024-05-02,Settled,34975.49,2024-09-12,1578.02
C2023-2817,319879,2023-07-31,Settled,120661.58,2024-07-30,3652.53
C2023-2818,482300,2024-05-30,Settled,176086.39,2024-10-05,8245.09
C2023-2819,321054,2024-09-21,Pending,26513.78,,3626.36
C2023-2820,329201,2023-12-17,Settled,13483.31,2024-05-25,1075.54
C2023-2821,351907,2024-04-08,Pending,109599.32,,5901.91
C2023-2822,322544,2023-06-15,Pending,48580.06,,4474.94
C2023-2823,658491,2024-03-15,Settled,21884.17,2024-04-18,3346.0
C2023-2824,803401,2023-09-08,Pending,734955.64,,24984.88
C2023-2825,821753,2023-08-20,Pending,142227.23,,5372.76
C2023-2826,243232,2024-02-12,Settled,295985.05,2024-06-26,30829.05
C2023-2827,813081,2023-12-21,Pending,100610.89,,6131.86
C2023-2828,953840,2024-05-27,Pending,285926.0,,32188.62
C2023-2829,218305,2023-09-14,Pending,49228.76,,4408.96
C2023-2830,269314,2024-05-06,Pending,17758.12,,1032.43
C2023-2831,614007,2024-02-09,Pending,27674.06,,3795.58
C2023-2832,142766,2023-06-24,Settled,17739.49,2023-10-28,1027.5
C2023-2833,315734,2024-03-22,Pending,18292.29,,3727.83
C2023-2834,402428,2023-06-16,Pending,32425.64,,747.16
C2023-2835,222675,2024-05-14,Pending,112472.93,,1896.18
C2023-2836,610186,2024-01-19,Pending,235747.05,,25129.84
C2023-2837,453939,2024-04-17,Pending,66806.46,,6851.76
C2023-2838,329022,2024-03-29,Pending,706438.76,,37973.08
C2023-2839,770623,2024-02-06,Settled,595466.0,2024-06-21,28931.04
C2023-2840,595025,2023-10-26,Settled,21682.49,2024-04-02,2947.85
C2023-2841,994862,2023-12-08,Settled,107696.48,2024-04-14,2392.47
C2023-2842,408740,2023-11-06,Pending,289140.54,,26328.8
C2023-2843,328205,2024-05-08,Settled,94482.27,2024-06-30,3760.17
C2023-2844,765840,2024-05-08,Pending,27830.53,,645.19
C2023-2845,984228,2023-12-31,Settled,40359.35,2024-06-21,4552.33
C2023-2846,166440,2023-12-04,Pending,43682.54,,4299.67
C2023-2847,983713,2023-10-26,Settled,36767.32,2024-01-26,2017.22
C2023-2848,199331,2023-05-25,Settled,39711.41,2023-09-01,1301.74
C2023-2849,556142,2024-05-21,Pending,72756.75,,2291.23
C2023-2850,551486,2024-06-01,Pending,576656.14,,22515.99
C2023-2851,186150,2024-03-06,Settled,67453.56,2024-08-15,15614.5
C2023-2852,813583,2023-04-26,Pending,135296.79,,8893.99
C2023-2853,148786,2023-11-07,Settled,106272.69,2024-04-15,1619.81
C2023-2854,484268,2024-04-15,Settled,17591.19,2025-04-15,3596.77
C2023-2855,880020,2023-07-16,Pending,37089.51,,3728.79
C2023-2856,744532,2024-03-12,Pending,37893.03,,2240.1
C2023-2857,872768,2023-07-31,Pending,32874.19,,2176.83
C2023-2858,612472,2024-03-21,Pending,91729.01,,7080.6
C2023-2859,976888,2023-11-19,Pending,20176.83,,4741.66
C2023-2860,569793,2024-01-26,Settled,128647.45,2024-03-21,7355.02
C2023-2861,685965,2023-12-25,Pending,104071.61,,9098.77
C2023-2862,903880,2024-07-15,Pending,113243.67,,5570.97
C2023-2863,684458,2023-10-21,Pending,676887.75,,39476.5
C2023-2864,406969,2023-11-14,Pending,312851.55,,21924.23
C2023-2865,839837,2023-11-07,Settled,33823.01,2024-01-25,2600.28
C2023-2866,112475,2023-10-27,Pending,28216.67,,1654.77
C2023-2867,946902,2024-06-19,Pending,159025.07,,3581.52
C2023-2868,561288,2024-04-05,Pending,35262.75,,3807.91
C2023-2869,584800,2023-08-24,Pending,793858.69,,14890.07
C2023-2870,597412,2024-05-14,Pending,146906.71,,6976.05
C2023-2871,973810,2024-02-28,Pending,31779.59,,1947.38
C2023-2872,154764,2024-05-27,Settled,29010.14,2024-11-12,2164.79
C2023-2873,305937,2024-01-15,Settled,71614.98,2024-02-26,2918.63
C2023-2874,739783,2023-08-15,Pending,86360.77,,15095.61
C2023-2875,280094,2023-07-11,Pending,149253.57,,1207.3
C2023-2876,666077,2023-09-17,Settled,279689.98,2023-12-04,27767.52
C2023-2877,339187,2024-10-09,Pending,211150.03,,18905.34
C2023-2878,847633,2023-11-23,Pending,13079.28,,3336.98
C2023-2879,903129,2023-11-14,Pending,37714.71,,1911.33
C2023-2880,455102,2024-03-24,Pending,142182.6,,1665.03
C2023-2881,769914,2024-06-16,Pending,112324.2,,18421.75
C2023-2882,889608,2023-09-29,Pending,13335.28,,3337.28
C2023-2883,962158,2024-05-26,Pending,17056.64,,1785.78
C2023-2884,242890,2023-07-12,Pending,633746.79,,7884.04
C2023-2885,481343,2023-08-22,Settled,1474301.84,2024-08-21,29051.84
C2023-2886,626454,2024-05-10,Settled,459175.15,2024-07-31,9909.8
C2023-2887,806194,2024-02-28,Pending,97382.11,,5524.03
C2023-2888,702008,2024-04-15,Pending,171699.63,,9648.75
C2023-2889,398521,2024-05-20,Settled,477989.44,2024-11-08,9211.06
C2023-2890,657950,2023-08-15,Pending,35549.06,,2973.01
C2023-2891,569250,2024-02-27,Pending,103845.01,,5616.81
C2023-2892,611423,2023-10-06,Pending,27238.32,,1380.29
C2023-2893,709526,2023-10-30,Pending,272569.12,,17618.15
C2023-2894,683468,2024-07-02,Pending,37707.26,,3357.59
C2023-2895,885459,2023-08-18,Settled,183100.24,2023-09-27,8777.16
C2023-2896,142188,2023-12-18,Pending,102373.2,,4284.79
C2023-2897,938804,2023-09-07,Settled,19836.53,2023-10-08,2114.73
C2023-2898,901664,2023-05-23,Settled,178419.85,2023-06-22,9371.58
C2023-2899,520789,2023-12-08,Pending,49206.97,,4087.56
C2023-2900,843801,2023-08-07,Settled,333235.0,2023-12-31,29286.69
C2023-2901,252063,2024-04-21,Pending,34942.41,,4528.84
C2023-2902,114249,2023-11-17,Settled,127238.62,2024-04-04,6176.79
C2023-2903,142624,2024-06-03,Settled,364925.63,2024-11-11,26399.98
C2023-2904,792293,2023-12-09,Pending,43061.6,,4327.04
C2023-2905,364970,2023-10-11,Pending,745440.36,,7127.87
C2023-2906,785701,2024-04-18,Pending,74498.59,,2088.53
C2023-2907,260325,2024-09-25,Pending,474330.83,,11965.34
