Claim_ID,Policy_ID,Occurrence_Date,Claim_Status,Claim_Amount,Payment_Date,Expense_Amount
C2021-0926,387351,2022-04-07,Pending,36818.12,,2040.63
C2021-0927,972237,2022-02-07,Pending,1184140.14,,15455.52
C2021-0928,762309,2022-04-04,Settled,42071.36,2023-04-04,4928.41
C2021-0929,590645,2021-11-20,Settled,191609.48,2022-11-20,23858.14
C2021-0930,901020,2021-09-01,Pending,75970.44,,1724.43
C2021-0931,365953,2021-11-16,Pending,15605.15,,1311.8
C2021-0932,639520,2021-12-21,Pending,19294.01,,2613.17
C2021-0933,722004,2021-05-27,Settled,273339.01,2021-08-02,25446.04
C2021-0934,731329,2021-04-05,Settled,197999.34,2021-09-26,9534.74
C2021-0935,917451,2021-12-16,Pending,80682.89,,2630.88
C2021-0936,942937,2021-12-12,Pending,755327.55,,17194.12
C2021-0937,224894,2022-06-28,Pending,14215.81,,1764.21
C2021-0938,283611,2022-05-22,Pending,28315.12,,2040.2
C2021-0939,878885,2021-11-03,Pending,1133662.29,,12459.84
C2021-0940,820045,2021-11-21,Settled,38513.46,2021-12-21,1787.2
C2021-0941,385698,2022-06-21,Settled,325949.1,2022-08-25,29556.39
C2021-0942,595985,2021-05-08,Pending,34308.9,,3722.61
C2021-0943,304008,2021-07-21,Pending,15294.7,,1644.68
C2021-0944,543912,2022-08-25,Pending,307522.07,,28954.39
C2021-0945,599450,2021-06-09,Pending,1132705.1,,24221.87
C2021-0946,507893,2021-07-23,Settled,48270.48,2021-09-14,4922.11
C2021-0947,943849,2021-10-13,Pending,147190.34,,19269.36
C2021-0948,789341,2021-03-19,Pending,21956.39,,3675.3
C2021-0949,301579,2022-04-28,Pending,17253.21,,2918.93
C2021-0950,318255,2022-05-13,Pending,193576.31,,12527.02
C2021-0951,572558,2022-03-24,Settled,45082.69,2022-08-28,4299.92
C2021-0952,125111,2021-10-24,Settled,15117.46,2022-10-24,3852.72
C2021-0953,110643,2022-05-07,Pending,272019.44,,22675.28
C2021-0954,871203,2021-04-12,Settled,46698.96,2022-04-12,4461.73
C2021-0955,680437,2022-08-20,Settled,27478.69,2022-11-22,2773.65
C2021-0956,437712,2021-06-03,Settled,38072.83,2021-07-10,2812.12
C2021-0957,587575,2022-02-15,Pending,27791.55,,1733.8
C2021-0958,135058,2022-03-13,Settled,21448.04,2022-06-07,678.75
C2021-0959,580720,2022-05-18,Pending,38415.2,,861.27
C2021-0960,941461,2021-12-16,Pending,123957.59,,7472.43
C2021-0961,119229,2021-04-19,Pending,15513.75,,7898.49
C2021-0962,616782,2022-09-19,Pending,145934.99,,22603.04
C2021-0963,923303,2021-08-30,Pending,29115.8,,5745.84
C2021-0964,363207,2022-01-22,Pending,1096957.61,,11884.08
C2021-0965,400429,2022-01-30,Settled,143196.21,2022-03-08,3391.4
C2021-0966,671922,2022-05-02,Settled,1158113.49,2022-09-29,17245.6
C2021-0967,405348,2022-01-05,Pending,554831.19,,25573.83
C2021-0968,808968,2021-12-26,Pending,21741.58,,3014.17
C2021-0969,315512,2022-05-30,Settled,300526.77,2023-05-30,30971.87
C2021-0970,751794,2022-04-27,Pending,13885.17,,5528.11
C2021-0971,892728,2021-11-05,Pending,15279.36,,934.96
C2021-0972,859087,2022-01-24,Settled,33562.51,2022-06-15,3259.25
C2021-0973,342484,2021-04-26,Pending,46837.02,,4029.69
C2021-0974,864785,2022-03-02,Pending,170849.19,,9646.96
C2021-0975,250157,2022-04-29,Settled,16166.95,2022-06-05,2838.07
C2021-0976,248155,2022-03-07,Pending,246340.6,,16401.26
C2021-0977,438873,2022-01-14,Settled,175693.55,2022-06-08,19993.29
C2021-0978,729307,2022-02-26,Pending,76209.79,,15074.03
C2021-0979,889690,2021-03-27,Pending,727140.9,,14384.53
C2021-0980,181818,2022-01-20,Pending,138836.59,,3432.72
C2021-0981,782468,2021-12-28,Pending,939214.38,,9953.93
C2021-0982,877709,2022-08-31,Pending,32236.61,,1937.8
C2021-0983,888025,2021-10-08,Pending,33721.2,,1663.08
C2021-0984,684357,2022-02-22,Settled,46524.56,2022-05-25,4118.17
C2021-0985,750693,2021-08-08,Pending,18853.88,,3307.62
C2021-0986,194657,2021-07-10,Pending,82666.83,,1403.14
C2021-0987,204230,2021-10-18,Settled,34917.83,2022-10-18,1035.82
C2021-0988,338662,2021-09-27,Settled,214650.67,2022-02-18,19960.33
C2021-0989,584710,2022-05-09,Settled,243743.12,2022-08-06,11464.22
C2021-0990,720027,2021-07-05,Pending,103050.24,,22693.99
C2021-0991,238187,2022-01-07,Pending,41314.76,,4954.15
C2021-0992,570605,2022-03-14,Settled,644887.18,2022-09-03,16829.6
C2021-0993,937793,2022-03-13,Pending,24947.25,,3369.73
C2021-0994,777465,2021-08-06,Pending,534531.77,,22594.13
C2021-0995,938662,2022-09-22,Pending,102563.62,,2704.66
C2021-0996,872362,2021-11-15,Settled,266202.85,2022-01-24,6545.31
C2021-0997,418938,2021-11-21,Pending,551948.01,,31425.67
C2021-0998,216852,2022-01-10,Pending,18388.89,,2688.37
C2021-0999,501203,2022-07-28,Settled,33295.33,2022-12-01,2557.39
C2021-1000,228131,2022-02-09,Pending,98243.33,,6426.22
C2021-1001,332386,2022-01-13,Settled,35677.32,2023-01-13,2208.04
C2021-1002,161556,2022-03-30,Settled,611246.09,2022-05-21,17795.22
C2021-1003,130771,2022-01-22,Settled,176888.44,2022-06-24,9529.3
C2021-1004,799520,2021-03-20,Settled,258929.95,2021-06-19,19721.11
C2021-1005,483615,2021-03-07,Pending,14050.03,,2102.82
C2021-1006,342498,2022-07-10,Pending,12784.55,,1199.78
C2021-1007,773333,2022-03-09,Settled,76978.2,2022-07-01,7231.68
C2021-1008,478239,2022-02-06,Pending,29256.54,,3500.67
C2021-1009,263664,2021-11-26,Pending,28612.53,,3460.31
C2021-1010,455785,2021-12-13,Settled,14710.46,2022-03-23,2572.31
C2021-1011,122902,2022-05-12,Settled,791333.44,2022-08-19,28108.98
C2021-1012,461464,2022-09-13,Settled,142240.14,2022-10-22,3043.13
C2021-1013,215617,2021-09-11,Settled,24382.05,2021-11-14,1270.84
C2021-1014,145415,2022-01-31,Pending,13724.18,,3464.68
C2021-1015,224488,2022-08-25,Settled,129606.94,2022-12-06,7224.89
C2021-1016,226786,2022-03-28,Settled,31569.08,2022-08-07,2430.12
C2021-1017,679234,2022-04-25,Pending,24337.1,,1362.79
C2021-1018,373732,2021-11-28,Settled,22059.88,2022-02-07,1812.89
C2021-1019,770103,2022-03-14,Pending,26841.42,,6792.0
C2021-1020,709512,2022-05-05,Settled,272938.39,2022-08-06,20570.97
C2021-1021,289559,2021-12-09,Settled,35016.87,2022-12-09,2090.27
C2021-1022,788081,2022-04-09,Pending,407389.79,,34434.9
C2021-1023,765921,2022-01-28,Pending,29444.39,,2903.96
C2021-1024,246620,2021-05-31,Pending,214356.27,,19758.49
C2021-1025,677550,2022-04-23,Settled,122725.47,2023-04-23,5362.11
C2021-1026,699663,2022-08-18,Settled,21362.2,2022-12-03,864.11
C2021-1027,885877,2021-06-23,Pending,79737.58,,23157.37
C2021-1028,970245,2021-07-30,Pending,117681.84,,4867.95
C2021-1029,253512,2021-12-18,Pending,962774.9,,23740.92
C2021-1030,104664,2021-06-13,Settled,428970.89,2021-11-25,14284.49
C2021-1031,370405,2021-11-18,Pending,108546.67,,3257.16
C2021-1032,156395,2022-03-08,Settled,64202.86,2022-06-19,7340.1
C2021-1033,391895,2022-01-22,Pending,103239.38,,21594.5
C2021-1034,167529,2021-11-02,Pending,542955.59,,32727.57
C2021-1035,780739,2022-02-02,Pending,31871.85,,7486.12
C2021-1036,291909,2021-07-22,Pending,220003.14,,19338.93
C2021-1037,292854,2021-09-05,Pending,1460526.02,,34449.09
C2021-1038,684891,2021-03-28,Settled,144843.73,2021-07-14,11069.63
C2021-1039,297300,2022-06-25,Settled,20116.62,2022-11-21,634.25
C2021-1040,773089,2022-07-14,Settled,630322.48,2022-09-29,38245.06
C2021-1041,193698,2022-04-05,Settled,1171161.8,2022-09-12,20053.08
C2021-1042,997948,2022-02-05,Pending,66701.49,,6130.91
C2021-1043,630081,2022-04-16,Settled,17092.32,2022-10-03,3683.57
C2021-1044,325102,2021-09-24,Settled,13590.44,2022-03-23,2419.1
C2021-1045,193190,2022-04-19,Pending,753174.62,,6568.44
C2021-1046,832046,2022-06-15,Settled,259871.97,2023-06-15,6964.63
C2021-1047,770997,2022-04-02,Pending,31394.32,,3434.62
C2021-1048,416163,2021-07-20,Settled,26265.92,2021-10-31,3506.69
C2021-1049,496913,2021-05-22,Pending,19124.36,,909.92
C2021-1050,530091,2022-04-19,Pending,71208.77,,6377.21
C2021-1051,231204,2022-07-17,Pending,812382.28,,46448.12
C2021-1052,986862,2021-12-16,Settled,13353.51,2022-03-29,3182.66
C2021-1053,168093,2021-09-09,Settled,117596.56,2021-12-26,18156.15
C2021-1054,361947,2021-06-19,Pending,19825.92,,3693.84
C2021-1055,250198,2022-01-16,Pending,900630.43,,21518.02
C2021-1056,830384,2022-05-11,Settled,35426.18,2022-10-14,2817.73
C2021-1057,270482,2021-05-01,Pending,213509.02,,7682.82
C2021-1058,214577,2022-07-25,Pending,429175.32,,18265.83
C2021-1059,501518,2021-07-12,Settled,112208.41,2021-11-15,4823.55
C2021-1060,660695,2022-09-06,Pending,32549.23,,4018.76
C2021-1061,232482,2022-06-19,Pending,115327.69,,3599.35
C2021-1062,671448,2021-10-10,Pending,168613.96,,9578.21
C2021-1063,893151,2021-07-04,Settled,22972.61,2021-08-10,3938.13
C2021-1064,253088,2021-06-13,Pending,1155362.52,,27099.62
C2021-1065,450516,2022-08-07,Pending,13473.12,,3075.55
C2021-1066,142418,2021-12-30,Pending,25914.68,,2319.82
C2021-1067,363901,2022-06-02,Pending,283398.97,,26204.61
C2021-1068,522998,2021-06-14,Settled,29070.46,2021-11-14,3206.59
C2021-1069,101098,2022-02-25,Pending,292936.93,,24910.29
C2021-1070,142928,2022-03-02,Pending,85048.95,,7604.39
C2021-1071,828787,2022-05-25,Pending,129372.6,,5139.09
C2021-1072,632705,2022-07-19,Settled,146748.5,2023-07-19,6210.5
C2021-1073,605256,2021-08-25,Pending,14287.34,,729.49
C2021-1074,915023,2021-11-03,Settled,93191.84,2022-04-23,2023.7
C2021-1075,316403,2022-07-28,Settled,107453.6,2022-10-19,16283.08
C2021-1076,323555,2021-12-27,Pending,25227.72,,2382.66
C2021-1077,965365,2021-06-28,Pending,101656.63,,17216.11
C2021-1078,876752,2021-07-11,Pending,409446.12,,14050.78
C2021-1079,919345,2022-06-15,Pending,784550.65,,17723.13
C2021-1080,484338,2021-07-11,Pending,160885.06,,27517.98
C2021-1081,317124,2022-09-17,Settled,97219.94,2023-02-22,4954.65
C2021-1082,682063,2022-03-11,Settled,36401.51,2022-05-29,3977.57
C2021-1083,130619,2021-10-03,Settled,433043.82,2021-12-29,25416.66
C2021-1084,500187,2022-03-07,Pending,1298696.24,,32816.23
C2021-1085,256993,2022-03-16,Settled,197035.54,2022-06-08,8118.64
C2021-1086,698925,2022-06-29,Pending,20230.81,,2071.23
C2021-1087,377810,2022-05-19,Settled,24032.54,2022-08-06,1282.24
C2021-1088,926878,2022-05-09,Pending,22977.94,,3484.24
C2021-1089,386522,2021-12-19,Pending,36701.76,,1671.07
C2021-1090,101223,2021-10-29,Settled,17610.87,2022-01-19,1508.78
C2021-1091,140930,2022-05-11,Settled,41136.83,2022-11-04,4389.38
C2021-1092,638392,2021-11-10,Pending,45427.31,,2406.25
C2021-1093,804976,2022-06-30,Settled,194531.95,2022-12-14,26524.0
C2021-1094,921295,2022-10-27,Settled,1017498.49,2023-02-16,26288.67
C2021-1095,343308,2022-04-28,Pending,1005261.47,,8670.92
C2021-1096,888385,2021-09-22,Pending,148823.16,,3278.23
C2021-1097,461383,2022-03-13,Pending,44050.73,,4214.17
C2021-1098,334203,2021-07-27,Pending,21663.36,,3124.62
C2021-1099,733070,2021-11-27,Settled,16299.27,2022-04-30,2229.91
C2021-1100,241422,2022-05-08,Pending,21274.26,,7647.86
C2021-1101,651913,2021-11-09,Pending,264175.66,,19064.54
C2021-1102,354791,2022-05-21,Pending,156313.97,,7336.52
C2021-1103,536455,2022-05-29,Settled,134981.03,2022-07-22,15738.53
C2021-1104,172264,2022-04-05,Pending,13803.31,,3726.98
C2021-1105,245292,2022-01-16,Pending,279789.68,,39006.14
C2021-1106,696629,2022-04-25,Settled,158641.87,2022-09-19,7227.38
C2021-1107,839768,2021-11-26,Settled,98519.93,2022-01-23,3359.87
C2021-1108,317473,2021-07-13,Settled,88402.78,2022-07-13,5645.13
C2021-1109,312281,2021-03-20,Pending,501162.78,,7244.18
C2021-1110,133192,2022-01-25,Pending,168950.94,,13973.57
C2021-1111,966648,2022-01-18,Pending,810754.29,,13921.13
C2021-1112,218889,2021-11-19,Pending,235668.93,,15987.23
C2021-1113,282407,2022-04-16,Pending,429992.04,,22925.63
C2021-1114,908304,2022-01-27,Settled,12623.68,2022-07-05,1238.23
C2021-1115,267119,2021-11-08,Pending,116782.94,,23553.24
C2021-1116,304011,2021-03-27,Pending,149718.71,,2785.91
C2021-1117,550154,2021-12-27,Pending,30234.38,,3411.3
C2021-1118,471374,2021-10-07,Settled,33239.83,2022-01-27,3074.6
C2021-1119,702721,2021-11-22,Pending,17416.56,,1014.76
C2021-1120,683668,2022-01-23,Pending,948868.32,,44156.83
C2021-1121,550877,2021-12-14,Settled,763743.65,2022-02-06,20418.45
C2021-1122,520315,2022-04-08,Pending,232212.19,,25986.88
C2021-1123,730752,2021-09-30,Pending,709711.76,,20609.84
C2021-1124,350436,2022-01-08,Settled,830392.6,2023-01-08,21683.7
C2021-1125,145951,2021-11-23,Settled,488474.61,2022-04-23,24845.12
C2021-1126,456241,2022-05-13,Pending,392210.01,,37009.63
C2021-1127,231358,2021-07-20,Pending,139440.6,,27633.1
C2021-1128,699933,2022-01-07,Pending,24420.37,,2905.0
C2021-1129,324469,2022-09-09,Pending,152364.72,,2639.61
C2021-1130,408626,2021-08-10,Pending,13080.72,,5414.53
C2021-1131,463529,2022-08-15,Settled,26738.22,2022-12-05,5667.67
C2021-1132,284758,2022-03-25,Pending,586474.0,,26969.4
C2021-1133,841191,2021-12-02,Settled,13581.92,2022-01-27,3904.64
C2021-1134,629058,2021-09-12,Pending,37493.42,,2963.81
C2021-1135,312471,2021-11-01,Pending,26601.8,,1751.47
C2021-1136,198625,2022-02-01,Pending,17650.52,,3860.94
C2021-1137,369178,2021-06-09,Settled,249602.0,2022-06-09,10632.8
C2021-1138,293065,2022-04-02,Settled,28870.64,2023-04-02,2194.17
C2021-1139,779042,2022-09-09,Settled,38733.77,2023-03-01,1343.52
C2021-1140,986207,2022-06-01,Settled,85785.65,2022-07-27,6904.45
C2021-1141,461613,2022-01-29,Pending,23098.49,,1472.94
C2021-1142,868007,2021-11-28,Pending,46656.63,,4293.38
C2021-1143,762254,2021-10-21,Pending,1040149.13,,16299.57
C2021-1144,273706,2022-03-08,Pending,161942.33,,25374.47
C2021-1145,247731,2022-02-03,Settled,19783.82,2022-05-17,7926.29
C2021-1146,803455,2022-05-12,Settled,47028.1,2022-10-19,4823.37
C2021-1147,912952,2021-10-07,Settled,99028.22,2022-10-07,3940.62
C2021-1148,563407,2022-02-06,Pending,190967.95,,20969.07
C2021-1149,288619,2022-06-05,Pending,147730.5,,4992.58
C2021-1150,483125,2022-02-13,Pending,33153.94,,3469.72
C2021-1151,802006,2022-05-29,Pending,115994.47,,8925.77
C2021-1152,572385,2022-01-25,Pending,643825.51,,14508.89
C2021-1153,144633,2022-02-16,Pending,170700.84,,8870.47
C2021-1154,241055,2021-11-14,Settled,127340.18,2022-04-27,1543.15
C2021-1155,173715,2021-09-10,Settled,14100.35,2022-02-09,2369.58
C2021-1156,921571,2021-11-24,Pending,1065819.0,,19493.63
C2021-1157,878549,2022-02-18,Pending,43794.9,,4807.49
C2021-1158,500310,2022-02-14,Pending,35940.61,,4371.73
C2021-1159,194586,2021-10-29,Pending,76991.41,,1656.94
C2021-1160,951067,2022-01-19,Pending,23824.93,,1535.48
C2021-1161,330857,2022-05-15,Pending,65896.41,,27513.22
C2021-1162,813351,2022-03-05,Pending,13818.93,,1329.55
C2021-1163,705385,2022-08-14,Pending,152715.87,,18732.66
C2021-1164,857102,2022-07-06,Pending,38071.77,,5908.1
C2021-1165,551193,2022-05-07,Pending,1162097.68,,22099.17
C2021-1166,607896,2021-08-28,Pending,74487.67,,7668.33
C2021-1167,762123,2021-04-20,Pending,29992.1,,6009.5
C2021-1168,966982,2021-07-02,Pending,267673.21,,13314.23
C2021-1169,514227,2022-08-24,Pending,177260.1,,8749.42
C2021-1170,900883,2021-07-08,Settled,86990.82,2021-08-29,2572.81
C2021-1171,912403,2021-10-13,Pending,100404.2,,7775.13
C2021-1172,782195,2021-09-26,Pending,42948.81,,4748.99
C2021-1173,315475,2022-06-11,Settled,130206.38,2022-12-03,23341.0
C2021-1174,433690,2022-01-13,Settled,140645.72,2022-04-20,6659.61
C2021-1175,501306,2021-06-30,Pending,868965.51,,14751.31
C2021-1176,228765,2022-10-27,Settled,135917.65,2023-01-09,6154.78
C2021-1177,406567,2021-11-12,Settled,633058.12,2022-11-12,30330.4
C2021-1178,689038,2021-12-14,Pending,980894.0,,27344.65
C2021-1179,118645,2022-02-27,Pending,32626.22,,5760.14
C2021-1180,193854,2022-01-09,Settled,326732.38,2022-06-05,30117.86
C2021-1181,875278,2022-01-13,Pending,154655.0,,2510.46
C2021-1182,882191,2022-04-09,Settled,156129.13,2022-06-14,27180.83
C2021-1183,936488,2022-11-03,Pending,33115.99,,1286.38
C2021-1184,170576,2022-06-05,Settled,477008.97,2022-07-10,32359.18
C2021-1185,441342,2021-12-20,Settled,38619.11,2022-12-20,1671.99
C2021-1186,751240,2021-12-23,Settled,33398.5,2022-05-31,3168.35
C2021-1187,207883,2022-04-29,Pending,27231.64,,4554.53
C2021-1188,371875,2022-06-21,Pending,30224.13,,3122.42
C2021-1189,660939,2022-11-30,Pending,60459.81,,6858.84
C2021-1190,917699,2021-08-09,Settled,17632.57,2022-01-31,1694.93
C2021-1191,456753,2022-06-04,Pending,157918.53,,7649.34
C2021-1192,146575,2021-10-17,Settled,100028.9,2021-11-29,3108.77
C2021-1193,812102,2022-06-04,Pending,959147.37,,49408.54
C2021-1194,960420,2021-10-08,Pending,312162.47,,34863.69
C2021-1195,745080,2022-03-02,Settled,779637.14,2022-08-03,25343.78
C2021-1196,831207,2021-07-07,Settled,21527.95,2021-12-07,2629.16
C2021-1197,421351,2021-12-12,Settled,60262.17,2022-03-20,3531.73
C2021-1198,869037,2022-06-08,Pending,72011.92,,6243.4
C2021-1199,656020,2022-05-22,Settled,133073.35,2022-07-25,7319.68
C2021-1200,652159,2021-12-10,Settled,71121.4,2022-02-17,2607.73
C2021-1201,258951,2022-01-19,Pending,46199.42,,4071.88
C2021-1202,637434,2021-09-25,Pending,425550.77,,24371.28
C2021-1203,340131,2022-04-27,Pending,664923.35,,17316.08
C2021-1204,501810,2021-10-31,Pending,20913.03,,2305.94
C2021-1205,182046,2022-02-15,Pending,703636.82,,26667.12
C2021-1206,847818,2021-09-28,Pending,144500.06,,2295.09
C2021-1207,462676,2022-09-20,Pending,175434.06,,8793.99
C2021-1208,737730,2022-09-01,Pending,23862.23,,1814.69
C2021-1209,436328,2022-03-11,Pending,78182.62,,5283.48
C2021-1210,591438,2022-02-22,Pending,33175.67,,801.44
C2021-1211,989294,2022-01-14,Settled,111865.36,2022-05-24,4326.93
C2021-1212,884535,2022-06-14,Settled,49948.84,2023-06-14,4795.93
C2021-1213,324154,2022-04-02,Pending,657520.76,,18429.3
C2021-1214,684102,2021-08-13,Pending,329157.89,,21054.48
C2021-1215,620895,2022-07-11,Pending,168238.23,,9422.06
C2021-1216,980153,2022-09-02,Settled,17581.62,2023-09-02,3784.36
C2021-1217,181389,2021-09-30,Settled,109517.95,2022-01-10,2451.06
C2021-1218,968257,2021-04-11,Pending,1331808.54,,33296.54
C2021-1219,141068,2021-12-08,Settled,103788.38,2022-01-29,3692.01
C2021-1220,405036,2021-07-22,Pending,12586.52,,1055.08
C2021-1221,165207,2021-12-21,Settled,167551.35,2022-12-21,21981.64
C2021-1222,229405,2022-04-02,Settled,31746.63,2023-04-02,2688.63
C2021-1223,180984,2021-04-14,Settled,920984.14,2021-09-25,47095.86
C2021-1224,937359,2021-10-04,Pending,17145.21,,2148.64
C2021-1225,236184,2021-12-12,Pending,340240.31,,24923.56
C2021-1226,759276,2022-06-28,Settled,12610.8,2022-12-05,2729.11
C2021-1227,532001,2022-11-24,Settled,277336.67,2023-11-24,7439.14
C2021-1228,961585,2021-11-06,Settled,39662.42,2022-11-06,2289.86
C2021-1229,952145,2021-10-26,Pending,729854.71,,20846.49
C2021-1230,400890,2021-12-20,Pending,210851.26,,9058.8
C2021-1231,562941,2021-11-17,Pending,940696.54,,17485.37
C2021-1232,689898,2021-04-18,Pending,43826.22,,4719.49
C2021-1233,150893,2021-12-24,Pending,30097.25,,832.88
C2021-1234,159945,2022-05-20,Pending,462125.62,,18595.42
C2021-1235,406449,2021-09-11,Pending,23723.68,,2605.66
C2021-1236,281268,2022-02-03,Pending,44446.83,,4854.89
C2021-1237,988314,2021-10-03,Pending,115830.36,,4045.95
C2021-1238,460113,2021-11-05,Settled,33061.74,2021-12-22,3486.94
C2021-1239,877163,2021-11-04,Pending,1033313.82,,13873.94
C2021-1240,886092,2021-12-11,Pending,433826.54,,26464.61
C2021-1241,169294,2022-04-08,Pending,18937.07,,2899.03
C2021-1242,664825,2021-05-18,Settled,33556.52,2021-07-02,1467.63
C2021-1243,115449,2022-05-05,Settled,87194.3,2022-07-30,4529.07
C2021-1244,236793,2022-05-07,Pending,216316.62,,26998.46
C2021-1245,339186,2022-01-23,Pending,145637.05,,6890.72
C2021-1246,934259,2022-02-09,Pending,71806.67,,26676.84
C2021-1247,789630,2021-12-09,Pending,1148143.27,,15604.98
C2021-1248,416066,2021-11-30,Pending,769708.08,,37203.52
C2021-1249,139995,2021-11-04,Settled,191602.93,2022-11-04,9444.79
C2021-1250,560650,2021-06-20,Settled,59939.07,2021-08-25,2382.27
C2021-1251,757990,2022-06-25,Settled,506620.92,2023-06-25,18880.75
C2021-1252,580942,2022-03-26,Pending,14033.34,,1136.69
C2021-1253,876788,2022-07-06,Settled,47625.62,2023-07-06,4767.87
C2021-1254,189723,2022-08-13,Pending,240161.09,,6408.34
C2021-1255,265698,2021-12-09,Pending,13126.68,,969.6
C2021-1256,540839,2022-03-04,Pending,93604.13,,2357.43
C2021-1257,521665,2021-10-21,Settled,12205.76,2021-12-08,2218.14
C2021-1258,259244,2022-02-28,Pending,430037.74,,14792.87
C2021-1259,995654,2021-10-09,Pending,157671.46,,5385.64
C2021-1260,276253,2022-03-17,Settled,250471.95,2022-07-15,7769.61
C2021-1261,917474,2022-07-15,Pending,100428.83,,6428.98
C2021-1262,601932,2022-09-02,Settled,67260.01,2023-01-05,7366.62
C2021-1263,403359,2021-09-08,Settled,255530.69,2021-12-16,11827.27
C2021-1264,132823,2022-02-15,Settled,17628.65,2022-03-25,3946.86
C2021-1265,457431,2022-01-14,Pending,20405.07,,3109.83
C2021-1266,814075,2022-04-23,Pending,395415.63,,34110.86
C2021-1267,338203,2021-06-19,Pending,14557.21,,1854.73
C2021-1268,803890,2022-05-17,Pending,83005.7,,4111.89
C2021-1269,859314,2022-03-25,Pending,37418.56,,1207.66
C2021-1270,215698,2022-03-19,Pending,40599.04,,4137.76
C2021-1271,847495,2022-05-14,Settled,41224.42,2022-08-18,4149.9
C2021-1272,807371,2021-03-13,Settled,158541.71,2022-03-13,5546.71
C2021-1273,171351,2021-06-13,Settled,67294.4,2021-08-17,4737.14
C2021-1274,426307,2021-10-15,Pending,87679.69,,22418.98
C2021-1275,913125,2022-08-08,Settled,37596.76,2023-02-04,1535.19
C2021-1276,598528,2022-06-03,Settled,848225.85,2022-10-26,16812.49
C2021-1277,785949,2021-08-13,Pending,682318.51,,37037.95
C2021-1278,168052,2021-04-26,Settled,28500.18,2021-08-14,3009.75
C2021-1279,536552,2022-07-24,Pending,1117069.01,,7410.29
C2021-1280,138696,2022-03-21,Settled,62312.78,2023-03-21,20063.31
C2021-1281,437764,2022-02-09,Settled,91040.03,2022-07-07,2511.67
C2021-1282,433387,2022-11-18,Pending,510639.97,,24570.59
C2021-1283,143805,2021-10-04,Pending,127533.86,,6281.81
C2021-1284,303384,2022-08-30,Settled,139330.1,2022-10-24,4541.57
C2021-1285,321241,2021-04-12,Pending,1200725.9,,34221.18
C2021-1286,909008,2021-05-18,Pending,188574.25,,14712.07
C2021-1287,832073,2022-11-10,Pending,146806.1,,4833.06
C2021-1288,888171,2022-04-15,Pending,807881.48,,19778.18
C2021-1289,963304,2021-10-16,Pending,29570.28,,3551.89
C2021-1290,397708,2021-12-06,Settled,22934.28,2022-01-23,2033.54
C2021-1291,292257,2022-09-14,Settled,18296.2,2023-03-06,1611.88
C2021-1292,838889,2022-02-03,Settled,357066.57,2022-03-09,36777.48
C2021-1293,176362,2021-10-27,Pending,329605.41,,21831.52
C2021-1294,333618,2021-10-23,Pending,86811.65,,5159.22
C2021-1295,429836,2021-08-27,Settled,16335.18,2021-10-21,3780.15
C2021-1296,865530,2021-12-11,Settled,53363.0,2022-03-31,6517.42
C2021-1297,526907,2022-04-13,Settled,28270.93,2022-07-11,1117.76
C2021-1298,626232,2022-01-03,Pending,133190.25,,18609.41
C2021-1299,952895,2022-03-26,Settled,1113102.58,2023-03-26,13173.98
C2021-1300,979734,2021-07-02,Pending,24192.64,,738.46
C2021-1301,555493,2021-08-04,Settled,202375.34,2021-10-27,13503.51
C2021-1302,360659,2022-07-16,Pending,21993.63,,3439.89
C2021-1303,628450,2021-08-18,Pending,504284.85,,26295.12
C2021-1304,601602,2022-01-24,Pending,116355.33,,1843.48
C2021-1305,912214,2021-06-04,Settled,39705.05,2022-06-04,841.41
C2021-1306,113660,2021-10-24,Pending,17345.35,,3112.88
C2021-1307,169418,2022-04-09,Pending,173626.27,,27637.84
C2021-1308,902576,2022-03-17,Pending,37302.24,,1995.88
C2021-1309,302173,2021-10-11,Pending,25041.26,,604.85
C2021-1310,704298,2021-08-13,Pending,31317.55,,1922.39
C2021-1311,805405,2021-05-26,Settled,237389.31,2022-05-26,26776.21
C2021-1312,358988,2021-06-30,Settled,19305.48,2022-06-30,3346.36
C2021-1313,487595,2021-12-12,Settled,14646.03,2022-03-17,2725.71
C2021-1314,306044,2022-12-04,Settled,891196.69,2023-01-04,12435.49
C2021-1315,170230,2022-06-29,Pending,551708.79,,14338.49
C2021-1316,204068,2022-01-17,Pending,92180.16,,2591.75
C2021-1317,305734,2021-09-01,Pending,32875.63,,2873.3
C2021-1318,441299,2022-03-02,Pending,119405.77,,3841.2
C2021-1319,435089,2021-12-05,Settled,165028.74,2022-02-13,9952.23
C2021-1320,378638,2022-08-26,Settled,485753.55,2023-01-12,14175.02
C2021-1321,831719,2021-10-29,Pending,60209.54,,7686.56
C2021-1322,478089,2021-12-02,Settled,15906.34,2022-04-30,3887.74
C2021-1323,829373,2022-01-07,Settled,689988.84,2022-07-01,20828.08
C2021-1324,963521,2022-08-02,Pending,15692.63,,1261.69
C2021-1325,132664,2022-06-26,Settled,36128.28,2022-12-09,2499.3
C2021-1326,103859,2022-04-15,Pending,12529.39,,1995.36
C2021-1327,924008,2022-02-27,Settled,147870.31,2022-06-25,11252.24
C2021-1328,669793,2021-08-27,Settled,211507.02,2022-01-05,19006.75
C2021-1329,487112,2021-12-30,Settled,125346.2,2022-12-30,3875.26
C2021-1330,325572,2022-10-25,Pending,15597.19,,2618.28
