Claim_ID,Policy_ID,Occurrence_Date,Claim_Status,Claim_Amount,Payment_Date,Expense_Amount
C2022-1006,904108,2022-08-30,Settled,29450.35,2023-01-15,3646.22
C2022-1007,328014,2023-02-20,Pending,122997.8,,6316.5
C2022-1008,546327,2022-08-09,Settled,87220.45,2022-10-05,4662.94
C2022-1009,618823,2022-10-30,Pending,878464.07,,45310.61
C2022-1010,373052,2022-11-11,Settled,964037.11,2023-11-11,18567.54
C2022-1011,496652,2023-02-07,Settled,27450.49,2023-04-08,5648.26
C2022-1012,345098,2023-07-02,Settled,104820.91,2023-09-06,4743.39
C2022-1013,111899,2022-09-17,Pending,1127311.31,,27994.43
C2022-1014,566822,2023-06-24,Settled,33617.04,2023-10-25,2674.5
C2022-1015,426734,2023-01-05,Pending,54921.92,,6540.06
C2022-1016,816981,2022-07-20,Settled,36873.39,2023-01-15,1550.69
C2022-1017,571932,2022-08-04,Settled,72665.88,2022-11-19,6754.19
C2022-1018,723588,2023-01-13,Settled,48596.18,2023-04-21,5929.26
C2022-1019,911896,2023-09-03,Pending,24175.46,,3992.67
C2022-1020,864275,2022-04-24,Pending,70944.36,,11187.82
C2022-1021,372065,2023-01-30,Pending,144628.32,,3744.83
C2022-1022,251398,2022-12-16,Pending,66044.37,,6458.71
C2022-1023,692945,2022-12-25,Pending,76484.86,,6884.14
C2022-1024,711256,2023-01-05,Pending,298779.12,,28885.92
C2022-1025,383666,2023-03-01,Pending,761039.29,,38366.17
C2022-1026,991408,2022-08-14,Pending,14174.82,,2557.96
C2022-1027,606516,2023-01-16,Settled,817991.4,2023-06-07,15796.19
C2022-1028,729756,2022-12-19,Pending,146475.53,,27708.29
C2022-1029,838630,2022-07-12,Pending,114539.64,,7337.77
C2022-1030,940272,2022-04-09,Pending,15541.93,,7974.52
C2022-1031,830469,2023-02-07,Settled,33693.63,2023-06-19,2725.05
C2022-1032,316732,2023-06-02,Pending,218060.6,,22257.27
C2022-1033,654472,2023-02-04,Pending,1026098.6,,8440.41
C2022-1034,330164,2023-05-13,Pending,65749.82,,3057.32
C2022-1035,100169,2023-05-28,Settled,425861.86,2023-10-06,21527.33
C2022-1036,925000,2022-10-18,Settled,301905.72,2023-10-18,31593.23
C2022-1037,297198,2023-05-21,Pending,15573.89,,4087.83
C2022-1038,538856,2023-08-09,Pending,745253.45,,7508.75
C2022-1039,695973,2022-06-14,Settled,145887.61,2022-10-23,7510.54
C2022-1040,243834,2023-02-12,Pending,246283.9,,19337.54
C2022-1041,892208,2022-11-26,Settled,38299.01,2023-11-26,1459.01
C2022-1042,194776,2022-09-06,Pending,20951.05,,1501.08
C2022-1043,372770,2023-09-03,Settled,26596.52,2024-02-11,3098.53
C2022-1044,198682,2022-12-20,Pending,61689.58,,1997.38
C2022-1045,134326,2023-01-20,Pending,1083198.86,,27623.57
C2022-1046,582944,2023-01-23,Pending,653153.95,,22686.36
C2022-1047,780196,2023-10-05,Pending,453277.54,,18435.17
C2022-1048,245509,2023-07-08,Pending,383984.68,,30213.94
C2022-1049,186747,2022-09-28,Settled,106786.39,2022-12-21,17447.13
C2022-1050,844570,2022-05-20,Pending,33317.57,,1751.47
C2022-1051,610575,2023-01-27,Settled,339586.58,2024-01-27,32469.59
C2022-1052,796355,2022-06-21,Settled,316530.48,2022-12-16,32541.58
C2022-1053,951804,2022-07-26,Settled,15942.2,2022-11-02,727.65
C2022-1054,148613,2022-07-23,Settled,149616.37,2023-07-23,6549.16
C2022-1055,892261,2023-02-03,Pending,143873.96,,21693.46
C2022-1056,881591,2022-12-19,Settled,746314.01,2023-03-06,25787.66
C2022-1057,965186,2022-06-10,Pending,783152.94,,23282.21
C2022-1058,208848,2022-03-14,Pending,151876.86,,16365.51
C2022-1059,805568,2022-07-15,Settled,49175.8,2022-11-24,4464.23
C2022-1060,941747,2023-07-20,Settled,33994.28,2023-09-23,3034.92
C2022-1061,266011,2022-12-02,Settled,14843.28,2023-04-13,3901.39
C2022-1062,310810,2022-09-06,Pending,46113.22,,4350.59
C2022-1063,495701,2023-01-25,Settled,299333.33,2023-06-04,12146.28
C2022-1064,903011,2023-05-21,Settled,186393.13,2023-07-22,13240.61
C2022-1065,460718,2023-01-13,Pending,63474.12,,3373.59
C2022-1066,972671,2022-08-02,Pending,215757.01,,8962.54
C2022-1067,787404,2023-08-04,Settled,48265.72,2023-09-08,5971.71
C2022-1068,949916,2022-06-03,Settled,29390.22,2022-11-30,3446.78
C2022-1069,274002,2023-05-09,Settled,124367.6,2023-06-18,2599.49
C2022-1070,258297,2022-04-27,Pending,677190.79,,38567.29
C2022-1071,928868,2022-07-20,Pending,24891.46,,3856.64
C2022-1072,460738,2023-01-04,Settled,122118.26,2023-05-06,17564.17
C2022-1073,595004,2023-03-25,Settled,121611.1,2023-08-20,2830.71
C2022-1074,878694,2023-05-10,Pending,126174.3,,23073.41
C2022-1075,872910,2023-03-18,Settled,461179.92,2023-07-23,14353.78
C2022-1076,318799,2023-06-08,Pending,61454.55,,11394.03
C2022-1077,102474,2023-07-30,Pending,20325.98,,5357.48
C2022-1078,510711,2023-01-12,Pending,318988.07,,22343.24
C2022-1079,399396,2023-09-25,Pending,29294.89,,1423.74
C2022-1080,145103,2022-12-21,Pending,647931.3,,7256.26
C2022-1081,239177,2022-10-19,Settled,681537.35,2023-03-02,17456.4
C2022-1082,514099,2023-05-11,Pending,1165003.17,,6954.05
C2022-1083,308679,2023-04-07,Pending,1426498.08,,30730.0
C2022-1084,749859,2023-07-13,Pending,35857.46,,2804.82
C2022-1085,356127,2023-06-14,Pending,190503.6,,11987.9
C2022-1086,681019,2023-01-12,Settled,458502.08,2023-03-11,17475.15
C2022-1087,706847,2023-03-08,Pending,23250.3,,1152.54
C2022-1088,139706,2022-10-10,Pending,685532.37,,14294.09
C2022-1089,513031,2022-12-09,Pending,32844.26,,3049.66
C2022-1090,676173,2023-01-31,Settled,25331.2,2023-06-30,2997.37
C2022-1091,955707,2023-07-27,Pending,551952.69,,36598.91
C2022-1092,244375,2023-05-21,Pending,785661.78,,34275.03
C2022-1093,564562,2023-04-20,Settled,46900.6,2023-06-29,4544.03
C2022-1094,882579,2023-03-17,Pending,69721.43,,2282.4
C2022-1095,516853,2022-05-31,Pending,944464.1,,26418.96
C2022-1096,600759,2022-12-30,Settled,326765.34,2023-12-30,28051.99
C2022-1097,836837,2023-07-27,Settled,15701.5,2023-10-11,1759.35
C2022-1098,609497,2022-09-12,Settled,300096.23,2022-11-10,34959.56
C2022-1099,856978,2023-09-12,Pending,21215.49,,2412.3
C2022-1100,533397,2022-12-26,Pending,26035.38,,3077.85
C2022-1101,145102,2023-01-04,Pending,975656.34,,7174.5
C2022-1102,116138,2023-02-18,Pending,32754.29,,1220.62
C2022-1103,977814,2023-02-03,Pending,35469.39,,2632.43
C2022-1104,609087,2023-03-01,Pending,151865.08,,6938.68
C2022-1105,872204,2023-03-02,Pending,25779.09,,1514.74
C2022-1106,627206,2023-06-06,Pending,129606.82,,1943.17
C2022-1107,315716,2022-07-08,Pending,33897.66,,2217.6
C2022-1108,714600,2023-03-03,Pending,109126.68,,1213.32
C2022-1109,767079,2023-01-24,Pending,186925.38,,9887.55
C2022-1110,122912,2023-02-25,Pending,152053.38,,1809.94
C2022-1111,263553,2022-10-15,Settled,21122.28,2022-12-26,2868.08
C2022-1112,107606,2023-03-12,Pending,23733.34,,3516.47
C2022-1113,123472,2023-01-18,Settled,80399.23,2023-05-09,3995.47
C2022-1114,326772,2022-08-04,Settled,662135.04,2022-11-22,21526.37
C2022-1115,228210,2022-06-12,Settled,266250.71,2022-07-22,7263.72
C2022-1116,614287,2022-10-16,Settled,217622.59,2023-03-29,27114.78
C2022-1117,538720,2022-04-23,Pending,165759.03,,7369.1
C2022-1118,692706,2023-06-02,Pending,194322.92,,7905.61
C2022-1119,584328,2022-10-01,Pending,323484.12,,28621.09
C2022-1120,622770,2023-03-19,Pending,176406.0,,8681.25
C2022-1121,672870,2023-08-30,Pending,143591.1,,4623.67
C2022-1122,505509,2023-04-20,Settled,211511.29,2023-05-31,28852.81
C2022-1123,704887,2023-02-17,Pending,160048.79,,9914.75
C2022-1124,529665,2022-08-12,Pending,113737.07,,21722.16
C2022-1125,966342,2022-06-09,Pending,744182.36,,23332.6
C2022-1126,663854,2023-10-27,Settled,192137.18,2024-02-23,8854.65
C2022-1127,292135,2023-08-19,Settled,72985.61,2024-02-05,6260.23
C2022-1128,918812,2023-08-25,Settled,372290.06,2023-12-30,13552.23
C2022-1129,148597,2022-05-01,Pending,12288.95,,3679.54
C2022-1130,730955,2023-01-08,Settled,720385.41,2023-04-18,19670.98
C2022-1131,284239,2022-09-23,Settled,689916.09,2022-10-24,38807.65
C2022-1132,744356,2022-10-29,Pending,127391.12,,4283.76
C2022-1133,708758,2023-02-12,Settled,799172.89,2023-03-17,10007.2
C2022-1134,294916,2022-04-25,Settled,161265.87,2022-08-30,24308.47
C2022-1135,947570,2023-04-07,Settled,159915.83,2023-06-09,11149.23
C2022-1136,501410,2023-01-10,Settled,42431.49,2023-06-27,4568.61
C2022-1137,904061,2022-09-08,Pending,433044.88,,14930.46
C2022-1138,516109,2023-02-24,Pending,19223.71,,1251.39
C2022-1139,218688,2022-07-15,Settled,57138.06,2022-09-12,7292.08
C2022-1140,249502,2023-04-26,Pending,29585.03,,2535.34
C2022-1141,263828,2022-06-28,Settled,581821.25,2022-10-28,30496.23
C2022-1142,871514,2023-04-23,Pending,804766.95,,16499.12
C2022-1143,306775,2023-04-11,Pending,264497.51,,30510.69
C2022-1144,516295,2022-11-13,Settled,78653.25,2023-03-12,6434.48
C2022-1145,724547,2023-03-22,Settled,47611.38,2023-04-26,4306.04
C2022-1146,734711,2023-10-23,Pending,259859.56,,26646.34
C2022-1147,478228,2023-01-26,Settled,75542.79,2023-07-19,13809.29
C2022-1148,997095,2022-04-28,Settled,1063339.56,2022-07-18,19066.12
C2022-1149,114516,2022-06-14,Pending,29900.61,,2291.22
C2022-1150,377399,2022-10-24,Settled,110380.91,2023-10-24,14424.3
C2022-1151,229429,2022-11-21,Pending,720449.09,,34085.31
C2022-1152,815152,2023-06-25,Settled,30014.52,2023-09-12,771.08
C2022-1153,389832,2023-05-27,Pending,1265167.67,,29360.42
C2022-1154,707840,2022-08-12,Settled,20471.14,2023-08-12,3820.22
C2022-1155,484922,2022-11-09,Pending,87994.46,,7352.6
C2022-1156,941396,2022-05-27,Pending,24811.57,,1362.29
C2022-1157,653201,2022-12-27,Pending,187645.79,,13652.58
C2022-1158,213874,2022-06-05,Pending,274205.66,,12033.24
C2022-1159,702572,2023-05-08,Settled,32169.97,2023-07-21,1274.15
C2022-1160,579740,2023-03-08,Pending,221118.43,,11083.44
C2022-1161,313354,2023-05-31,Pending,142616.21,,27102.64
C2022-1162,387916,2023-06-01,Settled,122690.98,2023-07-05,3258.4
C2022-1163,410728,2022-11-10,Pending,134619.93,,10992.02
C2022-1164,353599,2023-03-11,Pending,20622.15,,3133.66
C2022-1165,277652,2022-11-10,Settled,34044.47,2023-11-10,2067.46
C2022-1166,519054,2023-02-16,Settled,381561.18,2024-02-16,24279.28
C2022-1167,259730,2022-09-22,Pending,30672.52,,2897.49
C2022-1168,345665,2022-03-09,Pending,18818.73,,1501.41
C2022-1169,917412,2023-06-18,Settled,95680.5,2023-12-11,4231.41
C2022-1170,301703,2022-11-21,Pending,113533.11,,4423.83
C2022-1171,846174,2022-07-23,Settled,876538.69,2023-07-23,26189.59
C2022-1172,622705,2022-08-21,Pending,37617.36,,3371.62
C2022-1173,144785,2022-10-20,Pending,39825.52,,2946.94
C2022-1174,513034,2022-10-17,Settled,282394.04,2023-03-26,33130.57
C2022-1175,275427,2023-02-27,Pending,42721.83,,1383.71
C2022-1176,101042,2023-06-13,Pending,741197.48,,16808.88
C2022-1177,686592,2022-12-17,Pending,154051.73,,2678.54
C2022-1178,823497,2023-04-02,Pending,422199.36,,18224.61
C2022-1179,101024,2023-02-27,Pending,86419.18,,7429.08
C2022-1180,141428,2023-01-01,Settled,228644.68,2024-01-01,26183.82
C2022-1181,378333,2022-11-25,Settled,396142.79,2023-01-02,19537.86
C2022-1182,251862,2022-08-10,Pending,301902.11,,31180.74
C2022-1183,848316,2023-05-16,Pending,56965.86,,5737.87
C2022-1184,145934,2023-01-04,Pending,91320.87,,7683.24
C2022-1185,341909,2023-05-11,Pending,39938.39,,749.65
C2022-1186,397776,2023-03-21,Pending,18431.08,,3979.19
C2022-1187,236576,2022-11-15,Pending,21357.01,,3851.91
C2022-1188,770442,2023-05-14,Settled,603820.44,2023-10-29,14004.82
C2022-1189,361823,2023-04-16,Settled,196425.17,2023-06-12,9668.97
C2022-1190,330265,2022-12-18,Pending,21836.72,,2738.86
C2022-1191,908955,2022-06-06,Pending,114006.05,,2754.23
C2022-1192,159388,2022-10-05,Settled,13567.95,2023-10-05,3401.7
C2022-1193,559608,2023-05-01,Pending,20604.32,,4607.56
C2022-1194,827817,2022-10-03,Settled,30563.61,2023-02-14,2586.71
C2022-1195,801633,2022-11-26,Settled,42820.99,2023-11-26,4617.76
C2022-1196,841092,2022-11-28,Pending,69073.27,,6666.1
C2022-1197,269157,2023-08-23,Settled,38213.05,2024-08-22,6389.2
C2022-1198,945318,2023-06-08,Pending,27458.62,,1917.53
C2022-1199,779758,2023-01-26,Pending,29984.71,,3078.29
C2022-1200,238211,2023-02-26,Pending,14378.9,,5648.86
C2022-1201,116026,2023-01-12,Pending,430833.62,,21643.53
C2022-1202,720757,2023-04-17,Pending,122756.5,,5119.15
C2022-1203,976959,2023-08-10,Pending,50423.73,,5196.3
C2022-1204,898362,2023-03-20,Settled,170152.4,2024-03-19,27875.16
C2022-1205,308812,2022-12-14,Settled,184743.49,2023-02-19,16192.85
C2022-1206,757110,2022-08-21,Pending,22315.16,,3077.57
C2022-1207,446105,2023-08-06,Pending,25544.55,,2276.37
C2022-1208,965489,2022-08-17,Pending,31416.47,,1543.59
C2022-1209,529433,2023-01-17,Pending,579751.57,,32449.27
C2022-1210,555788,2023-10-02,Settled,19709.51,2024-03-14,4979.27
C2022-1211,686249,2022-11-05,Settled,157130.07,2023-01-05,4003.68
C2022-1212,580461,2022-12-02,Settled,199108.33,2023-04-20,9451.78
C2022-1213,625940,2023-02-08,Pending,380681.24,,20723.3
C2022-1214,639687,2022-09-23,Settled,80612.62,2023-01-21,4815.01
C2022-1215,786949,2023-04-21,Pending,1350146.12,,28620.71
C2022-1216,346794,2022-03-07,Settled,217441.96,2023-03-07,6193.16
C2022-1217,630742,2022-08-28,Settled,24463.07,2022-12-01,2801.6
C2022-1218,927499,2022-11-25,Settled,1065880.89,2022-12-27,16064.8
C2022-1219,334116,2022-12-21,Settled,23761.43,2023-05-02,3067.74
C2022-1220,780414,2023-03-13,Settled,334877.52,2024-03-12,32672.51
C2022-1221,682664,2022-08-11,Settled,233675.81,2022-11-03,18148.51
C2022-1222,422898,2022-12-10,Settled,164359.42,2023-03-31,9321.13
C2022-1223,141723,2023-04-01,Pending,29143.01,,2750.36
C2022-1224,959131,2022-11-22,Settled,171333.88,2023-02-26,17428.7
C2022-1225,437660,2022-12-16,Pending,55114.54,,6839.01
C2022-1226,235006,2022-10-21,Settled,24114.24,2023-04-16,2273.63
C2022-1227,885114,2022-05-26,Pending,623179.5,,17542.99
C2022-1228,485900,2023-03-21,Pending,219388.43,,18244.31
C2022-1229,468473,2023-04-04,Pending,94780.0,,4619.09
C2022-1230,489896,2023-03-24,Settled,683548.04,2023-06-27,23534.6
C2022-1231,648890,2022-09-07,Pending,16303.94,,2258.41
C2022-1232,610344,2023-06-23,Pending,512094.51,,15912.22
C2022-1233,476785,2022-12-24,Settled,923329.81,2023-04-15,7394.47
C2022-1234,129070,2023-03-15,Pending,143559.69,,16925.58
C2022-1235,640388,2022-12-20,Pending,1496783.08,,34602.3
C2022-1236,830335,2022-05-09,Pending,62708.58,,16901.27
C2022-1237,976003,2023-05-28,Pending,71907.46,,1924.24
C2022-1238,863438,2023-04-03,Pending,156192.71,,7407.03
C2022-1239,341062,2022-11-10,Pending,30812.39,,2577.58
C2022-1240,902429,2022-07-14,Settled,285132.61,2022-08-22,33701.32
C2022-1241,370718,2023-03-29,Pending,60521.46,,8428.91
C2022-1242,860343,2022-09-04,Pending,141369.4,,9428.01
C2022-1243,621198,2023-01-22,Settled,45393.27,2023-06-18,4251.17
C2022-1244,847544,2023-05-26,Pending,23979.1,,3406.27
C2022-1245,344402,2022-07-12,Settled,72381.68,2023-07-12,3024.55
C2022-1246,313063,2023-06-07,Pending,39550.8,,2724.27
C2022-1247,290117,2023-05-17,Settled,48759.01,2023-06-26,4634.67
C2022-1248,446511,2022-12-30,Settled,30862.2,2023-02-06,2517.22
C2022-1249,167735,2023-05-23,Pending,122895.2,,20218.15
C2022-1250,620018,2022-05-21,Settled,229744.02,2022-07-21,8427.12
C2022-1251,526986,2023-02-01,Pending,261803.58,,9696.36
C2022-1252,600376,2022-04-02,Settled,22696.91,2022-06-02,3545.21
C2022-1253,870006,2023-01-01,Pending,14214.78,,2013.44
C2022-1254,194229,2022-08-19,Pending,243393.0,,12579.74
C2022-1255,559227,2022-11-23,Pending,64818.72,,7859.69
C2022-1256,643568,2023-03-07,Pending,945584.68,,18480.98
C2022-1257,810395,2022-11-18,Pending,157975.6,,11484.19
C2022-1258,117246,2023-03-29,Pending,34134.21,,3400.32
C2022-1259,244429,2022-08-21,Settled,72197.42,2022-10-18,4302.22
C2022-1260,375318,2022-12-18,Settled,561311.12,2023-03-08,23674.59
C2022-1261,895089,2023-02-01,Settled,141699.65,2023-07-13,5892.66
C2022-1262,102801,2022-08-14,Pending,782766.95,,26308.69
C2022-1263,197201,2022-09-10,Pending,830226.91,,44910.81
C2022-1264,343632,2022-11-07,Pending,287183.93,,34167.3
C2022-1265,331053,2023-02-25,Pending,36538.44,,1525.63
C2022-1266,623685,2022-12-02,Settled,19447.91,2023-12-02,2219.11
C2022-1267,369360,2023-07-19,Settled,36614.8,2023-10-15,2976.13
C2022-1268,560114,2022-08-21,Settled,128182.4,2022-11-09,11200.9
C2022-1269,711918,2023-03-29,Settled,48530.53,2023-06-11,4676.9
C2022-1270,501673,2022-11-17,Pending,186123.66,,6000.25
C2022-1271,231817,2023-01-03,Pending,42320.63,,4452.96
C2022-1272,717736,2022-10-24,Pending,30238.18,,3431.13
C2022-1273,994847,2022-08-19,Pending,93390.5,,6303.77
C2022-1274,112831,2023-03-01,Pending,12464.37,,7861.74
C2022-1275,524703,2022-10-06,Settled,667286.64,2023-02-17,26267.23
C2022-1276,700574,2022-12-25,Pending,178296.4,,9616.27
C2022-1277,342559,2022-09-11,Pending,36752.78,,2929.48
C2022-1278,126440,2022-05-20,Pending,25844.35,,3300.33
C2022-1279,305388,2022-05-08,Settled,26666.76,2022-08-30,3040.03
C2022-1280,823974,2023-03-19,Settled,22205.46,2024-03-18,1182.93
C2022-1281,127170,2023-04-10,Pending,64090.11,,9669.62
C2022-1282,991482,2022-10-20,Settled,92396.15,2022-12-23,7494.42
C2022-1283,615569,2023-02-14,Pending,118368.56,,3152.15
C2022-1284,359797,2023-09-13,Pending,434038.67,,21805.3
C2022-1285,635293,2023-07-17,Settled,929297.9,2023-12-07,46589.53
C2022-1286,604137,2023-06-13,Pending,50655.93,,5972.68
C2022-1287,819840,2023-07-13,Settled,16536.92,2023-11-16,1554.77
C2022-1288,730991,2022-09-28,Settled,829079.64,2022-11-21,12093.64
C2022-1289,553158,2022-12-20,Pending,32543.74,,2489.44
C2022-1290,478338,2023-03-26,Settled,432041.33,2024-03-25,13226.46
C2022-1291,475425,2023-01-23,Pending,357988.85,,17271.14
C2022-1292,498118,2023-07-25,Settled,34731.83,2024-01-06,3136.94
C2022-1293,164711,2023-02-20,Settled,46652.23,2023-04-21,4110.28
C2022-1294,293603,2023-02-04,Pending,100107.04,,3982.52
C2022-1295,771709,2023-05-27,Settled,20797.23,2024-05-26,4342.25
C2022-1296,132908,2022-11-08,Pending,152714.92,,3209.42
C2022-1297,470999,2023-10-25,Pending,626800.64,,18860.64
C2022-1298,866847,2022-05-18,Pending,12859.76,,2750.38
C2022-1299,694967,2023-01-29,Pending,975554.69,,21834.01
C2022-1300,653159,2022-10-24,Pending,72176.1,,1472.64
C2022-1301,982873,2023-03-24,Settled,34231.86,2023-07-29,2583.21
C2022-1302,840975,2022-12-28,Settled,899665.31,2023-03-13,26925.26
C2022-1303,605029,2022-07-06,Pending,33074.13,,2307.16
C2022-1304,372346,2023-02-14,Pending,19073.08,,1522.02
C2022-1305,897224,2022-07-05,Pending,968204.07,,43690.73
C2022-1306,919500,2023-05-13,Pending,147099.92,,4912.34
C2022-1307,126891,2023-08-04,Settled,20815.49,2024-01-09,3604.85
C2022-1308,880351,2022-09-25,Settled,142391.44,2023-01-03,12177.04
C2022-1309,367188,2022-11-05,Settled,19317.29,2023-11-05,1861.5
C2022-1310,576417,2023-05-22,Pending,99475.16,,16111.98
C2022-1311,239207,2023-04-01,Pending,94206.9,,4018.06
C2022-1312,791549,2023-03-21,Pending,33200.8,,3031.39
C2022-1313,490694,2023-03-20,Settled,94338.49,2023-07-08,19730.21
C2022-1314,401187,2023-02-22,Pending,232964.21,,17264.45
C2022-1315,790331,2023-05-30,Pending,174954.27,,22505.68
C2022-1316,430132,2023-02-14,Settled,80106.67,2024-02-14,6321.8
C2022-1317,409683,2023-02-17,Pending,174036.32,,9812.43
C2022-1318,180022,2023-06-24,Pending,134289.82,,25417.41
C2022-1319,979538,2023-09-18,Pending,157249.15,,18180.52
C2022-1320,630389,2023-09-03,Settled,32663.74,2024-09-02,858.41
C2022-1321,583446,2022-11-15,Settled,335299.0,2023-03-14,12133.95
C2022-1322,554491,2022-05-11,Pending,1000176.52,,21303.88
C2022-1323,347059,2022-10-17,Pending,53798.23,,3735.64
C2022-1324,911381,2022-07-06,Pending,48422.05,,4681.69
C2022-1325,392151,2022-06-15,Pending,155398.56,,6442.6
C2022-1326,901094,2023-10-16,Pending,12842.51,,4969.43
C2022-1327,894646,2022-12-30,Settled,235218.44,2023-04-13,24816.47
C2022-1328,569851,2022-12-19,Pending,275191.41,,22606.66
C2022-1329,199265,2023-03-16,Settled,16892.38,2024-03-15,2226.22
C2022-1330,646921,2023-05-01,Settled,133620.39,2023-08-11,5786.81
C2022-1331,868943,2023-09-05,Settled,250099.5,2023-12-12,14156.3
C2022-1332,212419,2023-02-03,Pending,90942.99,,18943.85
C2022-1333,373866,2023-07-31,Pending,214839.06,,27706.68
C2022-1334,580597,2022-09-26,Pending,284917.74,,33560.12
C2022-1335,281591,2023-01-06,Pending,1364581.07,,28633.88
C2022-1336,794305,2023-02-17,Settled,109614.52,2023-04-07,17376.87
C2022-1337,917674,2023-05-05,Pending,713717.44,,14632.38
C2022-1338,652649,2023-07-26,Pending,27500.61,,3841.03
C2022-1339,764157,2022-12-16,Pending,115701.36,,3151.77
C2022-1340,336854,2023-03-23,Settled,123748.19,2023-06-08,7225.04
C2022-1341,513288,2022-05-10,Pending,30608.81,,1122.53
C2022-1342,873417,2023-01-12,Settled,145591.63,2023-06-22,26141.76
C2022-1343,676296,2022-09-13,Pending,37104.56,,2203.25
C2022-1344,918684,2023-01-04,Settled,38229.06,2024-01-04,1625.69
C2022-1345,808162,2023-07-03,Pending,25197.05,,1933.24
C2022-1346,698067,2023-01-19,Pending,124375.37,,17691.11
C2022-1347,265375,2023-07-03,Settled,639424.32,2023-09-06,9247.3
C2022-1348,531435,2023-10-14,Settled,18754.08,2023-12-04,2503.82
C2022-1349,791085,2023-02-16,Pending,259579.23,,19882.75
C2022-1350,565286,2022-04-15,Pending,20848.16,,1491.98
C2022-1351,625281,2023-09-19,Settled,23798.91,2023-11-16,3048.58
C2022-1352,132615,2023-06-22,Settled,23105.26,2023-08-13,1647.68
C2022-1353,336014,2022-12-29,Pending,314498.64,,31096.44
C2022-1354,867897,2022-10-29,Pending,108931.33,,11538.84
C2022-1355,883376,2022-12-12,Settled,37198.71,2023-06-06,1317.42
C2022-1356,385647,2023-11-21,Pending,13030.34,,3501.51
C2022-1357,426014,2023-03-23,Pending,29360.75,,3687.23
C2022-1358,846121,2023-10-31,Pending,527376.69,,35249.85
C2022-1359,561966,2022-06-25,Pending,195511.67,,8274.14
C2022-1360,984706,2023-07-02,Pending,847189.84,,40581.68
C2022-1361,260712,2022-06-22,Pending,369866.12,,32863.15
C2022-1362,638784,2023-06-29,Settled,66267.41,2023-10-29,19408.98
C2022-1363,104870,2023-05-05,Pending,1406133.64,,29005.76
C2022-1364,208899,2022-06-28,Settled,22233.53,2022-12-17,6992.79
C2022-1365,728940,2023-04-08,Pending,1021443.66,,25393.81
C2022-1366,273418,2022-08-23,Settled,149284.7,2022-09-23,6929.76
C2022-1367,143960,2022-09-22,Settled,32119.43,2023-09-22,3155.97
C2022-1368,460565,2022-10-08,Pending,669233.24,,34487.95
C2022-1369,477568,2023-10-11,Pending,924980.37,,7852.1
C2022-1370,409296,2022-07-08,Settled,24206.21,2022-12-28,3206.35
C2022-1371,265940,2023-01-16,Pending,138042.37,,11187.82
C2022-1372,379449,2023-02-02,Pending,152976.06,,3008.21
C2022-1373,913059,2023-02-20,Pending,15199.75,,2719.98
C2022-1374,772183,2023-03-09,Pending,138591.56,,20374.31
C2022-1375,526965,2022-11-25,Settled,32360.89,2023-02-08,2858.28
C2022-1376,214774,2023-03-27,Settled,39073.18,2023-05-23,2643.44
C2022-1377,868455,2022-11-18,Pending,45456.27,,4934.77
C2022-1378,940777,2023-07-18,Settled,238360.86,2023-10-12,7520.6
C2022-1379,347031,2023-11-15,Pending,109887.55,,8497.46
C2022-1380,921850,2023-06-18,Pending,101000.99,,8269.02
C2022-1381,430324,2023-02-24,Settled,45621.61,2023-07-03,4739.18
C2022-1382,578748,2023-11-09,Pending,123201.37,,21227.77
C2022-1383,933251,2022-09-23,Pending,814166.51,,6581.03
C2022-1384,569892,2022-08-15,Pending,17549.45,,2810.42
C2022-1385,906801,2022-10-12,Pending,301824.02,,18235.82
C2022-1386,664722,2023-05-18,Pending,16340.43,,1705.06
C2022-1387,313514,2023-01-25,Pending,520105.82,,14212.57
C2022-1388,840513,2022-05-31,Settled,29795.63,2023-05-31,3642.4
C2022-1389,734261,2023-04-18,Pending,33416.66,,2493.14
C2022-1390,341389,2023-01-20,Pending,342325.92,,32611.97
C2022-1391,864689,2022-10-22,Settled,76201.8,2023-10-22,6724.99
C2022-1392,130180,2023-06-04,Pending,208874.64,,24588.68
C2022-1393,625487,2022-10-21,Pending,377783.57,,7456.52
C2022-1394,717977,2023-02-08,Pending,36400.04,,2739.13
C2022-1395,797258,2023-06-13,Pending,41005.45,,4869.17
C2022-1396,890276,2022-10-11,Pending,14210.68,,3002.02
C2022-1397,395048,2022-12-08,Settled,644699.95,2023-12-08,13547.76
C2022-1398,215730,2022-10-31,Pending,306607.19,,34669.68
C2022-1399,556383,2022-09-11,Settled,504965.3,2022-10-29,10570.72
C2022-1400,921590,2023-05-20,Pending,15593.39,,2779.66
C2022-1401,948833,2023-02-07,Pending,585677.85,,20848.06
C2022-1402,188416,2023-03-07,Settled,184494.5,2023-06-24,18790.97
C2022-1403,280223,2022-08-22,Pending,17977.38,,1688.64
C2022-1404,924918,2023-01-21,Pending,239783.9,,25398.19
C2022-1405,875208,2022-10-23,Pending,717807.93,,32745.44
C2022-1406,608011,2022-04-14,Pending,585998.19,,38594.49
C2022-1407,637703,2023-03-23,Settled,53394.43,2023-06-30,6635.61
C2022-1408,527725,2022-09-20,Pending,99568.16,,2471.88
C2022-1409,356185,2022-10-13,Pending,25693.82,,3153.79
C2022-1410,175612,2023-03-02,Settled,1497913.6,2024-03-01,29599.42
