Claim_ID,Policy_ID,Occurrence_Date,Claim_Status,Claim_Amount,Payment_Date,Expense_Amount
C2024-2258,327049,2024-11-23,Pending,187514.28,,8047.57
C2024-2259,242668,2025-03-23,Pending,595417.38,,39653.43
C2024-2260,664653,2025-05-28,Pending,53052.42,,5110.63
C2024-2261,239001,2025-02-19,Settled,103812.44,2026-02-19,4617.44
C2024-2262,176696,2025-01-08,Pending,24743.79,,2315.64
C2024-2263,963455,2024-08-17,Pending,131717.6,,18171.58
C2024-2264,821488,2024-10-29,Pending,33638.23,,1848.95
C2024-2265,547837,2025-04-01,Pending,23013.43,,1784.46
C2024-2266,147656,2025-10-12,Settled,416597.06,2026-02-27,32728.35
C2024-2267,819436,2025-02-02,Pending,34971.76,,3912.14
C2024-2268,737336,2025-11-01,Pending,114339.41,,16944.6
C2024-2269,403126,2025-05-09,Pending,18446.9,,852.75
C2024-2270,701196,2024-11-30,Pending,160082.18,,9081.59
C2024-2271,328301,2024-11-03,Pending,36127.71,,1729.77
C2024-2272,984710,2024-08-12,Settled,14891.2,2025-02-07,7694.13
C2024-2273,764845,2024-05-14,Pending,159810.06,,7232.92
C2024-2274,397673,2024-03-26,Settled,1070307.87,2024-06-17,25222.51
C2024-2275,267246,2025-05-28,Settled,121716.54,2025-08-06,2462.47
C2024-2276,213111,2025-09-21,Pending,32131.71,,1776.04
C2024-2277,378086,2025-08-22,Settled,28635.04,2026-01-30,2960.77
C2024-2278,709489,2025-09-29,Pending,37144.77,,3919.41
C2024-2279,746953,2025-02-02,Pending,568765.76,,20390.46
C2024-2280,468834,2024-04-02,Pending,759603.37,,36461.71
C2024-2281,715616,2025-04-13,Pending,15388.82,,3876.13
C2024-2282,435737,2025-02-12,Pending,630186.98,,35887.09
C2024-2283,752818,2025-03-02,Pending,62354.48,,1787.72
C2024-2284,412804,2025-07-01,Pending,1117126.69,,12136.56
C2024-2285,900419,2025-01-29,Settled,143059.03,2026-01-29,13224.0
C2024-2286,950490,2024-12-23,Settled,26099.86,2025-06-07,3457.21
C2024-2287,605127,2025-01-20,Pending,47739.03,,2817.93
C2024-2288,592366,2025-12-11,Settled,21891.82,2026-04-12,2766.44
C2024-2289,848379,2024-05-20,Pending,131554.81,,1337.27
C2024-2290,403991,2025-01-27,Settled,48894.25,2025-07-15,4743.71
C2024-2291,417757,2024-04-29,Settled,209491.98,2024-08-11,25021.49
C2024-2292,599898,2025-01-26,Pending,178799.78,,9126.45
C2024-2293,658893,2025-06-16,Settled,797853.28,2026-06-16,13300.51
C2024-2294,491886,2025-01-30,Pending,133402.88,,6056.55
C2024-2295,136976,2025-09-28,Pending,34445.86,,4294.62
C2024-2296,804960,2025-06-07,Settled,38581.82,2025-07-22,1556.69
C2024-2297,918090,2025-09-14,Pending,259563.37,,12502.96
C2024-2298,335771,2025-09-12,Settled,315143.9,2025-10-26,25178.87
C2024-2299,491154,2024-04-28,Settled,25736.24,2024-06-10,3644.77
C2024-2300,444546,2025-06-12,Pending,101682.24,,3926.07
C2024-2301,757680,2025-03-16,Settled,18191.28,2025-06-02,3026.66
C2024-2302,934812,2024-11-10,Settled,138486.98,2025-04-10,21027.31
C2024-2303,262499,2025-02-06,Settled,106907.1,2025-08-02,6105.61
C2024-2304,356820,2024-12-08,Settled,138642.4,2025-04-04,18189.2
C2024-2305,928073,2024-10-03,Pending,27984.15,,661.07
C2024-2306,766737,2025-03-04,Pending,103272.65,,7830.09
C2024-2307,996817,2025-04-26,Settled,828577.9,2025-08-08,9001.85
C2024-2308,581091,2025-04-14,Pending,78494.29,,3085.33
C2024-2309,132567,2025-10-28,Pending,34049.45,,604.11
C2024-2310,346314,2025-04-19,Pending,19530.93,,2352.6
C2024-2311,438580,2024-08-27,Settled,1203594.41,2025-01-23,29187.7
C2024-2312,369016,2024-10-03,Settled,184810.59,2025-02-24,18489.01
C2024-2313,591684,2025-07-13,Settled,47750.4,2025-12-22,4722.23
C2024-2314,483792,2024-08-10,Settled,374042.48,2024-11-02,31842.52
C2024-2315,526938,2025-10-20,Settled,38134.51,2025-12-20,2571.16
C2024-2316,422387,2025-03-22,Pending,26712.32,,1911.49
C2024-2317,485015,2024-12-04,Settled,146608.14,2025-03-22,23943.05
C2024-2318,675074,2024-04-18,Pending,931699.19,,43604.66
C2024-2319,157410,2025-04-19,Pending,50600.22,,3762.36
C2024-2320,814722,2025-01-01,Settled,39614.75,2025-05-14,1765.98
C2024-2321,771424,2024-10-15,Pending,340357.17,,34661.69
C2024-2322,767537,2024-12-14,Pending,121066.52,,23862.75
C2024-2323,353943,2024-07-15,Pending,926053.87,,14525.97
C2024-2324,125045,2025-03-06,Pending,366447.75,,36341.64
C2024-2325,977035,2025-05-05,Pending,17192.61,,2048.31
C2024-2326,623767,2025-01-16,Pending,410159.88,,24353.09
C2024-2327,619063,2024-12-16,Pending,839892.0,,25486.0
C2024-2328,994029,2024-08-01,Settled,52419.88,2024-09-09,4023.84
C2024-2329,974186,2024-04-24,Settled,185751.85,2024-09-17,9279.17
C2024-2330,202604,2024-06-18,Pending,65756.22,,1962.36
C2024-2331,853915,2024-05-10,Settled,196854.13,2024-10-18,9546.3
C2024-2332,544918,2024-11-13,Settled,280429.15,2025-05-04,36172.46
C2024-2333,297476,2024-05-03,Pending,116280.75,,6807.16
C2024-2334,149997,2024-08-27,Pending,36936.9,,1554.5
C2024-2335,331534,2024-08-15,Pending,28913.24,,1296.75
C2024-2336,631977,2025-01-11,Pending,1105419.88,,18701.84
C2024-2337,221615,2025-03-26,Settled,135009.52,2026-03-26,5486.38
C2024-2338,153898,2025-01-07,Pending,22326.46,,2802.37
C2024-2339,186673,2025-05-22,Settled,147191.32,2025-07-06,23177.13
C2024-2340,349128,2024-07-01,Settled,40359.73,2024-08-09,4202.43
C2024-2341,530653,2024-08-16,Pending,173508.37,,18353.77
C2024-2342,406777,2024-07-29,Settled,18620.61,2025-07-29,1676.12
C2024-2343,174075,2024-05-02,Settled,46692.28,2024-06-27,4794.35
C2024-2344,642408,2025-03-10,Settled,131421.65,2026-03-10,2265.11
C2024-2345,324409,2024-10-08,Settled,269251.44,2025-10-08,27009.1
C2024-2346,591940,2025-06-22,Pending,256946.5,,21790.19
C2024-2347,745204,2025-03-22,Settled,181814.84,2026-03-22,10481.98
C2024-2348,565934,2024-12-07,Pending,466568.63,,13627.53
C2024-2349,581072,2025-04-21,Pending,80954.71,,14845.36
C2024-2350,910846,2025-01-14,Settled,438728.1,2026-01-14,35726.52
C2024-2351,753865,2024-08-11,Pending,814602.15,,46897.65
C2024-2352,791931,2025-05-10,Pending,111015.26,,21459.52
C2024-2353,541870,2024-11-20,Pending,166114.96,,27841.78
C2024-2354,891424,2025-01-16,Pending,33662.6,,3852.13
C2024-2355,860490,2024-08-17,Pending,35194.85,,2324.63
C2024-2356,766518,2024-02-25,Pending,109697.68,,6765.9
C2024-2357,735164,2025-06-28,Pending,554716.0,,21014.83
C2024-2358,130098,2024-11-28,Settled,15616.53,2025-05-03,3923.37
C2024-2359,944078,2025-06-14,Settled,469156.5,2025-10-12,25117.75
C2024-2360,701967,2024-05-03,Settled,237711.07,2024-10-08,21793.04
C2024-2361,554980,2025-05-07,Pending,248195.12,,6539.1
C2024-2362,159337,2025-03-31,Settled,991362.59,2025-09-03,43076.4
C2024-2363,827349,2024-10-28,Settled,811044.26,2025-01-28,42633.28
C2024-2364,276984,2025-02-01,Pending,454057.25,,32903.14
C2024-2365,872000,2025-05-02,Settled,165112.36,2025-09-01,8194.81
C2024-2366,886777,2024-10-31,Settled,15365.57,2024-12-03,600.15
C2024-2367,392190,2024-12-26,Pending,1161648.43,,27656.77
C2024-2368,665303,2024-11-21,Pending,48993.64,,4789.44
C2024-2369,784544,2025-02-25,Pending,288879.35,,34047.78
C2024-2370,633740,2025-02-25,Pending,1097590.0,,9113.07
C2024-2371,441940,2025-01-12,Pending,116807.5,,4486.95
C2024-2372,210298,2024-11-25,Settled,448011.32,2025-03-05,26841.87
C2024-2373,254576,2025-04-02,Settled,37312.07,2025-06-03,1428.73
C2024-2374,224746,2025-04-30,Settled,418915.15,2025-07-24,15318.75
C2024-2375,937012,2025-04-12,Settled,728678.82,2025-06-22,10434.51
C2024-2376,751540,2024-06-15,Settled,778577.91,2024-07-22,14952.26
C2024-2377,194170,2025-03-28,Settled,265313.57,2025-08-11,25721.75
C2024-2378,532739,2025-05-16,Settled,19912.13,2025-11-04,3609.97
C2024-2379,258641,2025-02-20,Pending,20824.34,,7770.35
C2024-2380,104594,2024-06-09,Pending,1005028.13,,9994.23
C2024-2381,159126,2024-11-07,Settled,729027.79,2025-11-07,11116.17
C2024-2382,434499,2024-12-09,Pending,37832.42,,2861.91
C2024-2383,119599,2024-12-16,Pending,154876.44,,1821.95
C2024-2384,745523,2025-02-11,Settled,12108.34,2025-04-14,2162.28
C2024-2385,736112,2025-04-21,Pending,225572.98,,21966.37
C2024-2386,672666,2025-10-23,Settled,1263952.47,2025-12-27,33901.89
C2024-2387,350161,2025-02-22,Pending,18844.46,,3003.15
C2024-2388,251728,2024-03-14,Pending,1033268.53,,25161.2
C2024-2389,102065,2024-12-19,Settled,510901.01,2025-05-06,28672.99
C2024-2390,535155,2024-03-24,Settled,780781.39,2025-03-24,20749.93
C2024-2391,151291,2025-02-09,Pending,22660.04,,2640.52
C2024-2392,438328,2024-05-01,Pending,34058.97,,2645.97
C2024-2393,782831,2024-10-05,Pending,116450.71,,11616.1
C2024-2394,859626,2025-07-18,Pending,143457.24,,6135.62
C2024-2395,401961,2025-03-21,Pending,322660.89,,32227.65
C2024-2396,881688,2025-03-15,Pending,146966.13,,20318.17
C2024-2397,537652,2024-09-18,Pending,25171.56,,2698.39
C2024-2398,775529,2025-10-03,Pending,14030.69,,5822.53
C2024-2399,197886,2025-01-08,Pending,21781.29,,2388.61
C2024-2400,388504,2025-07-11,Settled,24197.61,2025-10-29,751.43
C2024-2401,303022,2024-10-12,Settled,193981.75,2025-04-05,20274.03
C2024-2402,515215,2025-06-13,Pending,19616.7,,2556.29
C2024-2403,199451,2025-03-14,Pending,116844.14,,3065.3
C2024-2404,114268,2025-01-22,Pending,142301.4,,13951.62
C2024-2405,770249,2024-06-08,Pending,375907.5,,8638.38
C2024-2406,923869,2025-01-08,Pending,35423.14,,1643.71
C2024-2407,278679,2024-10-23,Settled,281378.05,2024-12-30,32612.49
C2024-2408,821698,2025-08-09,Pending,153134.61,,3066.5
C2024-2409,390646,2024-12-23,Pending,32076.37,,3540.19
C2024-2410,366540,2025-05-22,Pending,377353.34,,12475.04
C2024-2411,564459,2025-03-26,Pending,65230.76,,20388.39
C2024-2412,484527,2024-04-18,Pending,30038.85,,3424.6
C2024-2413,303760,2024-11-21,Settled,110032.14,2024-12-27,6920.07
C2024-2414,303036,2024-10-02,Settled,49029.19,2025-01-03,4989.81
C2024-2415,931469,2025-01-01,Pending,30527.22,,6750.0
C2024-2416,599028,2025-05-04,Pending,313962.75,,16596.84
C2024-2417,927565,2024-10-13,Settled,715837.51,2024-12-15,18264.66
C2024-2418,700006,2025-03-03,Pending,36394.49,,3897.58
C2024-2419,205018,2024-10-01,Settled,141071.15,2024-11-29,24771.99
C2024-2420,820462,2025-02-26,Settled,146357.21,2025-07-14,2777.81
C2024-2421,394605,2025-03-05,Pending,290421.65,,17895.31
C2024-2422,990319,2025-07-06,Settled,20128.66,2025-09-13,1517.55
C2024-2423,357981,2025-05-31,Pending,35963.66,,2437.48
C2024-2424,425369,2025-08-20,Settled,685267.44,2026-01-11,10341.24
C2024-2425,318572,2025-04-27,Settled,19226.38,2025-07-20,6076.31
C2024-2426,430696,2025-09-27,Settled,29085.25,2026-03-01,3431.97
C2024-2427,797702,2025-02-17,Pending,108353.98,,6942.72
C2024-2428,712126,2024-10-04,Pending,267477.7,,12685.98
C2024-2429,334432,2024-04-01,Settled,24489.47,2024-05-30,3934.44
C2024-2430,810596,2024-07-01,Pending,150104.59,,18581.33
C2024-2431,784802,2025-02-02,Pending,158069.52,,2703.96
C2024-2432,116272,2025-01-24,Pending,141481.18,,2708.78
C2024-2433,428940,2025-01-28,Pending,37532.57,,2667.28
C2024-2434,582168,2025-01-27,Pending,194058.73,,11926.51
C2024-2435,361626,2025-11-19,Settled,573594.23,2026-04-23,20763.24
C2024-2436,143930,2025-03-10,Pending,17095.61,,3347.17
C2024-2437,430164,2024-11-22,Settled,47088.27,2025-03-31,4251.82
C2024-2438,790889,2025-04-28,Settled,18381.93,2025-09-28,1180.18
C2024-2439,640845,2025-05-14,Settled,47924.94,2025-10-17,4833.53
C2024-2440,772820,2025-03-07,Pending,139126.4,,7558.8
C2024-2441,132924,2025-05-09,Pending,14859.33,,3263.05
C2024-2442,840783,2025-03-17,Pending,131443.18,,24879.12
C2024-2443,157478,2025-06-13,Pending,37849.18,,1006.85
C2024-2444,148650,2025-04-27,Settled,103289.58,2026-04-27,6816.59
C2024-2445,812985,2024-08-28,Pending,79872.54,,7748.02
C2024-2446,787338,2024-07-26,Pending,16163.41,,2004.74
C2024-2447,785093,2024-12-04,Pending,88156.07,,18716.74
C2024-2448,542877,2025-01-18,Pending,559006.41,,19913.8
C2024-2449,737971,2024-12-01,Pending,118640.05,,27084.57
C2024-2450,956576,2025-02-22,Pending,308005.74,,15082.62
C2024-2451,991259,2024-11-29,Pending,37909.52,,2716.29
C2024-2452,924882,2025-08-09,Pending,668732.83,,36024.51
C2024-2453,335653,2024-07-17,Settled,64875.6,2024-08-22,4741.17
C2024-2454,284274,2025-06-21,Pending,336027.32,,26529.17
C2024-2455,111272,2024-07-30,Pending,89958.63,,7379.16
C2024-2456,378391,2024-12-31,Settled,611942.25,2025-03-13,36150.28
C2024-2457,376805,2024-11-27,Pending,17043.68,,1912.39
C2024-2458,258683,2024-11-24,Settled,197676.96,2025-11-24,13867.31
C2024-2459,820431,2024-06-28,Pending,79986.05,,3919.55
C2024-2460,279687,2025-01-15,Pending,29666.05,,2345.58
C2024-2461,433592,2025-02-01,Pending,104153.85,,7877.11
C2024-2462,975965,2024-09-08,Pending,580230.85,,23450.44
C2024-2463,876037,2025-08-15,Settled,1402569.18,2025-10-14,30033.83
C2024-2464,807005,2025-01-27,Pending,76545.95,,3364.74
C2024-2465,394647,2024-07-25,Pending,588241.15,,15238.85
C2024-2466,330342,2025-03-13,Pending,219539.97,,13650.73
C2024-2467,650379,2024-07-13,Pending,16697.44,,5635.23
C2024-2468,999695,2025-08-28,Pending,64183.14,,6301.39
C2024-2469,142399,2025-08-27,Settled,520385.52,2025-10-07,34301.58
C2024-2470,502591,2024-10-13,Pending,780500.54,,21396.06
C2024-2471,723164,2025-01-04,Pending,13819.02,,2757.92
C2024-2472,113057,2024-08-31,Pending,645622.36,,14064.31
C2024-2473,174082,2025-06-03,Pending,216742.07,,7923.3
C2024-2474,697954,2024-04-27,Pending,213818.88,,14620.18
C2024-2475,386124,2025-07-31,Settled,438805.58,2025-12-05,29156.95
C2024-2476,261833,2025-01-02,Settled,102098.69,2025-03-21,4821.75
C2024-2477,800773,2024-12-07,Pending,69374.64,,2042.91
C2024-2478,625983,2025-07-12,Settled,83131.65,2026-07-12,1402.21
C2024-2479,972076,2024-11-25,Pending,394937.06,,19141.06
C2024-2480,832850,2024-09-09,Pending,283961.19,,29794.56
C2024-2481,121836,2025-07-03,Pending,35770.35,,1562.66
C2024-2482,681777,2025-02-11,Pending,13423.22,,2260.89
C2024-2483,794284,2025-06-03,Pending,1167148.17,,27067.59
C2024-2484,919248,2025-04-26,Pending,440262.61,,27787.23
C2024-2485,991984,2025-06-04,Settled,309803.4,2025-07-14,28106.37
C2024-2486,835287,2025-07-29,Settled,1248684.62,2025-10-26,30753.19
C2024-2487,659659,2025-03-08,Pending,49322.72,,4412.98
C2024-2488,493518,2025-01-02,Pending,66290.64,,10290.6
C2024-2489,866859,2024-09-17,Pending,15135.93,,3933.76
C2024-2490,298383,2025-02-07,Pending,15035.99,,833.52
C2024-2491,882294,2025-09-05,Settled,903131.15,2025-12-25,6191.92
C2024-2492,509345,2024-09-22,Pending,85539.36,,21387.14
C2024-2493,582172,2025-02-08,Pending,203019.43,,17315.76
C2024-2494,778487,2024-09-20,Settled,229711.51,2025-09-20,11188.08
C2024-2495,893177,2024-12-25,Settled,290735.2,2025-04-27,31356.38
C2024-2496,911576,2025-03-11,Settled,32203.16,2025-06-19,3790.6
C2024-2497,248333,2024-09-04,Settled,126380.78,2025-01-20,3667.5
C2024-2498,638637,2025-06-23,Pending,46074.69,,3155.2
C2024-2499,399369,2024-03-17,Settled,235173.72,2024-06-16,24240.76
C2024-2500,210308,2024-09-23,Pending,131030.67,,3416.32
C2024-2501,588605,2024-10-26,Pending,174190.63,,15938.39
C2024-2502,324781,2024-05-20,Settled,51076.02,2024-10-28,4087.53
C2024-2503,336139,2025-03-26,Pending,251497.35,,19421.15
C2024-2504,502757,2025-07-05,Pending,122238.03,,17915.76
C2024-2505,306420,2024-05-21,Pending,191475.73,,27442.67
C2024-2506,979006,2024-06-21,Pending,15594.21,,835.48
C2024-2507,817924,2025-02-06,Pending,46631.24,,4091.24
C2024-2508,916885,2024-06-21,Pending,79226.49,,2019.2
C2024-2509,384962,2025-02-01,Pending,653856.26,,15790.84
C2024-2510,991388,2024-07-02,Pending,44254.03,,2726.25
C2024-2511,301580,2024-12-06,Settled,223887.95,2025-01-23,22197.82
C2024-2512,373618,2025-07-26,Settled,31629.95,2025-10-24,1715.37
C2024-2513,703113,2024-07-24,Pending,66255.72,,4642.24
C2024-2514,752867,2024-12-04,Settled,72490.43,2025-02-24,1702.85
C2024-2515,599281,2024-11-19,Pending,37659.65,,3255.3
C2024-2516,436106,2024-09-23,Pending,20195.83,,6676.5
C2024-2517,709266,2024-07-14,Pending,842077.62,,21429.88
C2024-2518,720153,2024-11-26,Pending,136358.14,,22648.77
C2024-2519,966112,2024-12-27,Pending,35349.45,,1882.04
C2024-2520,493033,2025-07-30,Settled,31255.7,2026-07-30,2310.59
C2024-2521,809370,2024-07-25,Pending,128991.77,,11275.42
C2024-2522,651785,2025-07-09,Settled,31426.2,2025-12-29,1837.29
C2024-2523,168655,2025-02-27,Settled,18284.35,2025-07-16,1766.0
C2024-2524,183139,2024-11-27,Pending,27840.91,,1660.98
C2024-2525,109963,2024-09-03,Settled,69899.26,2025-01-29,4686.42
C2024-2526,758546,2025-07-23,Settled,619556.02,2025-09-15,12554.54
C2024-2527,204984,2024-12-27,Pending,217951.02,,16027.65
C2024-2528,969047,2024-07-28,Pending,773623.2,,12985.47
C2024-2529,344997,2025-06-01,Pending,106413.71,,6836.38
C2024-2530,462949,2025-05-28,Settled,118789.03,2026-05-28,11220.73
C2024-2531,551195,2025-02-14,Settled,15562.53,2025-05-11,7995.84
C2024-2532,579439,2024-09-16,Settled,168641.77,2025-09-16,6264.92
C2024-2533,451680,2025-05-21,Pending,905667.03,,20234.45
C2024-2534,636347,2025-07-26,Pending,192977.85,,8768.64
C2024-2535,722155,2024-12-07,Pending,682285.17,,18416.01
C2024-2536,530461,2024-11-30,Pending,126167.45,,7527.22
C2024-2537,308128,2024-10-04,Settled,16211.28,2025-10-04,2504.77
C2024-2538,530310,2025-02-08,Settled,400696.35,2025-05-26,7740.77
C2024-2539,707809,2025-06-29,Pending,142483.07,,14729.86
C2024-2540,859135,2025-04-29,Settled,471974.68,2025-06-07,18342.38
C2024-2541,886218,2025-06-01,Settled,25828.89,2025-11-07,2543.66
C2024-2542,158691,2024-11-18,Settled,45250.94,2024-12-27,4500.51
C2024-2543,606825,2025-04-01,Pending,268933.57,,15241.99
C2024-2544,475020,2024-05-03,Pending,90736.5,,20613.66
C2024-2545,686275,2024-10-28,Settled,91184.37,2025-10-28,2860.84
C2024-2546,945735,2025-02-09,Pending,1065477.85,,25753.42
C2024-2547,393634,2024-05-19,Pending,1191036.45,,11900.38
C2024-2548,571497,2024-02-17,Pending,16481.51,,1595.58
C2024-2549,887247,2025-05-18,Pending,145587.52,,2351.39
C2024-2550,826378,2025-03-27,Pending,211544.91,,27489.59
C2024-2551,502966,2024-06-08,Pending,1411049.44,,33451.5
C2024-2552,501709,2024-11-11,Settled,155617.37,2024-12-11,12693.28
C2024-2553,558055,2025-04-18,Settled,26385.17,2025-05-26,2440.44
C2024-2554,604439,2025-04-09,Pending,31334.01,,2179.55
C2024-2555,846404,2025-05-29,Settled,20892.08,2026-05-29,2490.77
C2024-2556,460773,2025-06-10,Pending,31955.36,,1997.77
C2024-2557,690615,2024-09-10,Pending,866014.17,,47721.79
C2024-2558,226810,2024-11-07,Pending,14534.62,,1089.85
C2024-2559,504608,2025-08-27,Settled,243914.33,2025-12-29,24283.55
C2024-2560,405721,2024-10-07,Settled,237650.6,2024-12-04,22734.25
C2024-2561,937775,2024-05-01,Settled,143925.85,2024-10-17,6705.55
C2024-2562,717765,2025-04-08,Pending,22288.03,,2095.55
C2024-2563,114004,2025-07-08,Pending,166202.73,,8583.07
C2024-2564,216702,2024-09-10,Pending,33494.04,,3565.53
C2024-2565,899723,2024-04-03,Pending,209089.03,,9711.66
C2024-2566,763590,2024-06-26,Settled,16840.37,2025-06-26,2909.09
C2024-2567,550166,2024-09-22,Pending,294244.12,,34317.2
C2024-2568,623005,2024-09-10,Pending,252367.17,,21991.13
C2024-2569,133081,2025-02-17,Pending,350985.95,,35340.73
C2024-2570,521066,2024-09-11,Settled,42435.88,2024-11-04,4364.47
C2024-2571,449635,2025-01-03,Pending,69251.7,,7928.22
C2024-2572,724806,2025-05-08,Pending,36110.22,,2965.44
C2024-2573,654017,2024-11-19,Pending,308762.04,,17741.42
C2024-2574,467491,2025-04-30,Pending,30907.28,,1019.52
C2024-2575,364340,2024-08-05,Pending,39720.68,,3384.4
C2024-2576,796142,2025-03-21,Settled,15457.07,2025-07-09,3513.47
C2024-2577,467000,2024-11-05,Pending,207933.94,,19682.63
C2024-2578,469189,2025-09-17,Pending,112317.13,,5967.15
C2024-2579,376463,2025-02-25,Pending,452039.07,,14632.53
C2024-2580,682575,2024-10-12,Settled,18625.69,2025-03-19,3268.22
C2024-2581,670930,2025-09-20,Pending,113144.32,,15675.22
C2024-2582,227674,2025-11-19,Pending,784063.34,,34186.41
C2024-2583,984402,2024-11-12,Settled,38792.66,2025-11-12,1164.22
C2024-2584,583600,2025-04-25,Pending,314509.91,,34347.8
C2024-2585,148263,2024-02-24,Pending,136070.83,,3627.19
C2024-2586,109163,2025-05-01,Pending,34530.43,,1524.8
C2024-2587,668366,2025-08-12,Pending,211976.49,,16976.47
C2024-2588,312298,2024-05-19,Pending,417164.25,,15864.01
C2024-2589,974114,2024-08-18,Settled,138065.32,2025-08-18,7022.98
C2024-2590,495674,2025-05-03,Pending,100908.33,,26574.89
C2024-2591,303117,2025-10-17,Settled,28926.35,2026-02-17,3909.27
C2024-2592,551407,2025-05-06,Pending,234795.14,,9419.24
C2024-2593,428065,2025-03-12,Pending,922248.82,,18546.24
C2024-2594,579839,2025-01-05,Pending,47476.26,,4275.73
C2024-2595,125420,2024-09-05,Settled,109656.95,2024-12-06,2018.69
C2024-2596,915654,2024-12-13,Pending,648794.25,,39721.94
C2024-2597,383270,2024-11-20,Pending,276708.89,,16147.97
C2024-2598,386376,2025-04-19,Pending,21500.72,,1991.84
C2024-2599,163382,2024-07-27,Pending,120769.02,,7117.75
C2024-2600,211373,2025-07-31,Pending,159597.79,,6278.56
C2024-2601,398330,2025-11-12,Settled,331614.75,2026-01-05,30506.05
C2024-2602,503050,2025-02-10,Settled,279499.26,2025-04-19,21148.35
C2024-2603,198213,2024-10-12,Pending,182204.14,,9865.35
C2024-2604,443943,2024-06-01,Pending,516243.45,,35700.41
C2024-2605,785986,2025-05-07,Settled,111661.7,2025-10-11,1852.56
C2024-2606,706736,2025-01-26,Settled,33351.72,2026-01-26,1721.63
C2024-2607,529355,2024-11-26,Pending,172438.1,,24035.1
C2024-2608,867139,2025-07-04,Pending,35450.86,,1877.8
C2024-2609,775526,2024-06-08,Pending,128407.48,,3478.61
C2024-2610,878468,2025-03-30,Settled,30588.45,2025-07-08,2471.34
C2024-2611,392893,2025-08-18,Pending,102101.44,,13940.72
C2024-2612,177704,2025-09-09,Pending,838803.6,,22612.83
C2024-2613,400255,2025-02-06,Settled,56272.54,2025-03-21,6612.67
C2024-2614,161117,2024-06-25,Pending,755431.29,,10728.2
C2024-2615,802351,2025-07-06,Settled,13351.65,2025-10-18,7043.98
C2024-2616,447537,2025-02-04,Pending,49838.56,,4520.85
C2024-2617,377308,2024-07-08,Settled,89504.32,2024-12-01,6602.83
C2024-2618,702763,2025-01-03,Settled,317688.97,2025-06-27,29707.26
C2024-2619,625664,2024-08-11,Pending,230494.89,,27624.16
C2024-2620,880026,2024-05-27,Pending,113326.95,,7442.08
C2024-2621,314984,2024-11-09,Pending,45961.31,,4047.29
C2024-2622,190297,2024-10-25,Settled,35329.17,2025-02-17,7151.61
C2024-2623,120932,2024-10-08,Pending,27971.93,,1921.1
C2024-2624,102109,2024-07-12,Pending,1052384.52,,14583.1
C2024-2625,514037,2024-05-21,Pending,132782.11,,5225.85
C2024-2626,779205,2025-05-04,Settled,24361.02,2025-07-22,2579.76
C2024-2627,125886,2025-03-03,Settled,148257.45,2026-03-03,3123.69
C2024-2628,450193,2024-09-09,Pending,966574.05,,13243.69
C2024-2629,563549,2024-12-30,Pending,818892.0,,17675.84
C2024-2630,842470,2025-03-25,Pending,42974.42,,5575.74
C2024-2631,754143,2024-11-04,Settled,163608.74,2025-01-08,17826.81
C2024-2632,752110,2025-01-21,Settled,28759.88,2025-03-14,1520.23
C2024-2633,726962,2025-01-06,Pending,37305.82,,855.12
C2024-2634,800290,2025-05-22,Settled,204718.6,2025-11-09,10831.04
C2024-2635,790875,2024-02-22,Pending,103302.35,,6695.74
C2024-2636,530650,2024-09-10,Settled,100325.57,2024-12-05,2328.33
C2024-2637,367369,2025-06-12,Settled,37298.95,2025-08-28,3313.89
C2024-2638,954772,2025-01-18,Pending,32142.53,,2524.89
C2024-2639,308774,2024-02-26,Pending,54975.03,,5827.71
C2024-2640,299264,2024-12-07,Pending,102839.15,,6934.21
C2024-2641,277504,2025-02-06,Pending,176284.17,,9881.64
C2024-2642,647334,2025-01-17,Pending,81984.79,,2049.11
C2024-2643,385349,2025-01-02,Pending,34042.21,,862.03
C2024-2644,573017,2025-05-21,Pending,1066710.96,,24581.62
C2024-2645,132792,2024-08-15,Settled,39593.21,2025-01-25,1000.77
C2024-2646,621301,2024-11-01,Settled,644335.41,2025-02-17,29742.76
C2024-2647,847983,2024-10-19,Pending,12619.56,,1536.47
C2024-2648,244561,2025-02-11,Pending,654903.83,,37655.39
C2024-2649,839678,2025-09-03,Pending,18100.73,,2154.86
C2024-2650,650296,2025-06-10,Pending,233717.49,,17596.16
C2024-2651,114933,2024-11-10,Pending,22981.17,,647.14
C2024-2652,195016,2025-04-13,Settled,107466.7,2025-07-31,3670.88
C2024-2653,165090,2025-06-06,Pending,21112.2,,3542.62
C2024-2654,299734,2024-11-30,Pending,42105.59,,4216.67
C2024-2655,450965,2024-10-04,Pending,653805.23,,34846.63
C2024-2656,963052,2024-07-28,Pending,382110.16,,6634.67
C2024-2657,943464,2024-07-30,Pending,41985.5,,4871.53
C2024-2658,186316,2024-11-01,Pending,177228.39,,8457.73
C2024-2659,543052,2025-04-22,Pending,113048.89,,21244.03
C2024-2660,199901,2025-07-25,Settled,80686.74,2026-01-12,7811.85
C2024-2661,534408,2025-03-05,Pending,31508.15,,1504.11
C2024-2662,804374,2025-05-22,Pending,131445.67,,5752.72
C2024-2663,859535,2025-02-12,Pending,355722.42,,21971.06
C2024-2664,658609,2024-11-16,Pending,287990.37,,29343.34
C2024-2665,458612,2025-11-07,Pending,19445.34,,3100.6
