Policy_ID,Issue_Date,Effective_Date,End_Of_Effective_Date,Reference_Date,Sales_Location,Line_Of_Business,Sales_Channel,Premium_Amount
807632,2020-03-20,2020-03-20,2021-03-20,2020-12-31,Switzerland,Residence,Digital,74100.35
340080,2020-06-28,2020-06-28,2021-06-28,2020-12-31,Switzerland,Liability,Digital,466808.86
731456,2020-05-14,2020-05-14,2021-05-14,2020-12-31,Denmark,Auto,Digital,34791.91
981171,2020-01-21,2020-01-21,2021-01-20,2020-12-31,Denmark,Residence,Digital,24537.42
843874,2020-03-05,2020-03-05,2021-03-05,2020-12-31,Sweden,Transportation,Digital,108929.93
646664,2020-12-17,2020-12-17,2021-12-17,2020-12-31,Norway,Auto,Non-Digital,40654.82
910147,2020-04-20,2020-04-20,2021-04-20,2020-12-31,Switzerland,Liability,Digital,357736.22
807759,2020-04-05,2020-04-05,2021-04-05,2020-12-31,France,Liability,Non-Digital,137395.31
586013,2020-08-23,2020-08-23,2021-08-23,2020-12-31,Germany,Residence,Digital,78824.43
628521,2020-01-21,2020-01-21,2021-01-20,2020-12-31,Germany,Residence,Digital,33879.66
280950,2020-03-24,2020-03-24,2021-03-24,2020-12-31,Netherlands,Auto,Digital,31903.93
331965,2020-07-07,2020-07-07,2021-07-07,2020-12-31,Portugal,Auto,Non-Digital,30282.62
107621,2020-09-01,2020-09-01,2021-09-01,2020-12-31,Norway,Residence,Digital,76048.5
795902,2020-06-11,2020-06-11,2021-06-11,2020-12-31,Portugal,Residence,Digital,37169.87
985521,2020-09-22,2020-09-22,2021-09-22,2020-12-31,Denmark,Residence,Digital,47303.68
292329,2020-09-06,2020-09-06,2021-09-06,2020-12-31,France,Engineering,Digital,202972.22
801957,2020-10-12,2020-10-12,2021-10-12,2020-12-31,Switzerland,Residence,Non-Digital,25783.09
803580,2020-02-27,2020-02-27,2021-02-26,2020-12-31,Netherlands,Auto,Digital,40426.4
100200,2020-10-23,2020-10-23,2021-10-23,2020-12-31,France,Transportation,Non-Digital,35808.02
525951,2020-04-01,2020-04-01,2021-04-01,2020-12-31,Italy,Residence,Non-Digital,6687.69
711442,2020-02-15,2020-02-15,2021-02-14,2020-12-31,Switzerland,Auto,Digital,16703.26
138071,2020-05-05,2020-05-05,2021-05-05,2020-12-31,Denmark,Auto,Digital,11823.58
610708,2020-07-07,2020-07-07,2021-07-07,2020-12-31,Switzerland,Residence,Non-Digital,66023.64
707505,2020-03-26,2020-03-26,2021-03-26,2020-12-31,Denmark,Auto,Non-Digital,3207.72
441143,2020-09-26,2020-09-26,2021-09-26,2020-12-31,Sweden,Auto,Digital,6724.64
248956,2020-10-02,2020-10-02,2021-10-02,2020-12-31,Switzerland,Auto,Digital,16763.46
127661,2020-08-31,2020-08-31,2021-08-31,2020-12-31,Switzerland,Transportation,Non-Digital,179295.34
435770,2020-12-13,2020-12-13,2021-12-13,2020-12-31,Italy,Residence,Digital,81889.15
237093,2020-04-23,2020-04-23,2021-04-23,2020-12-31,Netherlands,Auto,Non-Digital,14092.39
422851,2020-04-09,2020-04-09,2021-04-09,2020-12-31,Portugal,Auto,Non-Digital,39148.32
181092,2020-10-01,2020-10-01,2021-10-01,2020-12-31,Netherlands,Liability,Non-Digital,154827.72
586720,2020-12-28,2020-12-28,2021-12-28,2020-12-31,Netherlands,Residence,Digital,35221.45
947560,2020-05-27,2020-05-27,2021-05-27,2020-12-31,Germany,Liability,Digital,300444.94
282324,2020-07-20,2020-07-20,2021-07-20,2020-12-31,Germany,Residence,Non-Digital,36086.02
753628,2020-11-01,2020-11-01,2021-11-01,2020-12-31,Switzerland,Auto,Digital,36399.57
845137,2020-12-29,2020-12-29,2021-12-29,2020-12-31,Germany,Residence,Non-Digital,39792.96
580159,2020-06-17,2020-06-17,2021-06-17,2020-12-31,Italy,Residence,Non-Digital,38413.11
260991,2020-05-16,2020-05-16,2021-05-16,2020-12-31,Portugal,Auto,Non-Digital,31401.38
780768,2020-06-16,2020-06-16,2021-06-16,2020-12-31,Denmark,Liability,Non-Digital,252205.12
182218,2020-08-20,2020-08-20,2021-08-20,2020-12-31,Germany,Residence,Non-Digital,38521.27
838919,2020-01-13,2020-01-13,2021-01-12,2020-12-31,Norway,Residence,Non-Digital,19127.3
842280,2020-08-12,2020-08-12,2021-08-12,2020-12-31,Norway,Auto,Digital,46917.26
874775,2020-09-08,2020-09-08,2021-09-08,2020-12-31,Germany,Residence,Digital,77078.61
126384,2020-04-21,2020-04-21,2021-04-21,2020-12-31,Germany,Transportation,Non-Digital,247460.28
200265,2020-06-02,2020-06-02,2021-06-02,2020-12-31,France,Auto,Non-Digital,45427.6
448233,2020-08-03,2020-08-03,2021-08-03,2020-12-31,Sweden,Residence,Non-Digital,15728.86
669468,2020-11-06,2020-11-06,2021-11-06,2020-12-31,Denmark,Transportation,Non-Digital,153628.32
234821,2020-09-05,2020-09-05,2021-09-05,2020-12-31,Italy,Residence,Digital,79902.38
968160,2020-08-02,2020-08-02,2021-08-02,2020-12-31,Norway,Transportation,Non-Digital,22380.51
550411,2020-05-07,2020-05-07,2021-05-07,2020-12-31,Switzerland,Transportation,Digital,35852.92
986440,2020-09-21,2020-09-21,2021-09-21,2020-12-31,Norway,Auto,Digital,29331.98
963207,2020-10-28,2020-10-28,2021-10-28,2020-12-31,Denmark,Transportation,Non-Digital,156261.44
756680,2020-06-07,2020-06-07,2021-06-07,2020-12-31,Sweden,Auto,Digital,23509.94
519427,2020-02-08,2020-02-08,2021-02-07,2020-12-31,Norway,Residence,Non-Digital,18257.97
971787,2020-09-23,2020-09-23,2021-09-23,2020-12-31,Switzerland,Transportation,Non-Digital,156411.01
177271,2020-01-07,2020-01-07,2021-01-06,2020-12-31,France,Transportation,Non-Digital,161411.04
810533,2020-03-15,2020-03-15,2021-03-15,2020-12-31,Sweden,Transportation,Digital,201059.42
376313,2020-05-23,2020-05-23,2021-05-23,2020-12-31,Germany,Transportation,Digital,70566.08
710565,2020-08-19,2020-08-19,2021-08-19,2020-12-31,Germany,Liability,Digital,347827.21
493651,2020-12-04,2020-12-04,2021-12-04,2020-12-31,Italy,Transportation,Non-Digital,199314.33
926188,2020-12-05,2020-12-05,2021-12-05,2020-12-31,Portugal,Residence,Non-Digital,91288.25
193010,2020-02-25,2020-02-25,2021-02-24,2020-12-31,Portugal,Engineering,Digital,469243.79
322666,2020-04-11,2020-04-11,2021-04-11,2020-12-31,Switzerland,Transportation,Digital,165209.93
262149,2020-01-02,2020-01-02,2021-01-01,2020-12-31,Norway,Residence,Non-Digital,23613.08
742359,2020-12-23,2020-12-23,2021-12-23,2020-12-31,Norway,Liability,Non-Digital,295881.29
935048,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Germany,Auto,Non-Digital,31482.86
516705,2020-07-10,2020-07-10,2021-07-10,2020-12-31,Sweden,Liability,Non-Digital,125687.78
134390,2020-03-22,2020-03-22,2021-03-22,2020-12-31,Sweden,Liability,Non-Digital,246891.51
362362,2020-08-28,2020-08-28,2021-08-28,2020-12-31,Portugal,Liability,Digital,99823.77
425451,2020-07-22,2020-07-22,2021-07-22,2020-12-31,Switzerland,Transportation,Digital,54202.86
893234,2020-02-13,2020-02-13,2021-02-12,2020-12-31,Norway,Engineering,Digital,160186.94
944140,2020-11-07,2020-11-07,2021-11-07,2020-12-31,Netherlands,Auto,Non-Digital,37050.72
844781,2020-09-20,2020-09-20,2021-09-20,2020-12-31,Denmark,Liability,Non-Digital,453301.3
253132,2020-10-16,2020-10-16,2021-10-16,2020-12-31,Norway,Auto,Non-Digital,34504.02
880897,2020-04-21,2020-04-21,2021-04-21,2020-12-31,Switzerland,Liability,Digital,308976.05
977741,2020-04-14,2020-04-14,2021-04-14,2020-12-31,Italy,Residence,Non-Digital,54361.99
286688,2020-11-12,2020-11-12,2021-11-12,2020-12-31,Netherlands,Liability,Non-Digital,323666.35
318465,2020-10-04,2020-10-04,2021-10-04,2020-12-31,Norway,Residence,Non-Digital,23180.64
293538,2020-06-29,2020-06-29,2021-06-29,2020-12-31,Germany,Auto,Non-Digital,9859.79
163367,2020-09-30,2020-09-30,2021-09-30,2020-12-31,France,Residence,Non-Digital,48359.95
924846,2020-06-13,2020-06-13,2021-06-13,2020-12-31,Denmark,Engineering,Digital,246563.26
365653,2020-09-30,2020-09-30,2021-09-30,2020-12-31,Netherlands,Residence,Non-Digital,28691.22
558047,2020-02-24,2020-02-24,2021-02-23,2020-12-31,Switzerland,Engineering,Digital,479582.58
587460,2020-02-05,2020-02-05,2021-02-04,2020-12-31,Denmark,Residence,Non-Digital,50018.38
234283,2020-01-06,2020-01-06,2021-01-05,2020-12-31,France,Auto,Non-Digital,14912.98
623738,2020-05-30,2020-05-30,2021-05-30,2020-12-31,Norway,Residence,Digital,61614.58
441508,2020-01-13,2020-01-13,2021-01-12,2020-12-31,Sweden,Residence,Digital,70990.12
548677,2020-02-05,2020-02-05,2021-02-04,2020-12-31,Switzerland,Transportation,Non-Digital,231035.19
185361,2020-11-27,2020-11-27,2021-11-27,2020-12-31,France,Auto,Non-Digital,34890.06
795254,2020-06-19,2020-06-19,2021-06-19,2020-12-31,Denmark,Residence,Digital,86528.43
510545,2020-04-29,2020-04-29,2021-04-29,2020-12-31,Switzerland,Auto,Digital,49751.89
164950,2020-11-10,2020-11-10,2021-11-10,2020-12-31,Portugal,Liability,Digital,444656.33
924787,2020-06-01,2020-06-01,2021-06-01,2020-12-31,Germany,Residence,Digital,46947.18
254240,2020-03-07,2020-03-07,2021-03-07,2020-12-31,Sweden,Auto,Digital,47205.05
835880,2020-08-06,2020-08-06,2021-08-06,2020-12-31,Sweden,Engineering,Non-Digital,426142.47
975160,2020-04-17,2020-04-17,2021-04-17,2020-12-31,France,Auto,Non-Digital,27653.85
144586,2020-12-15,2020-12-15,2021-12-15,2020-12-31,Italy,Auto,Non-Digital,34452.1
516594,2020-05-10,2020-05-10,2021-05-10,2020-12-31,Norway,Auto,Non-Digital,3783.04
153687,2020-04-23,2020-04-23,2021-04-23,2020-12-31,Norway,Residence,Non-Digital,67629.26
737758,2020-03-30,2020-03-30,2021-03-30,2020-12-31,Norway,Transportation,Digital,208523.48
132651,2020-11-30,2020-11-30,2021-11-30,2020-12-31,Switzerland,Auto,Digital,22477.06
985514,2020-12-19,2020-12-19,2021-12-19,2020-12-31,Germany,Residence,Non-Digital,83209.15
483086,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Switzerland,Transportation,Non-Digital,156471.59
103960,2020-01-19,2020-01-19,2021-01-18,2020-12-31,Switzerland,Engineering,Non-Digital,457979.74
235710,2020-07-18,2020-07-18,2021-07-18,2020-12-31,Denmark,Auto,Digital,28362.37
639585,2020-05-21,2020-05-21,2021-05-21,2020-12-31,Italy,Transportation,Digital,31617.37
959416,2020-04-18,2020-04-18,2021-04-18,2020-12-31,Denmark,Residence,Digital,22521.5
242152,2020-04-05,2020-04-05,2021-04-05,2020-12-31,Portugal,Auto,Non-Digital,42695.25
825908,2020-11-27,2020-11-27,2021-11-27,2020-12-31,Italy,Liability,Non-Digital,249356.81
751278,2020-09-10,2020-09-10,2021-09-10,2020-12-31,Sweden,Auto,Digital,17296.86
530870,2020-07-01,2020-07-01,2021-07-01,2020-12-31,Italy,Auto,Digital,21013.93
408637,2020-09-25,2020-09-25,2021-09-25,2020-12-31,Germany,Liability,Non-Digital,102596.79
249337,2020-08-09,2020-08-09,2021-08-09,2020-12-31,Germany,Residence,Digital,42558.33
209167,2020-11-05,2020-11-05,2021-11-05,2020-12-31,Sweden,Auto,Digital,21048.97
352088,2020-04-28,2020-04-28,2021-04-28,2020-12-31,Switzerland,Engineering,Digital,490047.48
453833,2020-10-16,2020-10-16,2021-10-16,2020-12-31,Portugal,Residence,Digital,39444.03
827973,2020-09-12,2020-09-12,2021-09-12,2020-12-31,Denmark,Engineering,Digital,418388.75
877053,2020-02-28,2020-02-28,2021-02-27,2020-12-31,Switzerland,Auto,Non-Digital,9251.14
803967,2020-10-26,2020-10-26,2021-10-26,2020-12-31,Portugal,Residence,Digital,48064.03
816505,2020-02-24,2020-02-24,2021-02-23,2020-12-31,Sweden,Liability,Digital,76126.3
365581,2020-11-06,2020-11-06,2021-11-06,2020-12-31,Denmark,Transportation,Non-Digital,26007.33
905894,2020-05-09,2020-05-09,2021-05-09,2020-12-31,Norway,Engineering,Non-Digital,269642.36
194577,2020-08-07,2020-08-07,2021-08-07,2020-12-31,Italy,Liability,Digital,362753.71
997899,2020-11-02,2020-11-02,2021-11-02,2020-12-31,Switzerland,Engineering,Non-Digital,290625.73
366677,2020-05-23,2020-05-23,2021-05-23,2020-12-31,Norway,Engineering,Non-Digital,467507.98
906138,2020-04-17,2020-04-17,2021-04-17,2020-12-31,Norway,Residence,Non-Digital,96043.03
256485,2020-04-03,2020-04-03,2021-04-03,2020-12-31,Sweden,Engineering,Non-Digital,254078.02
187616,2020-07-26,2020-07-26,2021-07-26,2020-12-31,Netherlands,Residence,Non-Digital,14697.6
240997,2020-03-16,2020-03-16,2021-03-16,2020-12-31,Sweden,Transportation,Non-Digital,185411.31
515343,2020-02-09,2020-02-09,2021-02-08,2020-12-31,Denmark,Transportation,Non-Digital,153574.0
174360,2020-04-11,2020-04-11,2021-04-11,2020-12-31,France,Liability,Non-Digital,338131.7
593958,2020-08-24,2020-08-24,2021-08-24,2020-12-31,Switzerland,Liability,Non-Digital,377300.21
441315,2020-06-08,2020-06-08,2021-06-08,2020-12-31,Denmark,Auto,Digital,47622.93
272520,2020-08-09,2020-08-09,2021-08-09,2020-12-31,Italy,Liability,Digital,389250.8
551674,2020-12-24,2020-12-24,2021-12-24,2020-12-31,Portugal,Transportation,Non-Digital,56348.81
121123,2020-10-16,2020-10-16,2021-10-16,2020-12-31,Denmark,Residence,Digital,79113.29
837202,2020-12-29,2020-12-29,2021-12-29,2020-12-31,Switzerland,Liability,Digital,482116.86
722114,2020-12-12,2020-12-12,2021-12-12,2020-12-31,France,Auto,Non-Digital,19772.66
293583,2020-01-14,2020-01-14,2021-01-13,2020-12-31,Norway,Auto,Digital,38628.23
305356,2020-12-20,2020-12-20,2021-12-20,2020-12-31,Italy,Auto,Non-Digital,43119.4
875738,2020-08-12,2020-08-12,2021-08-12,2020-12-31,France,Engineering,Digital,425593.93
883742,2020-05-21,2020-05-21,2021-05-21,2020-12-31,Sweden,Auto,Non-Digital,26580.08
642950,2020-09-13,2020-09-13,2021-09-13,2020-12-31,Germany,Residence,Digital,73371.05
423395,2020-04-19,2020-04-19,2021-04-19,2020-12-31,Netherlands,Engineering,Digital,419918.25
495576,2020-02-19,2020-02-19,2021-02-18,2020-12-31,Netherlands,Auto,Non-Digital,49116.05
187296,2020-06-06,2020-06-06,2021-06-06,2020-12-31,Sweden,Auto,Digital,34458.91
937982,2020-05-24,2020-05-24,2021-05-24,2020-12-31,Denmark,Auto,Digital,12205.71
567121,2020-06-09,2020-06-09,2021-06-09,2020-12-31,Italy,Transportation,Non-Digital,103581.58
556110,2020-07-20,2020-07-20,2021-07-20,2020-12-31,Italy,Transportation,Non-Digital,54590.17
281927,2020-06-11,2020-06-11,2021-06-11,2020-12-31,Norway,Residence,Digital,14194.58
731707,2020-06-07,2020-06-07,2021-06-07,2020-12-31,Denmark,Transportation,Non-Digital,62339.38
644728,2020-04-25,2020-04-25,2021-04-25,2020-12-31,Norway,Residence,Digital,62559.15
962046,2020-09-23,2020-09-23,2021-09-23,2020-12-31,Norway,Liability,Digital,357192.19
593509,2020-02-23,2020-02-23,2021-02-22,2020-12-31,Portugal,Liability,Digital,168107.21
722032,2020-10-04,2020-10-04,2021-10-04,2020-12-31,Netherlands,Auto,Digital,6469.61
895212,2020-03-08,2020-03-08,2021-03-08,2020-12-31,Germany,Liability,Digital,125292.39
219264,2020-12-25,2020-12-25,2021-12-25,2020-12-31,Sweden,Engineering,Digital,414354.21
998451,2020-08-25,2020-08-25,2021-08-25,2020-12-31,France,Residence,Non-Digital,88609.28
106989,2020-01-18,2020-01-18,2021-01-17,2020-12-31,France,Liability,Digital,183441.02
139748,2020-01-05,2020-01-05,2021-01-04,2020-12-31,Netherlands,Residence,Digital,93221.06
955087,2020-03-30,2020-03-30,2021-03-30,2020-12-31,Portugal,Residence,Non-Digital,15309.12
638685,2020-02-04,2020-02-04,2021-02-03,2020-12-31,Switzerland,Liability,Digital,342500.7
569311,2020-09-13,2020-09-13,2021-09-13,2020-12-31,Denmark,Transportation,Digital,61904.15
721880,2020-10-12,2020-10-12,2021-10-12,2020-12-31,Norway,Liability,Non-Digital,85837.82
404748,2020-01-15,2020-01-15,2021-01-14,2020-12-31,Denmark,Auto,Digital,10859.17
901115,2020-11-24,2020-11-24,2021-11-24,2020-12-31,Germany,Residence,Digital,92106.08
608831,2020-02-03,2020-02-03,2021-02-02,2020-12-31,Portugal,Residence,Non-Digital,86916.19
520062,2020-08-30,2020-08-30,2021-08-30,2020-12-31,Sweden,Engineering,Non-Digital,410414.41
343113,2020-01-03,2020-01-03,2021-01-02,2020-12-31,Switzerland,Residence,Non-Digital,85520.93
298305,2020-03-17,2020-03-17,2021-03-17,2020-12-31,Netherlands,Auto,Non-Digital,42742.54
937198,2020-08-19,2020-08-19,2021-08-19,2020-12-31,Denmark,Residence,Non-Digital,74961.64
783527,2020-10-09,2020-10-09,2021-10-09,2020-12-31,Sweden,Engineering,Digital,440190.13
484700,2020-02-14,2020-02-14,2021-02-13,2020-12-31,Denmark,Residence,Non-Digital,17758.44
963410,2020-02-14,2020-02-14,2021-02-13,2020-12-31,France,Auto,Non-Digital,46419.05
499208,2020-04-08,2020-04-08,2021-04-08,2020-12-31,Portugal,Transportation,Non-Digital,89633.97
228298,2020-04-06,2020-04-06,2021-04-06,2020-12-31,Norway,Transportation,Non-Digital,144117.74
821309,2020-07-27,2020-07-27,2021-07-27,2020-12-31,Switzerland,Residence,Non-Digital,88977.21
213189,2020-09-30,2020-09-30,2021-09-30,2020-12-31,Sweden,Engineering,Non-Digital,276020.85
331195,2020-03-11,2020-03-11,2021-03-11,2020-12-31,Switzerland,Auto,Digital,5444.47
390634,2020-01-30,2020-01-30,2021-01-29,2020-12-31,France,Residence,Digital,48611.81
888104,2020-07-28,2020-07-28,2021-07-28,2020-12-31,France,Transportation,Digital,225766.04
482516,2020-02-19,2020-02-19,2021-02-18,2020-12-31,France,Residence,Non-Digital,10405.45
475332,2020-03-26,2020-03-26,2021-03-26,2020-12-31,Germany,Residence,Digital,5345.43
251374,2020-04-16,2020-04-16,2021-04-16,2020-12-31,Portugal,Auto,Non-Digital,23995.47
375433,2020-05-13,2020-05-13,2021-05-13,2020-12-31,France,Engineering,Non-Digital,171344.23
480407,2020-07-15,2020-07-15,2021-07-15,2020-12-31,France,Transportation,Non-Digital,112067.79
308577,2020-06-11,2020-06-11,2021-06-11,2020-12-31,Italy,Residence,Non-Digital,66799.25
981774,2020-10-24,2020-10-24,2021-10-24,2020-12-31,Germany,Transportation,Digital,115642.4
571448,2020-08-06,2020-08-06,2021-08-06,2020-12-31,Denmark,Engineering,Non-Digital,325894.73
594177,2020-08-08,2020-08-08,2021-08-08,2020-12-31,Sweden,Residence,Non-Digital,58671.74
270485,2020-08-22,2020-08-22,2021-08-22,2020-12-31,France,Engineering,Digital,263758.73
168759,2020-05-13,2020-05-13,2021-05-13,2020-12-31,Portugal,Residence,Non-Digital,18618.6
890190,2020-12-13,2020-12-13,2021-12-13,2020-12-31,France,Liability,Non-Digital,449928.27
218665,2020-02-02,2020-02-02,2021-02-01,2020-12-31,Netherlands,Residence,Non-Digital,82316.29
721292,2020-07-03,2020-07-03,2021-07-03,2020-12-31,Portugal,Auto,Non-Digital,18138.37
124960,2020-02-20,2020-02-20,2021-02-19,2020-12-31,France,Liability,Non-Digital,442063.13
549325,2020-01-21,2020-01-21,2021-01-20,2020-12-31,Netherlands,Residence,Digital,75141.79
323210,2020-09-15,2020-09-15,2021-09-15,2020-12-31,Netherlands,Transportation,Non-Digital,237945.81
890729,2020-10-05,2020-10-05,2021-10-05,2020-12-31,Italy,Liability,Digital,387093.32
370351,2020-08-25,2020-08-25,2021-08-25,2020-12-31,Portugal,Engineering,Digital,289017.11
632296,2020-05-04,2020-05-04,2021-05-04,2020-12-31,Netherlands,Transportation,Non-Digital,232862.73
401294,2020-03-22,2020-03-22,2021-03-22,2020-12-31,France,Auto,Digital,38724.73
715324,2020-08-20,2020-08-20,2021-08-20,2020-12-31,Switzerland,Engineering,Digital,383008.27
479937,2020-08-01,2020-08-01,2021-08-01,2020-12-31,Switzerland,Auto,Non-Digital,5826.27
353894,2020-09-04,2020-09-04,2021-09-04,2020-12-31,Netherlands,Residence,Non-Digital,19288.89
516193,2020-10-29,2020-10-29,2021-10-29,2020-12-31,Denmark,Auto,Non-Digital,14500.56
886208,2020-10-27,2020-10-27,2021-10-27,2020-12-31,Sweden,Residence,Digital,35618.35
340440,2020-10-11,2020-10-11,2021-10-11,2020-12-31,Portugal,Auto,Non-Digital,38544.67
735398,2020-10-30,2020-10-30,2021-10-30,2020-12-31,Portugal,Residence,Digital,28749.79
166468,2020-11-21,2020-11-21,2021-11-21,2020-12-31,Italy,Transportation,Non-Digital,72942.45
625174,2020-03-28,2020-03-28,2021-03-28,2020-12-31,Switzerland,Auto,Non-Digital,14306.71
125196,2020-06-22,2020-06-22,2021-06-22,2020-12-31,Portugal,Transportation,Non-Digital,71576.94
476200,2020-02-15,2020-02-15,2021-02-14,2020-12-31,France,Auto,Non-Digital,47863.03
515062,2020-07-31,2020-07-31,2021-07-31,2020-12-31,Norway,Residence,Digital,96631.14
966462,2020-11-15,2020-11-15,2021-11-15,2020-12-31,Sweden,Liability,Digital,240851.83
835399,2020-10-11,2020-10-11,2021-10-11,2020-12-31,Denmark,Transportation,Digital,55667.58
922046,2020-07-18,2020-07-18,2021-07-18,2020-12-31,Portugal,Auto,Digital,5390.43
429740,2020-03-27,2020-03-27,2021-03-27,2020-12-31,Portugal,Transportation,Non-Digital,56214.22
951452,2020-10-25,2020-10-25,2021-10-25,2020-12-31,Portugal,Liability,Digital,103179.29
487455,2020-12-29,2020-12-29,2021-12-29,2020-12-31,Netherlands,Residence,Non-Digital,8027.22
455959,2020-03-11,2020-03-11,2021-03-11,2020-12-31,Netherlands,Auto,Non-Digital,40809.17
369413,2020-10-10,2020-10-10,2021-10-10,2020-12-31,Norway,Residence,Non-Digital,34562.8
290560,2020-12-30,2020-12-30,2021-12-30,2020-12-31,Netherlands,Residence,Non-Digital,54985.68
714548,2020-07-16,2020-07-16,2021-07-16,2020-12-31,Italy,Liability,Non-Digital,343486.58
911977,2020-01-17,2020-01-17,2021-01-16,2020-12-31,Italy,Residence,Non-Digital,57097.61
322129,2020-12-12,2020-12-12,2021-12-12,2020-12-31,Denmark,Transportation,Non-Digital,144631.71
327495,2020-12-09,2020-12-09,2021-12-09,2020-12-31,Germany,Residence,Digital,61101.64
512517,2020-07-08,2020-07-08,2021-07-08,2020-12-31,Switzerland,Engineering,Digital,220684.53
585219,2020-09-25,2020-09-25,2021-09-25,2020-12-31,Denmark,Liability,Digital,456970.81
928541,2020-03-31,2020-03-31,2021-03-31,2020-12-31,France,Auto,Digital,37885.91
359091,2020-01-23,2020-01-23,2021-01-22,2020-12-31,Germany,Residence,Digital,93417.13
481813,2020-01-24,2020-01-24,2021-01-23,2020-12-31,Portugal,Transportation,Digital,130713.63
376005,2020-08-30,2020-08-30,2021-08-30,2020-12-31,Norway,Auto,Digital,4802.23
836608,2020-07-23,2020-07-23,2021-07-23,2020-12-31,Switzerland,Auto,Digital,20754.81
899644,2020-03-15,2020-03-15,2021-03-15,2020-12-31,Denmark,Liability,Digital,377916.57
903517,2020-12-14,2020-12-14,2021-12-14,2020-12-31,Denmark,Transportation,Non-Digital,145464.12
703126,2020-08-11,2020-08-11,2021-08-11,2020-12-31,Italy,Liability,Non-Digital,344251.49
700279,2020-05-26,2020-05-26,2021-05-26,2020-12-31,Portugal,Auto,Digital,49591.27
588060,2020-11-07,2020-11-07,2021-11-07,2020-12-31,Italy,Residence,Non-Digital,16843.38
493585,2020-01-27,2020-01-27,2021-01-26,2020-12-31,France,Auto,Non-Digital,3866.64
582529,2020-02-29,2020-02-29,2021-02-28,2020-12-31,Germany,Residence,Non-Digital,86252.26
523858,2020-09-18,2020-09-18,2021-09-18,2020-12-31,Sweden,Residence,Digital,13905.34
531380,2020-07-21,2020-07-21,2021-07-21,2020-12-31,Switzerland,Auto,Non-Digital,6548.2
604163,2020-04-24,2020-04-24,2021-04-24,2020-12-31,Sweden,Liability,Non-Digital,88866.39
995545,2020-12-04,2020-12-04,2021-12-04,2020-12-31,France,Transportation,Non-Digital,233564.85
152118,2020-12-15,2020-12-15,2021-12-15,2020-12-31,Germany,Liability,Non-Digital,149178.53
605371,2020-10-14,2020-10-14,2021-10-14,2020-12-31,Germany,Residence,Digital,55407.66
143124,2020-06-27,2020-06-27,2021-06-27,2020-12-31,France,Engineering,Digital,473849.81
831299,2020-07-29,2020-07-29,2021-07-29,2020-12-31,Portugal,Residence,Digital,19951.33
423870,2020-12-06,2020-12-06,2021-12-06,2020-12-31,Switzerland,Residence,Digital,2337.45
370002,2020-05-08,2020-05-08,2021-05-08,2020-12-31,Italy,Auto,Digital,16989.45
239797,2020-02-12,2020-02-12,2021-02-11,2020-12-31,Switzerland,Liability,Non-Digital,69869.78
370487,2020-09-22,2020-09-22,2021-09-22,2020-12-31,Netherlands,Transportation,Digital,133197.33
780110,2020-04-09,2020-04-09,2021-04-09,2020-12-31,Netherlands,Residence,Digital,35383.39
468803,2020-08-20,2020-08-20,2021-08-20,2020-12-31,Denmark,Engineering,Non-Digital,392357.81
304241,2020-10-13,2020-10-13,2021-10-13,2020-12-31,Netherlands,Engineering,Non-Digital,67786.43
699170,2020-11-30,2020-11-30,2021-11-30,2020-12-31,Norway,Engineering,Non-Digital,432198.14
749266,2020-10-07,2020-10-07,2021-10-07,2020-12-31,Netherlands,Engineering,Digital,333329.55
154516,2020-03-02,2020-03-02,2021-03-02,2020-12-31,Italy,Engineering,Digital,403752.71
972855,2020-12-13,2020-12-13,2021-12-13,2020-12-31,Denmark,Auto,Non-Digital,44829.48
930483,2020-06-11,2020-06-11,2021-06-11,2020-12-31,Italy,Residence,Digital,91421.14
348372,2020-09-07,2020-09-07,2021-09-07,2020-12-31,Portugal,Auto,Non-Digital,30769.7
585855,2020-03-01,2020-03-01,2021-03-01,2020-12-31,France,Residence,Digital,86902.53
531478,2020-10-24,2020-10-24,2021-10-24,2020-12-31,Sweden,Engineering,Digital,411659.39
398589,2020-08-01,2020-08-01,2021-08-01,2020-12-31,Netherlands,Transportation,Digital,199505.41
238218,2020-08-27,2020-08-27,2021-08-27,2020-12-31,Switzerland,Transportation,Non-Digital,237779.81
666736,2020-08-14,2020-08-14,2021-08-14,2020-12-31,Denmark,Residence,Non-Digital,35109.65
226121,2020-11-15,2020-11-15,2021-11-15,2020-12-31,Norway,Liability,Digital,223133.77
477164,2020-06-11,2020-06-11,2021-06-11,2020-12-31,Sweden,Engineering,Non-Digital,67427.51
337411,2020-02-14,2020-02-14,2021-02-13,2020-12-31,Denmark,Auto,Non-Digital,43483.14
110150,2020-01-26,2020-01-26,2021-01-25,2020-12-31,Italy,Auto,Digital,49034.51
379334,2020-01-16,2020-01-16,2021-01-15,2020-12-31,Germany,Auto,Digital,8212.7
958570,2020-01-19,2020-01-19,2021-01-18,2020-12-31,Netherlands,Auto,Non-Digital,28459.06
729103,2020-07-31,2020-07-31,2021-07-31,2020-12-31,Sweden,Residence,Digital,21411.54
546008,2020-06-18,2020-06-18,2021-06-18,2020-12-31,Norway,Residence,Digital,46018.46
284716,2020-04-26,2020-04-26,2021-04-26,2020-12-31,Switzerland,Liability,Digital,287473.64
