Claim_ID,Policy_ID,Occurrence_Date,Claim_Status,Claim_Amount,Payment_Date,Expense_Amount
C2020-2456,934547,2020-08-09,Pending,700888.81,,34145.03
C2020-2457,734840,2021-11-26,Settled,93711.3,2022-01-08,7746.41
C2020-2458,530701,2021-02-06,Settled,635660.76,2021-06-21,12351.89
C2020-2459,475272,2020-06-02,Settled,26993.7,2020-10-29,1379.27
C2020-2460,442890,2020-10-19,Pending,16044.89,,2326.42
C2020-2461,625874,2021-01-02,Pending,491850.78,,13856.31
C2020-2462,757933,2021-05-14,Pending,30471.21,,1044.99
C2020-2463,475057,2020-11-02,Pending,96505.41,,4978.48
C2020-2464,108011,2021-06-16,Settled,146116.34,2021-11-17,7631.81
C2020-2465,512173,2021-07-21,Pending,107930.39,,1963.38
C2020-2466,264197,2021-01-08,Pending,112285.41,,3631.96
C2020-2467,632089,2021-02-23,Settled,108406.09,2021-07-20,11621.02
C2020-2468,525265,2020-12-01,Settled,36520.99,2021-05-15,1950.33
C2020-2469,396864,2021-06-22,Settled,24318.43,2021-12-16,1936.34
C2020-2470,327488,2021-01-31,Settled,957219.13,2021-05-13,47584.43
C2020-2471,607796,2020-03-17,Settled,153172.47,2020-04-28,5281.9
C2020-2472,775038,2020-09-23,Pending,35329.78,,1430.34
C2020-2473,912947,2020-10-13,Settled,101012.8,2021-02-12,2053.12
C2020-2474,165392,2021-08-06,Settled,582741.72,2021-10-11,22179.94
C2020-2475,814273,2021-01-10,Pending,14090.31,,1528.65
C2020-2476,870581,2021-10-22,Pending,12773.4,,3163.52
C2020-2477,336643,2020-05-25,Settled,18752.69,2021-05-25,682.14
C2020-2478,556274,2021-01-21,Settled,104965.85,2021-06-13,1565.17
C2020-2479,634879,2021-04-03,Pending,49186.24,,4644.19
C2020-2480,170030,2021-07-26,Settled,184944.83,2021-10-12,18794.61
C2020-2481,651625,2020-05-16,Settled,108764.66,2021-05-16,4935.31
C2020-2482,298587,2021-04-12,Pending,216700.34,,20215.16
C2020-2483,469077,2021-08-18,Settled,381551.33,2022-01-14,11039.89
C2020-2484,111053,2021-01-11,Settled,47754.63,2021-05-09,7888.97
C2020-2485,599812,2021-04-26,Settled,35916.99,2021-10-01,3512.56
C2020-2486,161201,2021-05-04,Pending,131907.74,,17294.13
C2020-2487,427104,2021-03-18,Settled,33964.78,2021-08-01,3910.8
C2020-2488,148894,2021-01-15,Settled,21331.23,2021-04-24,3648.94
C2020-2489,336172,2021-04-01,Pending,979601.52,,46807.73
C2020-2490,485162,2020-10-13,Settled,347724.7,2021-04-02,30808.3
C2020-2491,522862,2020-11-23,Pending,17505.73,,778.08
C2020-2492,314357,2020-10-16,Pending,323693.65,,31371.82
C2020-2493,201971,2020-05-06,Pending,1146942.97,,13403.32
C2020-2494,534017,2020-12-14,Settled,12998.57,2021-05-16,1516.82
C2020-2495,112805,2020-08-20,Settled,77641.91,2021-02-16,6363.02
C2020-2496,603273,2020-08-23,Pending,234591.51,,25332.64
C2020-2497,692240,2021-01-20,Settled,193743.58,2021-05-30,36703.56
C2020-2498,573852,2020-12-02,Settled,831316.08,2021-02-06,45352.73
C2020-2499,240613,2021-05-30,Settled,13951.16,2021-08-17,1475.02
C2020-2500,675333,2020-12-25,Pending,1138037.35,,10766.03
C2020-2501,387154,2020-10-01,Pending,759379.69,,27393.4
C2020-2502,249215,2021-03-08,Settled,257453.13,2021-06-30,22464.78
C2020-2503,852293,2020-09-04,Settled,22393.21,2021-09-04,2590.41
C2020-2504,241531,2020-12-02,Settled,122245.76,2021-12-02,9564.97
C2020-2505,767860,2020-06-08,Pending,239481.5,,6697.56
C2020-2506,587770,2020-12-21,Settled,28268.81,2021-03-06,968.29
C2020-2507,802977,2020-07-08,Pending,20174.01,,3012.18
C2020-2508,302236,2021-05-09,Pending,100983.37,,1266.45
C2020-2509,501533,2020-09-16,Pending,18480.92,,3831.94
C2020-2510,377669,2021-02-08,Pending,536973.64,,20426.98
C2020-2511,540126,2020-12-10,Settled,198199.29,2021-06-04,9983.87
C2020-2512,137145,2021-03-05,Pending,123823.31,,6041.09
C2020-2513,869612,2020-09-16,Pending,231166.86,,11201.25
C2020-2514,262342,2020-05-19,Settled,162714.29,2020-09-07,9790.3
C2020-2515,205491,2020-10-18,Settled,156105.96,2020-11-17,10027.46
C2020-2516,814851,2021-05-19,Settled,568743.02,2021-09-04,29669.01
C2020-2517,724502,2020-11-13,Pending,100108.95,,23268.07
C2020-2518,103356,2020-04-26,Pending,578747.35,,18751.12
C2020-2519,739267,2020-10-19,Pending,21439.47,,1660.83
C2020-2520,753173,2020-03-10,Settled,142575.64,2020-07-12,7960.41
C2020-2521,114313,2021-03-16,Settled,784187.44,2022-03-16,22698.13
C2020-2522,413938,2020-12-09,Settled,82341.71,2021-02-12,3173.97
C2020-2523,496740,2021-02-19,Pending,1283212.23,,28441.75
C2020-2524,783008,2021-07-10,Settled,16888.8,2021-08-27,2486.63
C2020-2525,158810,2020-06-15,Pending,117940.33,,5168.27
C2020-2526,386900,2020-07-01,Settled,37221.84,2020-09-21,3786.75
C2020-2527,303240,2020-06-05,Pending,1148226.23,,21429.26
C2020-2528,170147,2021-04-01,Settled,253456.51,2021-07-14,26540.19
C2020-2529,162417,2020-09-09,Settled,1270196.11,2020-10-11,33485.44
C2020-2530,336553,2020-12-06,Pending,690162.52,,14765.63
C2020-2531,158388,2021-04-05,Pending,173703.51,,8130.67
C2020-2532,210056,2021-06-21,Settled,44556.0,2021-08-04,4814.84
C2020-2533,692692,2021-05-28,Pending,930639.52,,13743.91
C2020-2534,457066,2020-07-30,Settled,39552.98,2020-12-08,2516.56
C2020-2535,360226,2020-12-04,Pending,550059.77,,12704.52
C2020-2536,914028,2020-12-11,Settled,88389.1,2021-04-04,7845.26
C2020-2537,595905,2021-03-04,Pending,29799.94,,1818.8
C2020-2538,698991,2020-09-14,Pending,123610.94,,12387.24
C2020-2539,904417,2021-09-15,Pending,390634.36,,15967.47
C2020-2540,616426,2021-02-26,Settled,396591.8,2021-05-23,6953.31
C2020-2541,884071,2020-09-22,Pending,87913.42,,9453.29
C2020-2542,123315,2020-12-31,Settled,24158.18,2021-05-05,2707.11
C2020-2543,710355,2021-04-30,Settled,32233.25,2021-08-18,1989.01
C2020-2544,486549,2020-06-25,Pending,921729.29,,21668.5
C2020-2545,127627,2021-08-15,Settled,142159.92,2021-09-27,7350.65
C2020-2546,491031,2020-11-16,Settled,33423.41,2021-11-16,2567.64
C2020-2547,653347,2020-03-28,Settled,16515.8,2020-05-16,648.93
C2020-2548,455874,2021-09-21,Pending,730075.19,,8971.79
C2020-2549,430414,2021-02-05,Pending,155545.46,,6990.7
C2020-2550,257533,2021-02-10,Pending,84586.6,,26775.66
C2020-2551,988478,2021-03-17,Settled,106828.16,2021-04-21,24264.12
C2020-2552,522670,2020-12-17,Pending,775148.38,,22384.67
C2020-2553,136460,2021-03-01,Settled,18102.74,2021-07-23,1020.07
C2020-2554,320243,2021-02-23,Pending,120628.03,,13770.98
C2020-2555,999304,2021-05-05,Pending,688087.98,,27862.35
C2020-2556,429423,2020-05-26,Pending,49820.25,,4457.02
C2020-2557,114621,2020-11-17,Pending,265425.45,,25147.15
C2020-2558,659974,2020-12-22,Pending,798475.85,,27148.37
C2020-2559,123858,2020-10-07,Pending,363586.07,,15201.33
C2020-2560,697625,2020-11-07,Pending,295827.47,,30493.34
C2020-2561,637852,2020-08-11,Pending,352262.46,,24173.1
C2020-2562,752325,2020-03-20,Pending,15098.27,,3476.97
C2020-2563,802886,2020-09-26,Settled,197097.09,2020-11-20,8339.35
C2020-2564,713035,2021-07-26,Pending,831947.34,,16336.3
C2020-2565,460951,2020-06-15,Settled,45965.44,2020-08-25,4706.38
C2020-2566,401004,2021-04-13,Pending,301867.25,,19731.53
C2020-2567,180646,2020-05-27,Pending,643462.0,,22394.24
C2020-2568,813566,2020-11-02,Settled,287215.19,2021-11-02,25723.69
C2020-2569,679509,2021-07-24,Pending,23817.48,,815.04
C2020-2570,240414,2020-11-14,Pending,16486.62,,2892.28
C2020-2571,792174,2021-01-26,Pending,23425.99,,4226.98
C2020-2572,303176,2021-02-26,Pending,973058.46,,9660.52
C2020-2573,504257,2020-08-23,Pending,427482.69,,15548.84
C2020-2574,813302,2020-12-22,Settled,296707.7,2021-06-03,28233.79
C2020-2575,929621,2021-06-27,Pending,39140.21,,1587.1
C2020-2576,388165,2020-12-24,Pending,29158.09,,2553.3
C2020-2577,151692,2021-06-25,Settled,37007.87,2022-06-25,710.08
C2020-2578,332380,2021-09-20,Pending,919532.54,,8574.69
C2020-2579,192896,2021-10-08,Pending,117609.95,,2375.41
C2020-2580,111340,2020-10-05,Pending,90749.89,,4110.55
C2020-2581,114937,2020-10-29,Pending,238871.57,,17263.2
C2020-2582,917081,2021-07-26,Settled,67849.81,2021-11-20,5675.08
C2020-2583,573313,2021-07-16,Pending,39025.6,,816.69
C2020-2584,766246,2020-09-01,Settled,126220.42,2021-02-19,23731.88
C2020-2585,632099,2021-06-02,Pending,153684.53,,25911.43
C2020-2586,541562,2020-08-18,Pending,186202.39,,8625.63
C2020-2587,519169,2020-08-04,Pending,54846.04,,7996.47
C2020-2588,737486,2020-12-13,Pending,183129.48,,8619.86
C2020-2589,920225,2020-12-05,Settled,431999.05,2021-04-01,14994.95
C2020-2590,441278,2020-11-13,Pending,422350.46,,27060.59
C2020-2591,396772,2020-11-27,Settled,33221.63,2021-01-03,2633.96
C2020-2592,199860,2020-08-06,Settled,143716.47,2020-09-05,7466.18
C2020-2593,942524,2020-07-20,Settled,1080642.36,2020-10-16,11994.13
C2020-2594,199670,2020-11-20,Settled,1436941.73,2021-02-04,30740.66
C2020-2595,976472,2021-04-14,Pending,72313.3,,2245.24
C2020-2596,840053,2020-10-14,Settled,277604.23,2021-03-06,10895.01
C2020-2597,402082,2020-08-18,Pending,172165.23,,8699.77
C2020-2598,568210,2021-05-06,Settled,381324.89,2021-08-11,17907.81
C2020-2599,724555,2020-10-06,Settled,66594.04,2021-03-11,2049.35
C2020-2600,130687,2021-05-27,Settled,398289.71,2021-08-11,26023.95
C2020-2601,766780,2020-05-25,Settled,442532.08,2021-05-25,12215.58
C2020-2602,577731,2020-12-27,Pending,107471.39,,3491.93
C2020-2603,389205,2021-03-27,Settled,61360.23,2021-07-05,7981.72
C2020-2604,350459,2021-03-19,Pending,44614.15,,4011.08
C2020-2605,801379,2020-11-23,Settled,252258.5,2021-11-23,25677.73
C2020-2606,578486,2020-04-21,Settled,169347.27,2021-04-21,18747.59
C2020-2607,187932,2021-05-22,Pending,222826.54,,27479.29
C2020-2608,925806,2020-09-19,Pending,168563.89,,27613.59
C2020-2609,874678,2020-06-27,Pending,132055.0,,2804.74
C2020-2610,464421,2020-12-22,Pending,15021.06,,1751.91
C2020-2611,830583,2020-10-01,Pending,103951.97,,2469.96
C2020-2612,286315,2020-12-23,Pending,22795.4,,1337.04
C2020-2613,485507,2021-01-29,Pending,131604.42,,21568.03
C2020-2614,757638,2021-08-31,Pending,81338.31,,13492.05
C2020-2615,700599,2020-12-17,Pending,78201.41,,7437.12
C2020-2616,658251,2020-08-04,Pending,12349.6,,2794.71
C2020-2617,735661,2020-06-30,Pending,95372.9,,6407.64
C2020-2618,353784,2020-12-31,Pending,832133.55,,7610.37
C2020-2619,637237,2021-04-11,Pending,116885.37,,6477.8
C2020-2620,264728,2021-04-20,Settled,663373.82,2021-08-05,19528.36
C2020-2621,352390,2021-02-16,Settled,125083.4,2022-02-16,5627.94
C2020-2622,133703,2020-08-19,Settled,290881.93,2020-11-15,8780.24
C2020-2623,310551,2021-06-29,Settled,273231.79,2021-12-09,22034.65
C2020-2624,743459,2020-07-04,Settled,38411.94,2020-12-06,3632.02
C2020-2625,369688,2020-05-29,Pending,25855.85,,2055.72
C2020-2626,177552,2021-02-17,Settled,123333.93,2021-08-02,26243.12
C2020-2627,370013,2020-08-01,Pending,34709.36,,1466.27
C2020-2628,385797,2021-03-16,Pending,21775.14,,3477.45
C2020-2629,489748,2020-08-05,Settled,39908.33,2020-12-24,4997.63
C2020-2630,483111,2021-01-30,Pending,854981.25,,8852.27
C2020-2631,377239,2021-02-28,Pending,145864.47,,4601.15
C2020-2632,373629,2020-11-06,Pending,160024.44,,8490.42
C2020-2633,555114,2021-04-18,Settled,19065.91,2021-07-17,1198.97
C2020-2634,317128,2021-10-15,Pending,19263.95,,1691.59
C2020-2635,334416,2021-07-30,Pending,294496.21,,34730.5
C2020-2636,204031,2021-05-23,Pending,731388.67,,34952.16
C2020-2637,565376,2021-01-05,Pending,206264.08,,8835.92
C2020-2638,254977,2021-07-05,Pending,116240.15,,2552.62
C2020-2639,385554,2021-06-30,Pending,146594.31,,26713.03
C2020-2640,118490,2021-04-03,Pending,27612.83,,2833.54
C2020-2641,325739,2020-12-22,Settled,22679.22,2021-12-22,740.2
C2020-2642,963795,2020-11-26,Settled,158981.99,2021-05-03,4128.75
C2020-2643,658811,2020-05-27,Pending,24990.12,,5500.64
C2020-2644,706802,2021-05-01,Settled,371390.19,2021-08-28,34365.05
C2020-2645,462542,2020-07-24,Settled,762426.71,2020-11-24,19872.07
C2020-2646,204852,2020-06-21,Pending,94934.72,,2416.38
C2020-2647,883390,2020-11-15,Pending,15481.51,,3940.12
C2020-2648,236406,2020-06-15,Settled,25331.82,2020-09-04,1155.2
C2020-2649,284645,2020-12-02,Pending,27197.82,,3180.62
C2020-2650,105988,2021-07-23,Pending,295074.91,,37531.88
C2020-2651,584578,2020-04-27,Settled,35251.17,2020-10-24,2757.5
C2020-2652,426098,2021-01-15,Pending,291205.92,,31891.25
C2020-2653,514002,2021-07-17,Pending,257122.3,,10975.99
C2020-2654,871985,2021-01-28,Pending,1135645.09,,11971.04
C2020-2655,284928,2021-07-24,Pending,1306306.79,,31093.29
C2020-2656,511213,2020-11-10,Settled,31093.37,2021-03-02,1671.98
C2020-2657,771092,2021-07-13,Pending,123898.7,,5700.46
C2020-2658,382137,2020-09-02,Pending,140120.58,,24661.86
C2020-2659,414015,2021-06-05,Settled,113015.51,2022-06-05,4720.48
C2020-2660,953049,2021-05-07,Settled,60509.55,2021-07-18,4075.8
C2020-2661,945595,2021-07-05,Pending,574141.6,,15861.44
C2020-2662,194890,2021-06-17,Pending,557544.65,,18566.35
C2020-2663,545955,2021-11-13,Pending,29765.53,,1364.23
C2020-2664,881434,2021-03-18,Settled,214439.17,2021-06-10,12490.52
C2020-2665,576073,2020-11-22,Settled,43573.64,2021-03-30,4609.18
C2020-2666,125118,2020-11-06,Pending,146530.44,,1864.3
C2020-2667,380676,2021-09-14,Pending,36793.96,,3147.61
C2020-2668,446143,2021-07-15,Settled,88852.18,2021-09-29,2229.74
C2020-2669,490964,2021-03-03,Pending,536829.95,,16444.14
C2020-2670,703032,2021-01-03,Pending,242076.29,,21303.8
C2020-2671,158121,2020-03-29,Settled,152576.14,2020-08-12,16688.75
C2020-2672,281006,2020-10-06,Pending,499181.61,,12700.66
C2020-2673,921035,2020-08-31,Pending,19785.74,,2631.53
C2020-2674,373978,2021-04-13,Settled,254062.97,2022-04-13,7074.26
C2020-2675,762312,2021-02-26,Settled,116867.28,2021-06-28,6653.02
C2020-2676,996846,2021-06-15,Pending,527720.73,,14401.64
C2020-2677,178941,2020-12-21,Settled,252532.59,2021-05-24,8206.65
C2020-2678,665670,2020-05-01,Settled,26525.97,2021-05-01,2081.49
C2020-2679,928758,2021-01-02,Pending,87475.33,,21522.13
C2020-2680,779187,2021-02-04,Pending,15418.97,,1157.87
C2020-2681,732825,2021-01-03,Pending,502675.59,,12128.41
C2020-2682,120998,2020-08-17,Pending,96900.63,,7809.46
C2020-2683,910558,2021-06-08,Pending,191383.01,,8076.04
C2020-2684,397107,2021-01-07,Settled,255338.64,2021-05-18,11058.41
C2020-2685,551153,2020-05-14,Pending,185496.33,,10092.65
C2020-2686,602236,2020-07-24,Pending,823457.5,,11645.47
C2020-2687,310127,2020-07-21,Pending,103546.65,,25290.16
C2020-2688,294492,2020-09-23,Pending,133824.91,,26637.76
C2020-2689,973940,2021-04-03,Pending,83034.8,,5782.9
C2020-2690,112929,2020-11-30,Settled,153838.07,2021-02-06,1282.04
C2020-2691,859034,2021-12-19,Pending,273755.17,,25627.79
C2020-2692,102273,2021-03-07,Settled,38788.44,2022-03-07,1796.31
C2020-2693,282143,2021-06-13,Pending,231234.8,,7345.92
C2020-2694,374910,2021-08-20,Settled,28137.66,2021-09-27,2942.93
C2020-2695,333539,2020-12-21,Settled,18883.32,2021-03-16,1863.56
C2020-2696,731318,2021-06-13,Settled,20410.38,2021-09-11,1792.53
C2020-2697,711666,2020-06-30,Settled,89936.8,2021-06-30,15868.45
C2020-2698,137260,2021-04-03,Pending,20238.9,,2583.55
C2020-2699,748803,2020-11-09,Pending,550024.19,,6739.01
C2020-2700,550868,2021-02-08,Settled,988645.62,2021-07-17,19475.59
C2020-2701,206968,2021-02-11,Pending,197600.54,,9594.0
C2020-2702,125291,2020-08-28,Pending,319458.49,,31307.34
C2020-2703,426717,2021-11-15,Settled,948519.24,2022-05-07,43940.28
C2020-2704,170801,2021-07-26,Settled,172819.8,2022-07-26,17835.99
C2020-2705,231508,2020-07-22,Pending,81030.74,,7726.34
C2020-2706,563778,2021-01-13,Pending,91358.38,,25418.01
C2020-2707,447943,2021-01-12,Settled,27880.81,2021-04-06,5917.52
C2020-2708,607707,2021-03-04,Pending,32600.78,,1114.36
C2020-2709,498668,2021-05-28,Pending,36421.89,,632.83
C2020-2710,677338,2020-05-11,Pending,168896.9,,9935.34
C2020-2711,370362,2020-09-27,Pending,218530.33,,21045.12
C2020-2712,606139,2021-07-07,Settled,402184.67,2021-10-04,27541.13
C2020-2713,651700,2020-03-07,Settled,32377.07,2020-06-21,2466.47
C2020-2714,663672,2021-05-22,Pending,274205.73,,25123.81
C2020-2715,889646,2021-02-09,Pending,39019.09,,1063.93
C2020-2716,562275,2021-02-03,Pending,496737.57,,31806.3
C2020-2717,699613,2020-04-28,Pending,94031.76,,27467.6
C2020-2718,437537,2020-07-11,Pending,713100.35,,10789.39
C2020-2719,183684,2020-05-02,Pending,718078.96,,27116.03
C2020-2720,314975,2020-03-21,Pending,39504.41,,3633.87
C2020-2721,633469,2020-06-30,Settled,140754.25,2020-09-02,7453.29
C2020-2722,356525,2020-11-18,Pending,754248.26,,38230.41
C2020-2723,315174,2020-10-08,Settled,36688.66,2021-10-08,3959.73
C2020-2724,337049,2021-01-02,Pending,216848.04,,16942.96
C2020-2725,216790,2020-08-31,Pending,144510.43,,2881.26
C2020-2726,693262,2020-03-30,Pending,1199319.43,,17169.0
C2020-2727,345144,2020-12-30,Pending,19496.44,,2633.89
C2020-2728,620125,2021-02-05,Pending,245315.1,,12124.74
C2020-2729,449511,2021-02-23,Settled,17719.89,2021-05-01,3560.62
C2020-2730,285398,2021-04-17,Pending,14840.33,,3340.48
C2020-2731,972575,2021-01-30,Pending,705176.88,,29023.28
C2020-2732,316752,2020-12-06,Settled,17557.43,2021-03-12,3728.05
C2020-2733,814975,2020-07-01,Settled,49388.51,2020-12-16,4883.59
C2020-2734,367966,2020-09-19,Settled,37337.57,2021-01-30,1751.58
C2020-2735,318792,2021-02-04,Pending,93491.55,,2592.21
C2020-2736,905769,2021-06-26,Pending,139162.83,,2220.96
C2020-2737,206469,2020-10-22,Pending,192214.41,,7643.68
C2020-2738,210367,2021-06-03,Pending,552770.28,,14755.31
C2020-2739,661654,2020-06-19,Settled,126047.99,2020-09-09,10738.25
C2020-2740,234762,2021-05-30,Pending,35682.01,,3877.63
C2020-2741,843259,2021-04-15,Settled,36885.42,2022-04-15,3462.56
C2020-2742,612583,2020-10-17,Pending,173658.66,,26760.96
C2020-2743,403602,2020-09-27,Pending,34636.67,,2208.43
C2020-2744,385578,2021-01-17,Pending,765321.1,,12784.61
C2020-2745,294302,2021-05-01,Pending,1104308.79,,24502.45
C2020-2746,273939,2020-11-08,Settled,738620.66,2021-01-27,31236.48
C2020-2747,373158,2021-04-17,Pending,85107.84,,7314.19
C2020-2748,282884,2020-10-21,Pending,436588.57,,31824.95
C2020-2749,328440,2020-09-25,Settled,208440.13,2021-03-14,14848.99
C2020-2750,752176,2020-07-05,Settled,514278.16,2020-11-12,13729.42
C2020-2751,327786,2020-08-17,Settled,288165.23,2020-10-08,28592.95
C2020-2752,281676,2021-05-06,Pending,46550.2,,4364.8
C2020-2753,556646,2020-02-25,Pending,560398.98,,22308.66
C2020-2754,219315,2021-01-14,Settled,159512.78,2021-04-05,2366.55
C2020-2755,739821,2020-06-13,Pending,159951.19,,4804.77
C2020-2756,206689,2021-03-09,Pending,87078.81,,6077.35
C2020-2757,747803,2020-04-19,Settled,280549.07,2020-08-10,34260.52
C2020-2758,388796,2020-12-23,Pending,173664.15,,21882.5
C2020-2759,921297,2020-07-23,Pending,153420.2,,5176.66
C2020-2760,552142,2021-09-20,Settled,28950.67,2022-01-29,1203.77
C2020-2761,853829,2021-01-10,Pending,779193.74,,22621.46
C2020-2762,533430,2020-12-03,Settled,85504.14,2021-12-03,7247.74
C2020-2763,168045,2021-06-14,Settled,22051.7,2021-09-23,764.02
C2020-2764,188224,2020-10-08,Pending,145208.0,,1701.63
C2020-2765,334502,2021-09-16,Pending,31477.26,,754.93
C2020-2766,700945,2021-10-08,Settled,762408.9,2022-02-09,18118.2
C2020-2767,325733,2021-06-07,Pending,52077.57,,4395.71
C2020-2768,652838,2020-10-03,Pending,1309766.9,,29330.02
C2020-2769,278914,2020-12-28,Pending,158735.87,,1415.54
C2020-2770,959812,2021-04-02,Pending,81760.59,,5521.93
C2020-2771,951085,2021-02-02,Settled,727882.38,2021-06-25,14510.81
C2020-2772,283612,2021-03-24,Pending,100141.47,,2931.03
C2020-2773,902409,2021-01-13,Settled,212209.1,2021-04-08,12746.61
C2020-2774,384183,2020-12-23,Pending,30275.79,,1175.95
C2020-2775,795832,2021-03-27,Pending,94665.27,,3698.6
C2020-2776,941346,2021-09-24,Settled,15528.4,2021-11-18,1434.31
C2020-2777,914064,2020-10-29,Settled,16826.79,2021-03-21,3587.74
C2020-2778,293639,2020-07-17,Pending,784518.76,,10581.61
C2020-2779,676323,2021-03-06,Pending,92542.26,,4297.77
C2020-2780,100370,2020-08-20,Settled,36597.12,2021-08-20,2635.57
C2020-2781,751591,2021-03-01,Pending,195021.83,,6338.17
C2020-2782,151408,2020-12-25,Pending,449218.91,,27661.59
C2020-2783,251748,2021-10-12,Pending,80080.25,,5841.72
C2020-2784,235062,2021-05-22,Pending,81388.25,,4489.25
C2020-2785,711228,2020-12-14,Pending,277074.8,,7990.57
C2020-2786,186720,2021-08-10,Pending,724621.42,,32148.97
C2020-2787,940218,2021-03-06,Pending,189020.77,,8425.27
C2020-2788,766218,2020-05-10,Settled,33026.3,2020-08-01,3146.42
C2020-2789,480691,2020-04-07,Pending,891342.52,,26478.34
C2020-2790,801801,2021-03-20,Settled,644706.28,2021-04-24,8596.48
C2020-2791,163098,2021-04-08,Settled,804837.21,2021-07-24,16071.27
C2020-2792,916398,2021-02-23,Pending,25540.47,,2472.67
C2020-2793,224063,2021-07-08,Pending,37086.09,,1748.64
C2020-2794,224340,2020-09-09,Settled,977998.91,2020-10-19,41385.33
C2020-2795,679381,2020-10-01,Settled,34513.23,2020-12-31,1891.75
C2020-2796,169724,2021-05-10,Pending,64375.67,,7101.46
C2020-2797,223139,2021-03-24,Pending,154233.53,,3008.92
C2020-2798,112515,2020-09-05,Pending,219618.09,,27303.12
C2020-2799,374204,2021-02-10,Settled,45503.77,2022-02-10,4143.85
C2020-2800,855155,2021-05-22,Pending,713874.99,,10008.87
C2020-2801,632504,2020-09-11,Pending,14478.58,,7408.15
C2020-2802,682487,2020-11-26,Settled,138588.19,2021-01-18,18402.22
C2020-2803,141335,2021-04-24,Pending,611152.25,,12479.99
C2020-2804,266121,2021-02-28,Settled,483185.33,2022-02-28,28202.67
C2020-2805,409832,2021-06-23,Pending,68902.89,,25796.87
C2020-2806,249259,2020-12-31,Settled,560811.51,2021-03-01,33948.72
C2020-2807,261528,2021-06-09,Pending,505346.36,,33761.5
C2020-2808,902843,2021-01-26,Pending,24268.89,,2726.44
C2020-2809,547293,2021-01-03,Pending,834047.48,,27413.69
C2020-2810,709687,2021-05-07,Pending,188691.13,,8138.93
C2020-2811,382843,2020-08-21,Pending,623011.26,,13305.3
C2020-2812,472731,2020-05-23,Settled,31407.7,2020-08-27,1077.84
C2020-2813,819149,2020-07-02,Pending,374860.81,,19174.62
C2020-2814,491983,2021-06-17,Pending,183005.55,,9396.63
C2020-2815,434171,2021-01-16,Pending,263285.36,,18638.7
C2020-2816,193054,2021-01-23,Settled,16823.29,2021-07-14,2758.94
C2020-2817,327964,2021-02-01,Pending,67539.5,,3277.76
C2020-2818,221614,2020-05-03,Pending,114125.54,,13974.85
C2020-2819,477551,2021-02-18,Settled,71345.23,2021-04-20,2027.46
C2020-2820,207628,2020-08-29,Pending,69341.92,,9036.6
C2020-2821,387076,2020-11-18,Pending,13816.77,,3308.52
C2020-2822,699629,2021-05-08,Pending,150770.46,,7355.95
C2020-2823,247958,2020-05-13,Settled,131983.47,2020-06-26,6947.5
C2020-2824,755183,2020-11-29,Pending,16451.91,,2218.72
C2020-2825,345051,2021-04-02,Settled,119304.75,2021-05-28,4306.71
C2020-2826,437177,2020-06-03,Settled,196000.47,2021-06-03,26573.56
C2020-2827,325855,2020-10-05,Pending,18018.61,,1992.71
C2020-2828,571646,2021-02-24,Pending,902365.04,,48410.73
C2020-2829,860849,2020-09-12,Pending,119230.62,,7140.02
C2020-2830,933724,2020-08-30,Pending,39782.51,,6848.51
C2020-2831,346607,2021-02-07,Pending,269594.02,,24677.72
C2020-2832,296919,2021-02-21,Settled,56809.43,2022-02-21,2079.69
C2020-2833,753036,2020-12-10,Pending,17769.36,,1218.91
C2020-2834,773076,2021-05-24,Pending,529263.17,,30329.94
C2020-2835,444387,2020-07-25,Pending,24859.23,,3467.69
C2020-2836,319809,2021-07-19,Pending,25066.06,,634.75
C2020-2837,724051,2021-10-24,Pending,20498.66,,4741.76
C2020-2838,764776,2020-03-18,Pending,32933.35,,1852.62
C2020-2839,890556,2021-07-04,Settled,33192.35,2021-08-19,1386.68
C2020-2840,702248,2020-10-02,Pending,30027.72,,3395.49
C2020-2841,577062,2020-12-01,Pending,1139626.56,,22049.13
C2020-2842,113443,2021-03-24,Settled,92717.12,2021-08-02,7765.68
C2020-2843,329603,2021-06-24,Pending,644370.33,,22526.73
C2020-2844,776175,2021-04-01,Pending,33999.35,,1031.63
C2020-2845,971180,2021-04-07,Settled,20225.37,2022-04-07,1809.24
C2020-2846,577613,2020-09-29,Settled,130097.19,2021-09-29,6341.25
C2020-2847,664647,2021-06-23,Settled,309049.81,2021-08-04,31184.71
C2020-2848,168745,2021-03-26,Pending,723682.86,,7658.45
C2020-2849,829160,2020-12-07,Pending,849317.5,,20004.9
C2020-2850,669581,2021-04-01,Settled,655161.09,2021-07-25,24417.55
C2020-2851,895361,2020-11-10,Settled,138574.73,2021-11-10,22707.34
C2020-2852,178836,2021-09-18,Pending,43759.86,,3028.34
C2020-2853,585905,2021-08-16,Pending,84241.87,,7428.99
C2020-2854,578025,2020-10-24,Pending,32050.5,,5943.42
C2020-2855,313481,2020-09-24,Pending,53664.22,,2997.9
C2020-2856,909121,2020-11-17,Pending,191812.93,,25967.58
C2020-2857,776456,2021-01-21,Pending,19804.68,,1751.92
C2020-2858,758506,2020-09-26,Pending,102929.86,,1492.43
C2020-2859,915966,2020-11-29,Pending,13668.18,,5084.06
C2020-2860,350006,2020-10-15,Pending,145190.84,,2892.94
C2020-2861,935759,2021-05-19,Pending,454529.43,,24460.48
